 rt 	  est 	  resp 	  laten 	  good 	  SU 
 -99	 2	 -99	 627983	 1	 CPPS_18031993
 391	 1	 4	 629810	 1	 CPPS_18031993
 392	 1	 4	 630826	 1	 CPPS_18031993
 375	 1	 4	 633201	 1	 CPPS_18031993
 375	 1	 4	 635076	 1	 CPPS_18031993
 639	 1	 4	 47584	 1	 VNUC_18031996
 405	 1	 4	 48584	 1	 VNUC_18031996
 375	 1	 4	 49661	 1	 VNUC_18031996
 345	 1	 4	 51161	 1	 VNUC_18031996
 313	 1	 4	 53364	 1	 VNUC_18031996
 -99	 2	 -99	 55536	 1	 VNUC_18031996
 360	 1	 4	 57536	 1	 VNUC_18031996
 266	 1	 4	 59177	 1	 VNUC_18031996
 312	 1	 4	 60834	 1	 VNUC_18031996
 421	 1	 4	 63131	 1	 VNUC_18031996
 312	 1	 4	 65084	 1	 VNUC_18031996
 -99	 2	 -99	 66443	 1	 VNUC_18031996
 342	 1	 4	 68381	 1	 VNUC_18031996
 -99	 2	 -99	 69427	 1	 VNUC_18031996
 298	 1	 4	 71098	 1	 VNUC_18031996
 359	 1	 4	 73318	 1	 VNUC_18031996
 500	 1	 4	 74959	 1	 VNUC_18031996
 375	 1	 4	 75911	 1	 VNUC_18031996
 343	 1	 4	 77521	 1	 VNUC_18031996
 407	 1	 4	 79786	 1	 VNUC_18031996
 312	 1	 4	 81802	 1	 VNUC_18031996
 265	 2	 4	 83506	 1	 VNUC_18031996
 484	 1	 4	 84818	 1	 VNUC_18031996
 407	 1	 4	 86927	 1	 VNUC_18031996
 375	 1	 4	 89302	 1	 VNUC_18031996
 327	 1	 4	 90709	 1	 VNUC_18031996
 296	 1	 4	 91756	 1	 VNUC_18031996
 390	 1	 4	 93146	 1	 VNUC_18031996
 360	 1	 4	 94661	 1	 VNUC_18031996
 -99	 2	 -99	 95661	 1	 VNUC_18031996
 280	 1	 4	 97818	 1	 VNUC_18031996
 391	 1	 4	 98802	 1	 VNUC_18031996
 342	 1	 4	 100881	 1	 VNUC_18031996
 345	 1	 4	 102161	 1	 VNUC_18031996
 359	 1	 4	 104334	 1	 VNUC_18031996
 343	 1	 4	 106271	 1	 VNUC_18031996
 343	 1	 4	 108646	 1	 VNUC_18031996
 -99	 2	 -99	 110098	 1	 VNUC_18031996
 359	 1	 4	 112364	 1	 VNUC_18031996
 359	 1	 4	 113677	 1	 VNUC_18031996
 469	 1	 4	 114677	 1	 VNUC_18031996
 375	 1	 4	 116631	 1	 VNUC_18031996
 375	 1	 4	 118193	 1	 VNUC_18031996
 -99	 2	 -99	 120302	 1	 VNUC_18031996
 312	 1	 4	 121802	 1	 VNUC_18031996
 297	 1	 4	 122771	 1	 VNUC_18031996
 312	 1	 4	 124052	 1	 VNUC_18031996
 329	 1	 4	 124989	 1	 VNUC_18031996
 359	 1	 4	 126584	 1	 VNUC_18031996
 423	 1	 4	 128411	 1	 VNUC_18031996
 515	 1	 4	 130146	 1	 VNUC_18031996
 -99	 2	 -99	 132459	 1	 VNUC_18031996
 345	 1	 4	 134036	 1	 VNUC_18031996
 265	 1	 4	 135506	 1	 VNUC_18031996
 298	 1	 4	 136661	 1	 VNUC_18031996
 328	 1	 4	 138756	 1	 VNUC_18031996
 391	 1	 4	 140068	 1	 VNUC_18031996
 -99	 2	 -99	 142302	 1	 VNUC_18031996
 375	 1	 4	 143927	 1	 VNUC_18031996
 312	 1	 4	 145709	 1	 VNUC_18031996
 345	 1	 4	 147161	 1	 VNUC_18031996
 -99	 2	 -99	 149223	 1	 VNUC_18031996
 375	 1	 4	 150177	 1	 VNUC_18031996
 -99	 2	 -99	 151786	 1	 VNUC_18031996
 313	 1	 4	 154193	 1	 VNUC_18031996
 296	 1	 4	 155256	 1	 VNUC_18031996
 312	 1	 4	 156959	 1	 VNUC_18031996
 407	 1	 4	 158239	 1	 VNUC_18031996
 405	 1	 4	 160506	 1	 VNUC_18031996
 375	 1	 4	 161834	 1	 VNUC_18031996
 360	 1	 4	 164146	 1	 VNUC_18031996
 -99	 2	 -99	 166334	 1	 VNUC_18031996
 345	 1	 4	 167739	 1	 VNUC_18031996
 -99	 2	 -99	 170068	 1	 VNUC_18031996
 329	 1	 4	 171552	 1	 VNUC_18031996
 390	 1	 4	 172506	 1	 VNUC_18031996
 327	 1	 4	 174584	 1	 VNUC_18031996
 -99	 2	 -99	 176209	 1	 VNUC_18031996
 296	 1	 4	 178177	 1	 VNUC_18031996
 328	 1	 4	 179943	 1	 VNUC_18031996
 375	 1	 4	 181473	 1	 VNUC_18031996
 -99	 2	 -99	 183693	 1	 VNUC_18031996
 312	 1	 4	 185834	 1	 VNUC_18031996
 313	 1	 4	 186848	 1	 VNUC_18031996
 375	 1	 4	 188693	 1	 VNUC_18031996
 359	 1	 4	 190709	 1	 VNUC_18031996
 345	 1	 4	 192223	 1	 VNUC_18031996
 -99	 2	 -99	 194021	 1	 VNUC_18031996
 297	 1	 4	 195834	 1	 VNUC_18031996
 312	 1	 4	 197286	 1	 VNUC_18031996
 392	 1	 4	 198364	 1	 VNUC_18031996
 359	 1	 4	 199959	 1	 VNUC_18031996
 344	 1	 4	 201802	 1	 VNUC_18031996
 -99	 2	 -99	 203521	 1	 VNUC_18031996
 359	 1	 4	 204989	 1	 VNUC_18031996
 -99	 2	 -99	 206098	 1	 VNUC_18031996
 361	 1	 4	 207098	 1	 VNUC_18031996
 -99	 2	 -99	 209318	 1	 VNUC_18031996
 297	 1	 4	 211521	 1	 VNUC_18031996
 312	 1	 4	 213459	 1	 VNUC_18031996
 437	 1	 4	 260302	 1	 VNUC_18031996
 375	 1	 4	 261739	 1	 VNUC_18031996
 360	 1	 4	 263146	 1	 VNUC_18031996
 329	 1	 4	 264489	 1	 VNUC_18031996
 328	 1	 4	 266068	 1	 VNUC_18031996
 -99	 2	 -99	 267364	 1	 VNUC_18031996
 342	 1	 4	 268381	 1	 VNUC_18031996
 -99	 2	 -99	 269552	 1	 VNUC_18031996
 329	 1	 4	 271598	 1	 VNUC_18031996
 -99	 2	 -99	 273256	 1	 VNUC_18031996
 345	 1	 4	 274348	 1	 VNUC_18031996
 283	 1	 4	 275598	 1	 VNUC_18031996
 358	 1	 4	 277006	 1	 VNUC_18031996
 -99	 2	 -99	 278943	 1	 VNUC_18031996
 328	 1	 4	 280381	 1	 VNUC_18031996
 360	 1	 4	 281396	 1	 VNUC_18031996
 342	 1	 4	 283006	 1	 VNUC_18031996
 359	 1	 4	 284239	 1	 VNUC_18031996
 343	 1	 4	 285709	 1	 VNUC_18031996
 484	 1	 4	 286864	 1	 VNUC_18031996
 361	 1	 4	 288473	 1	 VNUC_18031996
 -99	 2	 -99	 290177	 1	 VNUC_18031996
 516	 1	 4	 292223	 1	 VNUC_18031996
 -99	 2	 -99	 294146	 1	 VNUC_18031996
 389	 1	 4	 295084	 1	 VNUC_18031996
 345	 1	 4	 297161	 1	 VNUC_18031996
 486	 1	 4	 298223	 1	 VNUC_18031996
 -99	 2	 -99	 299614	 1	 VNUC_18031996
 468	 1	 4	 300646	 1	 VNUC_18031996
 500	 1	 4	 302021	 1	 VNUC_18031996
 453	 1	 4	 304131	 1	 VNUC_18031996
 454	 1	 4	 305989	 1	 VNUC_18031996
 375	 1	 4	 307677	 1	 VNUC_18031996
 313	 1	 4	 309068	 1	 VNUC_18031996
 359	 1	 4	 311318	 1	 VNUC_18031996
 -99	 2	 -99	 313584	 1	 VNUC_18031996
 329	 1	 4	 315677	 1	 VNUC_18031996
 313	 1	 4	 316771	 1	 VNUC_18031996
 359	 1	 4	 318568	 1	 VNUC_18031996
 486	 1	 4	 320098	 1	 VNUC_18031996
 453	 1	 4	 322443	 1	 VNUC_18031996
 -99	 2	 -99	 324131	 1	 VNUC_18031996
 345	 1	 4	 326036	 1	 VNUC_18031996
 452	 1	 4	 328334	 1	 VNUC_18031996
 500	 1	 4	 329943	 1	 VNUC_18031996
 454	 1	 4	 331677	 1	 VNUC_18031996
 312	 1	 4	 333802	 1	 VNUC_18031996
 312	 1	 4	 335959	 1	 VNUC_18031996
 343	 1	 4	 337396	 1	 VNUC_18031996
 -99	 2	 -99	 338459	 1	 VNUC_18031996
 281	 1	 4	 339771	 1	 VNUC_18031996
 -99	 2	 -99	 341739	 1	 VNUC_18031996
 250	 1	 4	 343786	 1	 VNUC_18031996
 250	 1	 4	 345411	 1	 VNUC_18031996
 296	 1	 4	 347193	 1	 VNUC_18031996
 312	 1	 4	 349256	 1	 VNUC_18031996
 280	 1	 4	 351334	 1	 VNUC_18031996
 -99	 2	 -99	 353677	 1	 VNUC_18031996
 280	 1	 4	 355318	 1	 VNUC_18031996
 297	 1	 4	 356489	 1	 VNUC_18031996
 421	 1	 4	 358881	 1	 VNUC_18031996
 282	 1	 4	 360864	 1	 VNUC_18031996
 359	 1	 4	 362193	 1	 VNUC_18031996
 -99	 2	 -99	 363364	 1	 VNUC_18031996
 437	 1	 4	 365631	 1	 VNUC_18031996
 -99	 2	 -99	 367739	 1	 VNUC_18031996
 421	 1	 4	 369256	 1	 VNUC_18031996
 516	 1	 4	 370598	 1	 VNUC_18031996
 486	 1	 4	 371723	 1	 VNUC_18031996
 672	 1	 4	 374084	 1	 VNUC_18031996
 470	 1	 4	 375364	 1	 VNUC_18031996
 609	 1	 4	 376459	 1	 VNUC_18031996
 641	 1	 4	 377598	 1	 VNUC_18031996
 -99	 2	 -99	 378848	 1	 VNUC_18031996
 360	 1	 4	 380646	 1	 VNUC_18031996
 -99	 2	 -99	 382848	 1	 VNUC_18031996
 438	 1	 4	 384864	 1	 VNUC_18031996
 359	 1	 4	 386459	 1	 VNUC_18031996
 484	 1	 4	 388443	 1	 VNUC_18031996
 578	 1	 4	 389631	 1	 VNUC_18031996
 500	 1	 4	 390818	 1	 VNUC_18031996
 375	 1	 4	 392661	 1	 VNUC_18031996
 500	 1	 4	 395006	 1	 VNUC_18031996
 -99	 2	 -99	 396459	 1	 VNUC_18031996
 390	 1	 4	 397881	 1	 VNUC_18031996
 345	 1	 4	 399989	 1	 VNUC_18031996
 530	 1	 4	 400943	 1	 VNUC_18031996
 483	 1	 4	 402256	 1	 VNUC_18031996
 500	 1	 4	 403552	 1	 VNUC_18031996
 -99	 2	 -99	 405896	 1	 VNUC_18031996
 327	 1	 4	 406834	 1	 VNUC_18031996
 452	 1	 4	 408209	 1	 VNUC_18031996
 329	 1	 4	 409989	 1	 VNUC_18031996
 -99	 2	 -99	 411193	 1	 VNUC_18031996
 375	 1	 4	 412521	 1	 VNUC_18031996
 312	 1	 4	 414286	 1	 VNUC_18031996
 280	 1	 4	 416256	 1	 VNUC_18031996
 -99	 2	 -99	 417723	 1	 VNUC_18031996
 298	 1	 4	 419473	 1	 VNUC_18031996
 265	 1	 4	 421756	 1	 VNUC_18031996
 470	 1	 4	 461989	 1	 VNUC_18031996
 360	 1	 4	 463536	 1	 VNUC_18031996
 266	 1	 4	 465286	 1	 VNUC_18031996
 -99	 2	 -99	 467411	 1	 VNUC_18031996
 297	 1	 4	 469114	 1	 VNUC_18031996
 -99	 2	 -99	 470223	 1	 VNUC_18031996
 282	 1	 4	 471786	 1	 VNUC_18031996
 297	 1	 4	 473239	 1	 VNUC_18031996
 312	 1	 4	 474959	 1	 VNUC_18031996
 -99	 2	 -99	 476271	 1	 VNUC_18031996
 360	 1	 4	 477521	 1	 VNUC_18031996
 -99	 2	 -99	 478911	 1	 VNUC_18031996
 250	 1	 4	 480131	 1	 VNUC_18031996
 -99	 2	 -99	 482364	 1	 VNUC_18031996
 298	 1	 4	 483411	 1	 VNUC_18031996
 -99	 2	 -99	 484677	 1	 VNUC_18031996
 375	 1	 4	 486131	 1	 VNUC_18031996
 422	 1	 4	 487521	 1	 VNUC_18031996
 345	 1	 4	 488536	 1	 VNUC_18031996
 327	 1	 4	 489521	 1	 VNUC_18031996
 405	 1	 4	 491709	 1	 VNUC_18031996
 -99	 2	 -99	 492943	 1	 VNUC_18031996
 358	 1	 4	 495006	 1	 VNUC_18031996
 -99	 2	 -99	 496943	 1	 VNUC_18031996
 375	 1	 4	 497927	 1	 VNUC_18031996
 -99	 2	 -99	 499614	 1	 VNUC_18031996
 280	 1	 4	 501943	 1	 VNUC_18031996
 391	 1	 4	 503098	 1	 VNUC_18031996
 327	 1	 4	 505271	 1	 VNUC_18031996
 345	 1	 4	 507364	 1	 VNUC_18031996
 360	 1	 4	 508271	 1	 VNUC_18031996
 -99	 2	 -99	 509286	 1	 VNUC_18031996
 375	 1	 4	 510614	 1	 VNUC_18031996
 532	 1	 4	 511927	 1	 VNUC_18031996
 688	 1	 4	 513396	 1	 VNUC_18031996
 484	 1	 4	 514552	 1	 VNUC_18031996
 312	 1	 4	 516584	 1	 VNUC_18031996
 361	 1	 4	 518848	 1	 VNUC_18031996
 296	 1	 4	 520802	 1	 VNUC_18031996
 -99	 2	 -99	 522506	 1	 VNUC_18031996
 375	 1	 4	 523568	 1	 VNUC_18031996
 345	 1	 4	 524723	 1	 VNUC_18031996
 438	 1	 4	 526239	 1	 VNUC_18031996
 405	 1	 4	 527693	 1	 VNUC_18031996
 407	 1	 4	 529927	 1	 VNUC_18031996
 375	 1	 4	 531661	 1	 VNUC_18031996
 392	 1	 4	 533364	 1	 VNUC_18031996
 -99	 2	 -99	 535693	 1	 VNUC_18031996
 313	 1	 4	 536739	 1	 VNUC_18031996
 345	 1	 4	 537848	 1	 VNUC_18031996
 470	 1	 4	 539223	 1	 VNUC_18031996
 389	 1	 4	 541584	 1	 VNUC_18031996
 358	 1	 4	 543256	 1	 VNUC_18031996
 -99	 2	 -99	 545098	 1	 VNUC_18031996
 266	 1	 4	 546427	 1	 VNUC_18031996
 -99	 2	 -99	 548646	 1	 VNUC_18031996
 437	 1	 4	 550209	 1	 VNUC_18031996
 579	 1	 4	 551348	 1	 VNUC_18031996
 595	 1	 4	 552786	 1	 VNUC_18031996
 486	 1	 4	 554848	 1	 VNUC_18031996
 437	 1	 4	 557131	 1	 VNUC_18031996
 282	 2	 4	 559177	 1	 VNUC_18031996
 500	 1	 4	 560598	 1	 VNUC_18031996
 515	 1	 4	 562146	 1	 VNUC_18031996
 547	 1	 4	 563146	 1	 VNUC_18031996
 562	 1	 4	 564709	 1	 VNUC_18031996
 361	 1	 4	 566348	 1	 VNUC_18031996
 -99	 2	 -99	 568506	 1	 VNUC_18031996
 312	 1	 4	 569709	 1	 VNUC_18031996
 359	 1	 4	 571239	 1	 VNUC_18031996
 405	 1	 4	 572256	 1	 VNUC_18031996
 407	 1	 4	 573536	 1	 VNUC_18031996
 484	 1	 4	 575864	 1	 VNUC_18031996
 -99	 2	 -99	 577568	 1	 VNUC_18031996
 327	 1	 4	 578959	 1	 VNUC_18031996
 361	 1	 4	 580473	 1	 VNUC_18031996
 500	 1	 4	 582584	 1	 VNUC_18031996
 390	 1	 4	 584881	 1	 VNUC_18031996
 407	 1	 4	 586614	 1	 VNUC_18031996
 -99	 2	 -99	 587693	 1	 VNUC_18031996
 342	 1	 4	 590006	 1	 VNUC_18031996
 500	 1	 4	 591146	 1	 VNUC_18031996
 390	 1	 4	 593506	 1	 VNUC_18031996
 -99	 2	 -99	 595756	 1	 VNUC_18031996
 328	 1	 4	 597943	 1	 VNUC_18031996
 -99	 2	 -99	 600098	 1	 VNUC_18031996
 438	 1	 4	 601348	 1	 VNUC_18031996
 454	 1	 4	 602614	 1	 VNUC_18031996
 390	 1	 4	 604756	 1	 VNUC_18031996
 392	 1	 4	 607114	 1	 VNUC_18031996
 375	 1	 4	 609146	 1	 VNUC_18031996
 -99	 2	 -99	 611036	 1	 VNUC_18031996
 327	 1	 4	 613146	 1	 VNUC_18031996
 328	 1	 4	 614443	 1	 VNUC_18031996
 329	 1	 4	 616677	 1	 VNUC_18031996
 343	 1	 4	 617771	 1	 VNUC_18031996
 389	 1	 4	 619959	 1	 VNUC_18031996
 342	 1	 4	 621631	 1	 VNUC_18031996
 391	 1	 4	 623598	 1	 VNUC_18031996
 -99	 2	 -99	 624881	 1	 VNUC_18031996
 375	 1	 4	 38036	 1	 MPOC_23051994
 391	 1	 4	 39615	 1	 MPOC_23051994
 313	 1	 4	 40818	 1	 MPOC_23051994
 361	 1	 4	 42395	 1	 MPOC_23051994
 296	 1	 4	 43974	 1	 MPOC_23051994
 375	 1	 4	 46349	 1	 MPOC_23051994
 298	 1	 4	 48083	 1	 MPOC_23051994
 392	 2	 4	 49661	 1	 MPOC_23051994
 782	 1	 4	 51583	 1	 MPOC_23051994
 547	 1	 4	 53318	 1	 MPOC_23051994
 484	 1	 4	 54474	 1	 MPOC_23051994
 405	 1	 4	 55615	 1	 MPOC_23051994
 407	 1	 4	 56599	 1	 MPOC_23051994
 408	 1	 4	 58145	 1	 MPOC_23051994
 547	 1	 4	 59256	 1	 MPOC_23051994
 -99	 2	 -99	 60568	 1	 MPOC_23051994
 359	 1	 4	 62631	 1	 MPOC_23051994
 329	 1	 4	 64224	 1	 MPOC_23051994
 375	 1	 4	 66256	 1	 MPOC_23051994
 343	 1	 4	 67865	 1	 MPOC_23051994
 345	 1	 4	 69333	 1	 MPOC_23051994
 313	 2	 4	 71568	 1	 MPOC_23051994
 343	 1	 4	 73193	 1	 MPOC_23051994
 421	 1	 4	 74474	 1	 MPOC_23051994
 391	 1	 4	 76833	 1	 MPOC_23051994
 485	 1	 4	 78818	 1	 MPOC_23051994
 500	 1	 4	 79756	 1	 MPOC_23051994
 -99	 2	 -99	 81161	 1	 MPOC_23051994
 345	 1	 4	 83520	 1	 MPOC_23051994
 655	 1	 4	 84553	 1	 MPOC_23051994
 360	 1	 4	 86693	 1	 MPOC_23051994
 280	 1	 4	 88115	 1	 MPOC_23051994
 313	 1	 4	 90365	 1	 MPOC_23051994
 437	 1	 4	 91428	 1	 MPOC_23051994
 313	 1	 4	 92395	 1	 MPOC_23051994
 -99	 2	 -99	 93865	 1	 MPOC_23051994
 298	 1	 4	 95145	 1	 MPOC_23051994
 342	 1	 4	 96803	 1	 MPOC_23051994
 407	 1	 4	 98911	 1	 MPOC_23051994
 329	 1	 4	 101145	 1	 MPOC_23051994
 344	 1	 4	 102224	 1	 MPOC_23051994
 -99	 2	 -99	 103474	 1	 MPOC_23051994
 296	 1	 4	 105303	 1	 MPOC_23051994
 390	 1	 4	 107568	 1	 MPOC_23051994
 453	 1	 4	 108833	 1	 MPOC_23051994
 517	 1	 4	 109786	 1	 MPOC_23051994
 296	 1	 4	 110849	 1	 MPOC_23051994
 515	 1	 4	 112928	 1	 MPOC_23051994
 470	 1	 4	 114536	 1	 MPOC_23051994
 -99	 2	 -99	 115490	 1	 MPOC_23051994
 280	 1	 4	 117006	 1	 MPOC_23051994
 328	 1	 4	 118803	 1	 MPOC_23051994
 343	 1	 4	 120865	 1	 MPOC_23051994
 343	 1	 4	 122381	 1	 MPOC_23051994
 375	 1	 4	 123756	 1	 MPOC_23051994
 -99	 2	 -99	 125583	 1	 MPOC_23051994
 297	 1	 4	 127506	 1	 MPOC_23051994
 329	 1	 4	 129349	 1	 MPOC_23051994
 345	 1	 4	 130536	 1	 MPOC_23051994
 469	 1	 4	 132599	 1	 MPOC_23051994
 530	 1	 4	 134006	 1	 MPOC_23051994
 -99	 2	 -99	 135115	 1	 MPOC_23051994
 390	 1	 4	 136193	 1	 MPOC_23051994
 546	 1	 4	 137224	 1	 MPOC_23051994
 437	 1	 4	 138553	 1	 MPOC_23051994
 -99	 2	 -99	 140724	 1	 MPOC_23051994
 312	 1	 4	 142849	 1	 MPOC_23051994
 423	 1	 4	 144020	 1	 MPOC_23051994
 391	 1	 4	 145395	 1	 MPOC_23051994
 423	 1	 4	 147333	 1	 MPOC_23051994
 407	 1	 4	 148333	 1	 MPOC_23051994
 -99	 2	 -99	 149506	 1	 MPOC_23051994
 375	 1	 4	 151411	 1	 MPOC_23051994
 -99	 2	 -99	 152599	 1	 MPOC_23051994
 359	 1	 4	 154865	 1	 MPOC_23051994
 -99	 2	 -99	 156990	 1	 MPOC_23051994
 327	 1	 4	 158068	 1	 MPOC_23051994
 500	 1	 4	 160115	 1	 MPOC_23051994
 389	 1	 4	 161631	 1	 MPOC_23051994
 375	 1	 4	 163490	 1	 MPOC_23051994
 -99	 1	 -99	 165161	 1	 MPOC_23051994
 -99	 2	 -99	 166286	 1	 MPOC_23051994
 342	 1	 4	 167553	 1	 MPOC_23051994
 329	 1	 4	 168786	 1	 MPOC_23051994
 360	 1	 4	 170333	 1	 MPOC_23051994
 -99	 2	 -99	 172161	 1	 MPOC_23051994
 297	 1	 4	 174006	 1	 MPOC_23051994
 421	 1	 4	 175053	 1	 MPOC_23051994
 359	 1	 4	 176490	 1	 MPOC_23051994
 422	 1	 4	 178318	 1	 MPOC_23051994
 452	 1	 4	 180006	 1	 MPOC_23051994
 -99	 2	 -99	 181458	 1	 MPOC_23051994
 421	 1	 4	 183474	 1	 MPOC_23051994
 750	 1	 4	 185786	 1	 MPOC_23051994
 438	 1	 4	 188161	 1	 MPOC_23051994
 343	 1	 4	 189615	 1	 MPOC_23051994
 468	 1	 4	 190693	 1	 MPOC_23051994
 328	 1	 4	 192958	 1	 MPOC_23051994
 594	 1	 4	 193974	 1	 MPOC_23051994
 -99	 2	 -99	 195286	 1	 MPOC_23051994
 421	 1	 4	 256240	 1	 MPOC_23051994
 -99	 2	 -99	 257193	 1	 MPOC_23051994
 375	 1	 4	 259208	 1	 MPOC_23051994
 343	 1	 4	 261506	 1	 MPOC_23051994
 422	 1	 4	 263568	 1	 MPOC_23051994
 -99	 2	 -99	 265270	 1	 MPOC_23051994
 454	 1	 4	 266474	 1	 MPOC_23051994
 470	 1	 4	 267958	 1	 MPOC_23051994
 516	 1	 4	 269208	 1	 MPOC_23051994
 485	 1	 4	 271443	 1	 MPOC_23051994
 438	 1	 4	 272365	 1	 MPOC_23051994
 375	 1	 4	 273286	 1	 MPOC_23051994
 391	 1	 4	 275349	 1	 MPOC_23051994
 -99	 2	 -99	 276365	 1	 MPOC_23051994
 359	 1	 4	 278224	 1	 MPOC_23051994
 407	 1	 4	 279224	 1	 MPOC_23051994
 389	 1	 4	 281256	 1	 MPOC_23051994
 -99	 2	 -99	 282270	 1	 MPOC_23051994
 407	 1	 4	 283536	 1	 MPOC_23051994
 407	 1	 4	 284833	 1	 MPOC_23051994
 391	 1	 4	 286583	 1	 MPOC_23051994
 -99	 2	 -99	 288006	 1	 MPOC_23051994
 345	 1	 4	 289458	 1	 MPOC_23051994
 390	 1	 4	 291053	 1	 MPOC_23051994
 391	 1	 4	 293333	 1	 MPOC_23051994
 -99	 2	 -99	 294303	 1	 MPOC_23051994
 375	 1	 4	 295740	 1	 MPOC_23051994
 467	 1	 4	 297428	 1	 MPOC_23051994
 422	 1	 4	 298568	 1	 MPOC_23051994
 437	 1	 4	 300303	 1	 MPOC_23051994
 405	 1	 4	 302553	 1	 MPOC_23051994
 454	 1	 4	 304536	 1	 MPOC_23051994
 500	 1	 4	 306849	 1	 MPOC_23051994
 -99	 2	 -99	 308583	 1	 MPOC_23051994
 298	 1	 4	 310333	 1	 MPOC_23051994
 -99	 2	 -99	 312724	 1	 MPOC_23051994
 438	 1	 4	 313693	 1	 MPOC_23051994
 389	 1	 4	 315131	 1	 MPOC_23051994
 516	 1	 4	 316770	 1	 MPOC_23051994
 391	 1	 4	 318365	 1	 MPOC_23051994
 671	 1	 4	 320678	 1	 MPOC_23051994
 -99	 2	 -99	 322443	 1	 MPOC_23051994
 343	 1	 4	 324240	 1	 MPOC_23051994
 375	 1	 4	 325365	 1	 MPOC_23051994
 375	 1	 4	 327161	 1	 MPOC_23051994
 -99	 2	 -99	 329458	 1	 MPOC_23051994
 375	 1	 4	 330661	 1	 MPOC_23051994
 532	 1	 4	 331583	 1	 MPOC_23051994
 422	 1	 4	 332693	 1	 MPOC_23051994
 342	 1	 4	 335053	 1	 MPOC_23051994
 704	 1	 4	 336786	 1	 MPOC_23051994
 -99	 2	 -99	 337990	 1	 MPOC_23051994
 345	 1	 4	 339770	 1	 MPOC_23051994
 375	 2	 4	 341990	 1	 MPOC_23051994
 470	 1	 4	 343161	 1	 MPOC_23051994
 470	 1	 4	 345520	 1	 MPOC_23051994
 517	 1	 4	 347536	 1	 MPOC_23051994
 469	 1	 4	 349349	 1	 MPOC_23051994
 468	 1	 4	 351131	 1	 MPOC_23051994
 -99	 2	 -99	 352490	 1	 MPOC_23051994
 282	 1	 4	 353786	 1	 MPOC_23051994
 375	 1	 4	 355506	 1	 MPOC_23051994
 486	 1	 4	 357145	 1	 MPOC_23051994
 -99	 2	 -99	 359333	 1	 MPOC_23051994
 375	 1	 4	 361553	 1	 MPOC_23051994
 422	 1	 4	 362631	 1	 MPOC_23051994
 422	 1	 4	 364693	 1	 MPOC_23051994
 407	 1	 4	 366849	 1	 MPOC_23051994
 375	 1	 4	 368943	 1	 MPOC_23051994
 -99	 2	 -99	 370506	 1	 MPOC_23051994
 313	 1	 4	 372240	 1	 MPOC_23051994
 -99	 2	 -99	 373803	 1	 MPOC_23051994
 312	 1	 4	 375083	 1	 MPOC_23051994
 438	 1	 4	 376911	 1	 MPOC_23051994
 375	 1	 4	 379115	 1	 MPOC_23051994
 -99	 2	 -99	 380895	 1	 MPOC_23051994
 298	 1	 4	 382458	 1	 MPOC_23051994
 485	 1	 4	 384708	 1	 MPOC_23051994
 469	 1	 4	 385974	 1	 MPOC_23051994
 343	 2	 4	 388256	 1	 MPOC_23051994
 438	 1	 4	 390490	 1	 MPOC_23051994
 548	 1	 4	 392708	 1	 MPOC_23051994
 438	 1	 4	 394411	 1	 MPOC_23051994
 530	 1	 4	 396006	 1	 MPOC_23051994
 407	 1	 4	 397083	 1	 MPOC_23051994
 407	 1	 4	 398224	 1	 MPOC_23051994
 423	 1	 4	 400020	 1	 MPOC_23051994
 -99	 2	 -99	 401756	 1	 MPOC_23051994
 515	 1	 4	 403428	 1	 MPOC_23051994
 595	 1	 4	 405161	 1	 MPOC_23051994
 454	 1	 4	 407349	 1	 MPOC_23051994
 375	 1	 4	 409381	 1	 MPOC_23051994
 562	 1	 4	 410756	 1	 MPOC_23051994
 375	 1	 4	 412693	 1	 MPOC_23051994
 437	 1	 4	 413849	 1	 MPOC_23051994
 -99	 2	 -99	 416193	 1	 MPOC_23051994
 343	 1	 4	 417631	 1	 MPOC_23051994
 438	 1	 4	 419645	 1	 MPOC_23051994
 359	 1	 4	 421365	 1	 MPOC_23051994
 313	 1	 4	 423411	 1	 MPOC_23051994
 454	 1	 4	 486286	 1	 MPOC_23051994
 392	 1	 4	 488411	 1	 MPOC_23051994
 343	 1	 4	 489740	 1	 MPOC_23051994
 -99	 2	 -99	 491286	 1	 MPOC_23051994
 375	 1	 4	 492270	 1	 MPOC_23051994
 422	 1	 4	 493286	 1	 MPOC_23051994
 625	 1	 4	 495631	 1	 MPOC_23051994
 -99	 2	 -99	 497349	 1	 MPOC_23051994
 327	 1	 4	 499568	 1	 MPOC_23051994
 391	 1	 4	 500599	 1	 MPOC_23051994
 329	 1	 4	 502599	 1	 MPOC_23051994
 423	 1	 4	 504520	 1	 MPOC_23051994
 468	 1	 4	 506318	 1	 MPOC_23051994
 407	 1	 4	 508411	 1	 MPOC_23051994
 483	 1	 4	 509803	 1	 MPOC_23051994
 -99	 2	 -99	 510928	 1	 MPOC_23051994
 329	 1	 4	 513224	 1	 MPOC_23051994
 327	 1	 4	 515506	 1	 MPOC_23051994
 328	 1	 4	 517803	 1	 MPOC_23051994
 329	 1	 4	 519974	 1	 MPOC_23051994
 328	 1	 4	 521240	 1	 MPOC_23051994
 -99	 2	 -99	 522958	 1	 MPOC_23051994
 329	 1	 4	 525145	 1	 MPOC_23051994
 361	 1	 4	 527520	 1	 MPOC_23051994
