"","onset","duration","value","response","rt","good","SU","misport_code","misport_port","misport_time","misport_time_error","seq"
"14102",35.9818,1,10,2,443.5,1,48,0,0,0,0,2
"14103",37.5984,1,10,2,410.9,1,48,0,0,0,0,3
"14104",39.265,1,10,2,376.2,1,48,0,0,0,0,4
"14105",40.3816,1,10,2,427.6,1,48,0,0,0,0,5
"14106",41.4315,1,10,2,401.7,1,48,0,0,0,0,6
"14107",42.6648,1,10,2,464.5,1,48,0,0,0,0,7
"14108",44.3981,1,21,-99,-99,1,48,0,0,0,0,0
"14109",46.1314,1,10,2,325.8,1,48,0,0,0,0,1
"14110",47.8979,1,10,2,367.3,1,48,0,0,0,0,2
"14111",49.2479,1,10,2,457.2,1,48,0,0,0,0,3
"14112",50.6478,1,10,2,385.4,1,48,0,0,0,0,4
"14113",52.0978,1,10,2,327.4,1,48,0,0,0,0,5
"14114",53.581,1,10,2,300.1,1,48,0,0,0,0,6
"14115",55.1976,1,10,2,363.6,1,48,0,0,0,0,7
"14116",56.6476,1,21,-99,-99,1,48,0,0,0,0,0
"14117",58.0975,1,10,2,311.6,1,48,0,0,0,0,1
"14118",59.6141,1,10,2,379,1,48,0,0,0,0,2
"14119",61.414,1,10,2,467.1,1,48,0,0,0,0,3
"14120",62.714,1,21,-99,-99,1,48,0,0,0,0,0
"14121",64.0139,1,10,2,331.2,1,48,0,0,0,0,1
"14122",65.4305,1,10,2,354.5,1,48,0,0,0,0,2
"14123",66.7138,1,10,2,319.3,1,48,0,0,0,0,3
"14124",68.1804,1,10,2,356.7,1,48,0,0,0,0,4
"14125",69.7803,1,10,2,308.7,1,48,0,0,0,0,5
"14126",71.5636,1,21,-99,-99,1,48,0,0,0,0,0
"14127",73.3468,1,10,2,406.2,1,48,0,0,0,0,1
"14128",74.9968,1,10,2,388.2,1,48,0,0,0,0,2
"14129",76.1134,1,10,2,359.6,1,48,0,0,0,0,3
"14130",77.53,1,10,2,319,1,48,0,0,0,0,4
"14131",80.1632,1,10,2,357.7,1,48,0,0,0,0,5
"14132",81.0799,1,10,2,449,1,48,0,0,0,0,6
"14133",82.6631,1,10,2,353.8,1,48,0,0,0,0,7
"14134",84.4297,1,10,2,299.2,1,48,0,0,0,0,8
"14135",86.1296,1,10,2,279.3,1,48,0,0,0,0,9
"14136",87.7629,1,10,2,294,1,48,0,0,0,0,10
"14137",89.0628,1,10,2,370.1,1,48,0,0,0,0,11
"14138",90.1961,1,21,2,324.8,1,48,0,0,0,0,0
"14139",91.3294,1,10,2,439.5,1,48,0,0,0,0,1
"14140",92.896,1,10,2,504.9,1,48,0,0,0,0,2
"14141",94.4293,1,10,2,427.5,1,48,0,0,0,0,3
"14142",95.7792,1,10,2,389.6,1,48,0,0,0,0,4
"14143",97.5125,1,10,2,480.4,1,48,0,0,0,0,5
"14144",98.6958,1,21,-99,-99,1,48,0,0,0,0,0
"14145",99.879,1,10,2,481.8,1,48,0,0,0,0,1
"14146",100.979,1,10,2,389.8,1,48,0,0,0,0,2
"14147",102.7123,1,10,2,544.5,1,48,0,0,0,0,3
"14148",104.5122,1,21,-99,-99,1,48,0,0,0,0,0
"14149",106.3121,1,10,2,304.7,1,48,0,0,0,0,1
"14150",107.712,1,10,2,360.8,1,48,0,0,0,0,2
"14151",109.212,1,10,2,300.7,1,48,0,0,0,0,3
"14152",110.3953,1,10,2,317.5,1,48,0,0,0,0,4
"14153",111.8452,1,10,2,307.5,1,48,0,0,0,0,5
"14154",113.1618,1,21,2,318.9,1,48,0,0,0,0,0
"14155",114.4784,1,10,2,554.4,1,48,0,0,0,0,1
"14156",115.645,1,10,2,459.7,1,48,0,0,0,0,2
"14157",117.4116,1,10,-99,-99,1,48,0,0,0,0,3
"14158",119.1782,1,10,2,430.5,1,48,0,0,0,0,4
"14159",120.7115,1,10,2,401.2,1,48,0,0,0,0,5
"14160",122.4947,1,21,-99,-99,1,48,0,0,0,0,0
"14161",124.9946,1,10,2,310,1,48,0,0,0,0,1
"14162",125.8779,1,10,2,578.7,1,48,0,0,0,0,2
"14163",126.9612,1,10,2,423.4,1,48,0,0,0,0,3
"14164",128.6111,1,10,2,581.5,1,48,0,0,0,0,4
"14165",129.9611,1,10,2,383.5,1,48,0,0,0,0,5
"14166",131.561,1,21,-99,-99,1,48,0,0,0,0,0
"14167",133.1609,1,10,2,431.7,1,48,0,0,0,0,1
"14168",134.2609,1,21,-99,-99,1,48,0,0,0,0,0
"14169",135.3608,1,10,2,311.8,1,48,0,0,0,0,1
"14170",136.9108,1,10,2,489.8,1,48,0,0,0,0,2
"14171",138.2607,1,10,2,467.8,1,48,0,0,0,0,3
"14172",140.0939,1,10,2,378.7,1,48,0,0,0,0,4
"14173",141.8606,1,10,2,339.9,1,48,0,0,0,0,5
"14174",143.0772,1,21,-99,-99,1,48,0,0,0,0,0
"14175",144.2938,1,10,2,434.7,1,48,0,0,0,0,1
"14176",145.5937,1,21,-99,-99,1,48,0,0,0,0,0
"14177",146.8937,1,10,2,346.8,1,48,0,0,0,0,1
"14178",148.277,1,10,2,451.5,1,48,0,0,0,0,2
"14179",150.0769,1,10,2,347.6,1,48,0,0,0,0,3
"14180",151.2268,1,21,-99,-99,1,48,0,0,0,0,0
"14181",152.3768,1,10,2,463.7,1,48,0,0,0,0,1
"14182",153.6601,1,10,2,444.3,1,48,0,0,0,0,2
"14183",154.81,1,10,2,478.4,1,48,0,0,0,0,3
"14184",156.0933,1,21,2,395.1,1,48,0,0,0,0,0
"14185",157.3766,1,10,2,519.8,1,48,0,0,0,0,1
"14186",158.4599,1,10,2,508.5,1,48,0,0,0,0,2
"14187",159.6931,1,10,2,363.3,1,48,0,0,0,0,3
"14188",161.1597,1,21,-99,-99,1,48,0,0,0,0,0
"14189",162.6264,1,10,2,358,1,48,0,0,0,0,1
"14190",164.2263,1,21,-99,-99,1,48,0,0,0,0,0
"14191",166.8928,1,10,2,443.6,1,48,0,0,0,0,1
"14192",167.8095,1,10,2,486.9,1,48,0,0,0,0,2
"14193",169.0427,1,10,2,389.6,1,48,0,0,0,0,3
"14194",170.2927,1,21,-99,-99,1,48,0,0,0,0,0
"14195",171.5426,1,10,2,497.7,1,48,0,0,0,0,1
"14196",172.8259,1,10,2,398.4,1,48,0,0,0,0,2
"14197",173.9425,1,10,2,433.8,1,48,0,0,0,0,3
"14198",175.5091,1,10,2,563.2,1,48,0,0,0,0,4
"14199",177.0257,1,10,2,582.6,1,48,0,0,0,0,5
"14200",178.159,1,21,-99,-99,1,48,0,0,0,0,0
"14201",179.2923,1,10,2,460,1,48,0,0,0,0,1
"14202",180.7089,1,10,2,371.4,1,48,0,0,0,0,2
"14203",182.4922,1,10,2,348,1,48,0,0,0,0,3
"14204",184.2921,1,10,2,340.1,1,48,0,0,0,0,4
"14205",185.8253,1,10,2,374.9,1,48,0,0,0,0,5
"14206",187.5419,1,10,2,322.3,1,48,0,0,0,0,6
"14207",189.2252,1,10,2,319,1,48,0,0,0,0,7
"14208",190.3252,1,21,-99,-99,1,48,0,0,0,0,0
"14209",191.4251,1,10,2,487.1,1,48,0,0,0,0,1
"14210",193.0584,1,10,2,373.8,1,48,0,0,0,0,2
"14211",194.7583,1,10,2,385.9,1,48,0,0,0,0,3
"14212",196.2082,1,10,2,487.9,1,48,0,0,0,0,4
"14213",197.4582,1,10,2,326,1,48,0,0,0,0,5
"14214",199.2581,1,21,-99,-99,1,48,0,0,0,0,0
"14215",201.058,1,10,2,294.1,1,48,0,0,0,0,1
"14216",202.5246,1,21,-99,-99,1,48,0,0,0,0,0
"14217",203.9912,1,10,2,400.9,1,48,0,0,0,0,1
"14218",205.8078,1,10,2,424.3,1,48,0,0,0,0,2
"14219",206.9411,1,10,2,411,1,48,0,0,0,0,3
"14220",208.5577,1,10,2,394.4,1,48,0,0,0,0,4
"14221",211.5076,1,10,2,452.4,1,48,0,0,0,0,5
"14222",212.8575,1,10,2,446.6,1,48,0,0,0,0,6
"14223",214.5241,1,10,2,331.9,1,48,0,0,0,0,7
"14224",216.1241,1,10,2,379.9,1,48,0,0,0,0,8
"14225",217.624,1,10,2,416,1,48,0,0,0,0,9
"14226",218.8573,1,10,2,366.7,1,48,0,0,0,0,10
"14227",220.0405,1,10,2,351.5,1,48,0,0,0,0,11
"14228",221.4571,1,21,-99,-99,1,48,0,0,0,0,0
"14229",222.8738,1,10,2,366.2,1,48,0,0,0,0,1
"14230",223.9071,1,10,2,420.9,1,48,0,0,0,0,2
"14231",225.2403,1,10,2,383.6,1,48,0,0,0,0,3
"14232",226.6236,1,10,2,344.3,1,48,0,0,0,0,4
"14233",228.0902,1,10,2,349.7,1,48,0,0,0,0,5
"14234",229.6901,1,21,-99,-99,1,48,0,0,0,0,0
"14235",231.2901,1,10,2,269.8,1,48,0,0,0,0,1
"14236",233.0067,1,10,2,345.2,1,48,0,0,0,0,2
"14237",234.1233,1,10,2,332.6,1,48,0,0,0,0,3
"14238",235.7065,1,21,-99,-99,1,48,0,0,0,0,0
"14239",237.2898,1,10,2,382.1,1,48,0,0,0,0,1
"14240",238.7731,1,10,2,450.8,1,48,0,0,0,0,2
"14241",239.923,1,10,2,500.8,1,48,0,0,0,0,3
"14242",241.1896,1,10,2,354.2,1,48,0,0,0,0,4
"14243",242.7229,1,10,2,452.9,1,48,0,0,0,0,5
"14244",244.0228,1,10,2,433.1,1,48,0,0,0,0,6
"14245",245.4395,1,10,2,376.4,1,48,0,0,0,0,7
"14246",246.7061,1,21,-99,-99,1,48,0,0,0,0,0
"14247",247.9727,1,10,2,323.1,1,48,0,0,0,0,1
"14248",249.5059,1,10,2,373.9,1,48,0,0,0,0,2
"14249",250.6892,1,10,2,374.6,1,48,0,0,0,0,3
"14250",252.4558,1,10,2,352,1,48,0,0,0,0,4
"14251",293.2374,1,10,1,482.1,1,48,0,0,0,0,5
"14252",294.1207,1,21,-99,-99,1,48,0,0,0,0,0
"14253",295.004,1,10,1,347.5,1,48,0,0,0,0,1
"14254",296.0373,1,10,1,466.2,1,48,0,0,0,0,2
"14255",297.2206,1,10,1,322.8,1,48,0,0,0,0,3
"14256",299.0371,1,10,1,378.4,1,48,0,0,0,0,4
"14257",300.1538,1,10,1,413.7,1,48,0,0,0,0,5
"14258",301.8537,1,10,1,345.7,1,48,0,0,0,0,6
"14259",302.987,1,10,1,396.4,1,48,0,0,0,0,7
"14260",304.3869,1,21,-99,-99,1,48,0,0,0,0,0
"14261",305.7869,1,10,1,284.5,1,48,0,0,0,0,1
"14262",307.1201,1,21,-99,-99,1,48,0,0,0,0,0
"14263",308.4534,1,10,1,338,1,48,0,0,0,0,1
"14264",309.5867,1,21,-99,-99,1,48,0,0,0,0,0
"14265",310.7033,1,10,1,296.1,1,48,0,0,0,0,1
"14266",312.4032,1,10,1,404.2,1,48,0,0,0,0,2
"14267",314.0532,1,10,1,386.2,1,48,0,0,0,0,3
"14268",315.6531,1,21,-99,-99,1,48,0,0,0,0,0
"14269",317.253,1,10,1,322.3,1,48,0,0,0,0,1
"14270",318.2863,1,21,-99,-99,1,48,0,0,0,0,0
"14271",319.3196,1,10,1,463.7,1,48,0,0,0,0,1
"14272",320.6861,1,10,1,441.2,1,48,0,0,0,0,2
"14273",322.3362,1,10,1,391.1,1,48,0,0,0,0,3
"14274",323.8361,1,21,-99,-99,1,48,0,0,0,0,0
"14275",325.336,1,10,1,367.3,1,48,0,0,0,0,1
"14276",327.036,1,10,1,395.3,1,48,0,0,0,0,2
"14277",328.1526,1,10,1,526.6,1,48,0,0,0,0,3
"14278",329.2025,1,10,1,452.8,1,48,0,0,0,0,4
"14279",331.0191,1,10,1,444.1,1,48,0,0,0,0,5
"14280",332.1857,1,10,1,381.6,1,48,0,0,0,0,6
"14281",334.7689,1,10,1,422.3,1,48,0,0,0,0,7
"14282",336.0356,1,10,1,435.6,1,48,0,0,0,0,8
"14283",337.6521,1,10,1,355.1,1,48,0,0,0,0,9
"14284",339.0854,1,10,1,441.8,1,48,0,0,0,0,10
"14285",340.1354,1,10,1,399.8,1,48,0,0,0,0,11
"14286",341.852,1,10,1,379.2,1,48,0,0,0,0,12
"14287",343.1519,1,10,1,359.2,1,48,0,0,0,0,13
"14288",344.3185,1,21,-99,-99,1,48,0,0,0,0,0
"14289",345.4852,1,10,1,345.9,1,48,0,0,0,0,1
"14290",346.6184,1,10,1,300.7,1,48,0,0,0,0,2
"14291",347.9017,1,10,1,297.4,1,48,0,0,0,0,3
"14292",349.685,1,10,1,418.1,1,48,0,0,0,0,4
"14293",351.0516,1,10,1,363.5,1,48,0,0,0,0,5
"14294",352.5515,1,10,1,351.6,1,48,0,0,0,0,6
"14295",353.8681,1,10,1,347,1,48,0,0,0,0,7
"14296",355.4181,1,21,1,317,1,48,0,0,0,0,0
"14297",356.968,1,10,1,367,1,48,0,0,0,0,1
"14298",358.0346,1,10,1,596.4,1,48,0,0,0,0,2
"14299",359.3012,1,10,1,353.9,1,48,0,0,0,0,3
"14300",360.7678,1,10,1,647.2,1,48,0,0,0,0,4
"14301",362.0511,1,10,1,355.9,1,48,0,0,0,0,5
"14302",363.851,1,21,-99,-99,1,48,0,0,0,0,0
"14303",365.6509,1,10,1,356.1,1,48,0,0,0,0,1
"14304",367.1509,1,21,-99,-99,1,48,0,0,0,0,0
"14305",368.6508,1,10,1,348.2,1,48,0,0,0,0,1
"14306",370.4008,1,21,-99,-99,1,48,0,0,0,0,0
"14307",372.1507,1,10,1,320.2,1,48,0,0,0,0,1
"14308",373.8506,1,10,1,588.3,1,48,0,0,0,0,2
"14309",375.6839,1,10,1,435,1,48,0,0,0,0,3
"14310",376.9505,1,10,1,464.4,1,48,0,0,0,0,4
"14311",379.617,1,10,1,405.9,1,48,0,0,0,0,5
"14312",380.9003,1,10,1,386.6,1,48,0,0,0,0,6
"14313",382.5335,1,10,1,337.4,1,48,0,0,0,0,7
"14314",384.1502,1,10,1,352.7,1,48,0,0,0,0,8
"14315",385.8334,1,10,1,477.5,1,48,0,0,0,0,9
"14316",387.4667,1,10,1,316.1,1,48,0,0,0,0,10
"14317",388.7666,1,10,1,344.2,1,48,0,0,0,0,11
"14318",390.2666,1,21,-99,-99,1,48,0,0,0,0,0
"14319",391.7665,1,10,1,320.3,1,48,0,0,0,0,1
"14320",393.4164,1,21,1,286.5,1,48,0,0,0,0,0
"14321",395.0664,1,10,1,444.4,1,48,0,0,0,0,1
"14322",396.7996,1,21,-99,-99,1,48,0,0,0,0,0
"14323",398.5329,1,10,1,337.9,1,48,0,0,0,0,1
"14324",399.8161,1,21,-99,-99,1,48,0,0,0,0,0
"14325",401.0994,1,10,1,267.4,1,48,0,0,0,0,1
"14326",402.5827,1,10,1,512,1,48,0,0,0,0,2
"14327",403.766,1,10,1,448.7,1,48,0,0,0,0,3
"14328",404.9993,1,10,1,367.4,1,48,0,0,0,0,4
"14329",406.1326,1,10,1,338.1,1,48,0,0,0,0,5
"14330",407.2325,1,21,-99,-99,1,48,0,0,0,0,0
"14331",408.3325,1,10,1,474.2,1,48,0,0,0,0,1
"14332",409.6824,1,10,1,356.3,1,48,0,0,0,0,2
"14333",411.0657,1,10,1,349,1,48,0,0,0,0,3
"14334",412.2823,1,21,-99,-99,1,48,0,0,0,0,0
"14335",413.4989,1,10,1,331.8,1,48,0,0,0,0,1
"14336",414.6988,1,10,1,507.9,1,48,0,0,0,0,2
"14337",416.3821,1,10,1,440.6,1,48,0,0,0,0,3
"14338",417.4487,1,10,1,510,1,48,0,0,0,0,4
"14339",418.7153,1,10,1,315.3,1,48,0,0,0,0,5
"14340",420.3986,1,21,-99,-99,1,48,0,0,0,0,0
"14341",422.9985,1,10,1,352.1,1,48,0,0,0,0,1
"14342",424.1484,1,21,-99,-99,1,48,0,0,0,0,0
"14343",425.2984,1,10,1,388.2,1,48,0,0,0,0,1
"14344",427.065,1,10,1,413.6,1,48,0,0,0,0,2
"14345",428.2816,1,10,1,381,1,48,0,0,0,0,3
"14346",429.3649,1,10,1,385.6,1,48,0,0,0,0,4
"14347",430.7815,1,10,1,409,1,48,0,0,0,0,5
"14348",432.1481,1,10,1,498.4,1,48,0,0,0,0,6
"14349",433.7147,1,10,1,371.8,1,48,0,0,0,0,7
"14350",435.1646,1,21,-99,-99,1,48,0,0,0,0,0
"14351",436.6146,1,10,1,319.9,1,48,0,0,0,0,1
"14352",438.2978,1,10,1,348.7,1,48,0,0,0,0,2
"14353",439.7311,1,10,1,355.3,1,48,0,0,0,0,3
"14354",441.431,1,10,1,367.5,1,48,0,0,0,0,4
"14355",442.731,1,10,1,379.5,1,48,0,0,0,0,5
"14356",444.0143,1,21,1,360.2,1,48,0,0,0,0,0
"14357",445.2975,1,10,1,532.9,1,48,0,0,0,0,1
"14358",446.5308,1,10,1,419.6,1,48,0,0,0,0,2
"14359",447.6808,1,10,1,373.6,1,48,0,0,0,0,3
"14360",448.7474,1,10,1,331,1,48,0,0,0,0,4
"14361",450.3473,1,10,1,363.1,1,48,0,0,0,0,5
"14362",451.5973,1,10,1,600,1,48,0,0,0,0,6
"14363",452.9305,1,10,1,371.9,1,48,0,0,0,0,7
"14364",454.6805,1,21,-99,-99,1,48,0,0,0,0,0
"14365",456.4304,1,10,1,392,1,48,0,0,0,0,1
"14366",457.997,1,21,-99,-99,1,48,0,0,0,0,0
"14367",459.5636,1,10,1,346.8,1,48,0,0,0,0,1
"14368",461.2635,1,10,1,390.8,1,48,0,0,0,0,2
"14369",462.2968,1,10,1,413.5,1,48,0,0,0,0,3
"14370",463.8301,1,10,1,336.2,1,48,0,0,0,0,4
"14371",466.4633,1,10,1,343,1,48,0,0,0,0,5
"14372",467.6799,1,10,1,454.4,1,48,0,0,0,0,6
"14373",469.0798,1,10,1,414.5,1,48,0,0,0,0,7
"14374",470.1465,1,10,1,483.8,1,48,0,0,0,0,8
"14375",471.4131,1,10,1,353.2,1,48,0,0,0,0,9
"14376",472.913,1,21,-99,-99,1,48,0,0,0,0,0
"14377",474.4129,1,10,1,361.3,1,48,0,0,0,0,1
"14378",475.7462,1,10,1,340,1,48,0,0,0,0,2
"14379",477.4961,1,10,1,446.1,1,48,0,0,0,0,3
"14380",478.8294,1,21,-99,-99,1,48,0,0,0,0,0
"14381",480.1627,1,10,1,307.5,1,48,0,0,0,0,1
"14382",481.296,1,10,1,374.2,1,48,0,0,0,0,2
"14383",482.5293,1,10,1,372.9,1,48,0,0,0,0,3
"14384",483.8292,1,10,1,353,1,48,0,0,0,0,4
"14385",485.5958,1,10,1,394.4,1,48,0,0,0,0,5
"14386",486.9291,1,10,1,309,1,48,0,0,0,0,6
"14387",488.429,1,10,1,281.2,1,48,0,0,0,0,7
"14388",489.8123,1,21,-99,-99,1,48,0,0,0,0,0
"14389",491.1956,1,10,1,282.5,1,48,0,0,0,0,1
"14390",492.5788,1,10,1,419.3,1,48,0,0,0,0,2
"14391",493.6455,1,10,1,472.7,1,48,0,0,0,0,3
"14392",495.0954,1,10,1,382.8,1,48,0,0,0,0,4
"14393",496.562,1,10,1,356.1,1,48,0,0,0,0,5
"14394",497.9119,1,10,1,334.2,1,48,0,0,0,0,6
"14395",499.2285,1,10,1,297.6,1,48,0,0,0,0,7
"14396",501.0451,1,21,-99,-99,1,48,0,0,0,0,0
"14397",502.8617,1,10,1,296.4,1,48,0,0,0,0,1
"14398",503.9284,1,21,-99,-99,1,48,0,0,0,0,0
"14399",504.995,1,10,1,467,1,48,0,0,0,0,1
"14400",506.5116,1,10,1,294.4,1,48,0,0,0,0,2
"14401",34.6652,1,10,1,366,1,49,0,0,0,0,1
"14402",35.7985,1,10,1,320.6,1,49,0,0,0,0,2
"14403",37.4984,1,10,1,364.7,1,49,0,0,0,0,3
"14404",39.1317,1,10,1,315.4,1,49,0,0,0,0,4
"14405",40.5983,1,10,1,304.8,1,49,0,0,0,0,5
"14406",42.1649,1,10,1,306.2,1,49,0,0,0,0,6
"14407",43.7982,1,10,1,288.9,1,49,0,0,0,0,7
"14408",44.9648,1,21,-99,-99,1,49,0,0,0,0,0
"14409",46.1314,1,10,1,323.7,1,49,0,0,0,0,1
"14410",47.3147,1,10,1,372.4,1,49,0,0,0,0,2
"14411",48.548,1,10,1,323.1,1,49,0,0,0,0,3
"14412",49.9646,1,21,-99,-99,1,49,0,0,0,0,0
"14413",51.3812,1,10,1,353.8,1,49,0,0,0,0,1
"14414",52.8644,1,10,1,326.6,1,49,0,0,0,0,2
"14415",54.1144,1,10,1,292.6,1,49,0,0,0,0,3
"14416",55.631,1,21,-99,-99,1,49,0,0,0,0,0
"14417",57.1476,1,10,1,283.4,1,49,0,0,0,0,1
"14418",58.5475,1,21,-99,-99,1,49,0,0,0,0,0
"14419",59.9475,1,10,1,315.5,1,49,0,0,0,0,1
"14420",61.1808,1,10,1,314.2,1,49,0,0,0,0,2
"14421",62.3141,1,10,1,332.9,1,49,0,0,0,0,3
"14422",63.664,1,10,1,327,1,49,0,0,0,0,4
"14423",64.9473,1,10,1,291.6,1,49,0,0,0,0,5
"14424",66.5805,1,10,1,370.4,1,49,0,0,0,0,6
"14425",68.0138,1,10,1,297.2,1,49,0,0,0,0,7
"14426",69.6804,1,21,-99,-99,1,49,0,0,0,0,0
"14427",71.347,1,10,1,307.9,1,49,0,0,0,0,1
"14428",72.7136,1,10,1,285.3,1,49,0,0,0,0,2
"14429",74.0636,1,10,1,327.3,1,49,0,0,0,0,3
"14430",75.3468,1,10,-99,-99,1,49,0,0,0,0,4
"14431",77.5967,1,10,1,378.1,1,49,0,0,0,0,5
"14432",78.4467,1,21,-99,-99,1,49,0,0,0,0,0
"14433",79.2967,1,10,1,390.2,1,49,0,0,0,0,1
"14434",80.8466,1,21,1,408.2,1,49,0,0,0,0,0
"14435",82.3965,1,10,1,282.4,1,49,0,0,0,0,1
"14436",84.1465,1,10,1,308.3,1,49,0,0,0,0,2
"14437",85.9131,1,10,1,285.7,1,49,0,0,0,0,3
"14438",87.363,1,10,1,307.8,1,49,0,0,0,0,4
"14439",88.7296,1,10,1,301.2,1,49,0,0,0,0,5
"14440",90.4962,1,21,-99,-99,1,49,0,0,0,0,0
"14441",92.2628,1,10,1,304,1,49,0,0,0,0,1
"14442",93.6627,1,10,1,312.1,1,49,0,0,0,0,2
"14443",94.9627,1,10,1,340.1,1,49,0,0,0,0,3
"14444",96.4293,1,10,1,297.4,1,49,0,0,0,0,4
"14445",97.5292,1,10,1,349.5,1,49,0,0,0,0,5
"14446",99.3625,1,21,-99,-99,1,49,0,0,0,0,0
"14447",101.1957,1,10,1,363,1,49,0,0,0,0,1
"14448",102.8457,1,10,1,297,1,49,0,0,0,0,2
"14449",104.6456,1,10,1,337.1,1,49,0,0,0,0,3
"14450",105.7456,1,10,-99,-99,1,49,0,0,0,0,4
"14451",106.8455,1,10,1,345.2,1,49,0,0,0,0,5
"14452",108.5621,1,10,1,388.6,1,49,0,0,0,0,6
"14453",109.8287,1,10,1,305.9,1,49,0,0,0,0,7
"14454",111.3287,1,21,-99,-99,1,49,0,0,0,0,0
"14455",112.8285,1,10,1,282.2,1,49,0,0,0,0,1
"14456",113.9285,1,10,1,302.1,1,49,0,0,0,0,2
"14457",115.3785,1,10,1,340.1,1,49,0,0,0,0,3
"14458",116.9784,1,10,1,404.2,1,49,0,0,0,0,4
"14459",118.4117,1,10,1,314.9,1,49,0,0,0,0,5
"14460",119.9283,1,10,1,334.3,1,49,0,0,0,0,6
"14461",122.3115,1,10,1,335.1,1,49,0,0,0,0,7
"14462",123.1948,1,21,1,427.8,1,49,0,0,0,0,0
"14463",124.0781,1,10,1,248.5,1,49,0,0,0,0,1
"14464",125.1281,1,10,1,302.5,1,49,0,0,0,0,2
"14465",126.7447,1,10,1,269.8,1,49,0,0,0,0,3
"14466",127.7779,1,10,1,292.6,1,49,0,0,0,0,4
"14467",129.5612,1,10,1,333.2,1,49,0,0,0,0,5
"14468",130.6278,1,10,1,290.8,1,49,0,0,0,0,6
"14469",132.3111,1,10,1,319.4,1,49,0,0,0,0,7
"14470",133.4944,1,21,-99,-99,1,49,0,0,0,0,0
"14471",134.6777,1,10,1,336.8,1,49,0,0,0,0,1
"14472",136.1943,1,21,-99,-99,1,49,0,0,0,0,0
"14473",137.7109,1,10,1,295.5,1,49,0,0,0,0,1
"14474",139.3941,1,21,-99,-99,1,49,0,0,0,0,0
"14475",141.0774,1,10,1,305,1,49,0,0,0,0,1
"14476",142.4773,1,10,1,313.1,1,49,0,0,0,0,2
"14477",143.6273,1,10,1,347.1,1,49,0,0,0,0,3
"14478",145.2439,1,10,1,378.5,1,49,0,0,0,0,4
"14479",146.9938,1,10,1,308.6,1,49,0,0,0,0,5
"14480",148.3437,1,21,-99,-99,1,49,0,0,0,0,0
"14481",149.6937,1,10,1,344.7,1,49,0,0,0,0,1
"14482",151.4603,1,10,1,322.1,1,49,0,0,0,0,2
"14483",152.5102,1,10,1,344.2,1,49,0,0,0,0,3
"14484",153.8768,1,10,1,321.6,1,49,0,0,0,0,4
"14485",155.4601,1,10,1,338.2,1,49,0,0,0,0,5
"14486",157.16,1,21,-99,-99,1,49,0,0,0,0,0
"14487",158.8599,1,10,1,330.5,1,49,0,0,0,0,1
"14488",160.0432,1,10,1,347.1,1,49,0,0,0,0,2
"14489",161.3432,1,10,1,327.1,1,49,0,0,0,0,3
"14490",162.4265,1,10,1,331.8,1,49,0,0,0,0,4
"14491",164.2431,1,10,1,339.2,1,49,0,0,0,0,5
"14492",165.143,1,10,1,383.3,1,49,0,0,0,0,6
"14493",166.7763,1,10,1,286,1,49,0,0,0,0,7
"14494",168.3262,1,10,1,272.1,1,49,0,0,0,0,8
"14495",169.5928,1,10,1,317.5,1,49,0,0,0,0,9
"14496",170.7261,1,21,-99,-99,1,49,0,0,0,0,0
"14497",171.8594,1,10,1,322.8,1,49,0,0,0,0,1
"14498",172.9594,1,10,1,294.9,1,49,0,0,0,0,2
"14499",174.7093,1,10,1,288.9,1,49,0,0,0,0,3
"14500",175.8592,1,10,1,291,1,49,0,0,0,0,4
"14501",177.3925,1,10,1,277.7,1,49,0,0,0,0,5
"14502",179.0091,1,10,1,309.1,1,49,0,0,0,0,6
"14503",180.0924,1,10,1,377.8,1,49,0,0,0,0,7
"14504",181.6757,1,21,1,282.5,1,49,0,0,0,0,0
"14505",183.2589,1,10,1,299.3,1,49,0,0,0,0,1
"14506",184.3422,1,10,1,352,1,49,0,0,0,0,2
"14507",185.8921,1,10,1,306.1,1,49,0,0,0,0,3
"14508",187.0588,1,10,1,307.4,1,49,0,0,0,0,4
"14509",188.592,1,10,1,294.2,1,49,0,0,0,0,5
"14510",189.9753,1,21,-99,-99,1,49,0,0,0,0,0
"14511",191.3585,1,10,1,295.6,1,49,0,0,0,0,1
"14512",192.9918,1,21,-99,-99,1,49,0,0,0,0,0
"14513",194.6251,1,10,1,309,1,49,0,0,0,0,1
"14514",195.8417,1,10,1,356.4,1,49,0,0,0,0,2
"14515",197.1583,1,10,1,303.9,1,49,0,0,0,0,3
"14516",198.4583,1,10,1,331.8,1,49,0,0,0,0,4
"14517",200.1249,1,10,1,393.2,1,49,0,0,0,0,5
"14518",201.4082,1,10,1,309.9,1,49,0,0,0,0,6
"14519",202.4414,1,10,1,300.6,1,49,0,0,0,0,7
"14520",203.8747,1,21,-99,-99,1,49,0,0,0,0,0
"14521",206.2746,1,10,1,355.4,1,49,0,0,0,0,1
"14522",207.2746,1,10,1,395.4,1,49,0,0,0,0,2
"14523",208.5245,1,10,1,281.5,1,49,0,0,0,0,3
"14524",210.2411,1,10,1,276.9,1,49,0,0,0,0,4
"14525",211.5911,1,10,1,302.9,1,49,0,0,0,0,5
"14526",212.691,1,10,1,259,1,49,0,0,0,0,6
"14527",213.9576,1,10,1,272.3,1,49,0,0,0,0,7
