"","rt","est","resp","laten","good","SU","Age","Sex"
"5512",516,1,4,61115,1,30,20,"F"
"5513",593,1,4,63131,1,30,20,"F"
"5514",-99,2,-99,64849,1,30,20,"F"
"5515",359,1,4,66756,1,30,20,"F"
"5516",329,1,4,68786,1,30,20,"F"
"5517",359,1,4,70974,1,30,20,"F"
"5518",375,2,4,72443,1,30,20,"F"
"5519",453,1,4,74083,1,30,20,"F"
"5520",594,1,4,75474,1,30,20,"F"
"5521",562,1,4,76974,1,30,20,"F"
"5522",563,1,4,77943,1,30,20,"F"
"5523",704,1,4,79036,1,30,20,"F"
"5524",687,1,4,81053,1,30,20,"F"
"5525",516,1,4,82770,1,30,20,"F"
"5526",-99,2,-99,83818,1,30,20,"F"
"5527",359,1,4,85756,1,30,20,"F"
"5528",467,1,4,86803,1,30,20,"F"
"5529",548,1,4,88708,1,30,20,"F"
"5530",-99,2,-99,89943,1,30,20,"F"
"5531",452,1,4,91693,1,30,20,"F"
"5532",468,1,4,92631,1,30,20,"F"
"5533",531,1,4,93568,1,30,20,"F"
"5534",500,1,4,95286,1,30,20,"F"
"5535",532,1,4,96458,1,30,20,"F"
"5536",514,1,4,98631,1,30,20,"F"
"5537",608,1,4,99678,1,30,20,"F"
"5538",-99,2,-99,102006,1,30,20,"F"
"5539",438,1,4,103286,1,30,20,"F"
"5540",-99,2,-99,105006,1,30,20,"F"
"5541",298,1,4,106770,1,30,20,"F"
"5542",408,1,4,109145,1,30,20,"F"
"5543",438,1,4,110661,1,30,20,"F"
"5544",-99,2,-99,112693,1,30,20,"F"
"5545",375,1,4,113974,1,30,20,"F"
"5546",375,1,4,115990,1,30,20,"F"
"5547",405,1,4,118131,1,30,20,"F"
"5548",454,1,4,119099,1,30,20,"F"
"5549",484,1,4,120631,1,30,20,"F"
"5550",-99,2,-99,122303,1,30,20,"F"
"5551",375,1,4,123928,1,30,20,"F"
"5552",-99,2,-99,125974,1,30,20,"F"
"5553",405,1,4,127256,1,30,20,"F"
"5554",-99,2,-99,128240,1,30,20,"F"
"5555",358,1,4,130303,1,30,20,"F"
"5556",-99,2,-99,131395,1,30,20,"F"
"5557",579,1,4,132661,1,30,20,"F"
"5558",-99,2,-99,134428,1,30,20,"F"
"5559",438,1,4,136193,1,30,20,"F"
"5560",546,1,4,137428,1,30,20,"F"
"5561",405,1,4,139256,1,30,20,"F"
"5562",405,1,4,140506,1,30,20,"F"
"5563",328,1,4,141928,1,30,20,"F"
"5564",-99,2,-99,142895,1,30,20,"F"
"5565",532,1,4,143911,1,30,20,"F"
"5566",533,1,4,144895,1,30,20,"F"
"5567",342,1,4,147303,1,30,20,"F"
"5568",297,1,4,148786,1,30,20,"F"
"5569",329,1,4,150020,1,30,20,"F"
"5570",563,1,4,150990,1,30,20,"F"
"5571",437,1,4,152208,1,30,20,"F"
"5572",-99,2,-99,154458,1,30,20,"F"
"5573",360,1,4,156818,1,30,20,"F"
"5574",359,1,4,158381,1,30,20,"F"
"5575",329,1,4,159786,1,30,20,"F"
"5576",-99,2,-99,161178,1,30,20,"F"
"5577",342,1,4,162428,1,30,20,"F"
"5578",345,1,4,164333,1,30,20,"F"
"5579",312,1,4,166006,1,30,20,"F"
"5580",500,1,4,168161,1,30,20,"F"
"5581",532,1,4,169333,1,30,20,"F"
"5582",-99,2,-99,171318,1,30,20,"F"
"5583",467,1,4,173178,1,30,20,"F"
"5584",423,1,4,175208,1,30,20,"F"
"5585",312,1,4,177428,1,30,20,"F"
"5586",359,1,4,178974,1,30,20,"F"
"5587",423,1,4,180020,1,30,20,"F"
"5588",468,1,4,180990,1,30,20,"F"
"5589",454,1,4,182724,1,30,20,"F"
"5590",-99,2,-99,185115,1,30,20,"F"
"5591",407,1,4,186911,1,30,20,"F"
"5592",673,1,4,188333,1,30,20,"F"
"5593",500,1,4,190068,1,30,20,"F"
"5594",610,1,4,191958,1,30,20,"F"
"5595",500,1,4,193553,1,30,20,"F"
"5596",625,1,4,194786,1,30,20,"F"
"5597",391,1,4,196849,1,30,20,"F"
"5598",-99,2,-99,198833,1,30,20,"F"
"5599",375,1,4,200365,1,30,20,"F"
"5600",500,1,4,202724,1,30,20,"F"
"5601",500,1,4,259818,1,30,20,"F"
"5602",358,1,4,261928,1,30,20,"F"
"5603",361,1,4,263645,1,30,20,"F"
"5604",438,1,4,265770,1,30,20,"F"
"5605",454,1,4,267474,1,30,20,"F"
"5606",-99,2,-99,269006,1,30,20,"F"
"5607",405,1,4,270615,1,30,20,"F"
"5608",391,1,4,272083,1,30,20,"F"
"5609",468,1,4,273756,1,30,20,"F"
"5610",280,1,4,275740,1,30,20,"F"
"5611",452,1,4,277068,1,30,20,"F"
"5612",454,1,4,278020,1,30,20,"F"
"5613",422,1,4,279131,1,30,20,"F"
"5614",-99,2,-99,281036,1,30,20,"F"
"5615",297,1,4,282943,1,30,20,"F"
"5616",343,1,4,284756,1,30,20,"F"
"5617",250,1,4,286895,1,30,20,"F"
"5618",-99,2,-99,288568,1,30,20,"F"
"5619",280,1,4,290678,1,30,20,"F"
"5620",389,2,4,292756,1,30,20,"F"
"5621",423,1,4,293708,1,30,20,"F"
"5622",437,1,4,296053,1,30,20,"F"
"5623",655,1,4,297131,1,30,20,"F"
"5624",485,1,4,298958,1,30,20,"F"
"5625",296,1,4,300490,1,30,20,"F"
"5626",-99,2,-99,302145,1,30,20,"F"
"5627",546,1,4,303599,1,30,20,"F"
"5628",-99,2,-99,304833,1,30,20,"F"
"5629",422,1,4,306036,1,30,20,"F"
"5630",-99,2,-99,307115,1,30,20,"F"
"5631",391,1,4,309490,1,30,20,"F"
"5632",-99,2,-99,310568,1,30,20,"F"
"5633",453,1,4,312053,1,30,20,"F"
"5634",515,1,4,313678,1,30,20,"F"
"5635",421,1,4,315928,1,30,20,"F"
"5636",671,2,4,317928,1,30,20,"F"
"5637",405,1,4,320256,1,30,20,"F"
"5638",563,1,4,322443,1,30,20,"F"
"5639",687,1,4,324506,1,30,20,"F"
"5640",610,1,4,326083,1,30,20,"F"
"5641",673,1,4,327520,1,30,20,"F"
"5642",-99,2,-99,329161,1,30,20,"F"
"5643",438,1,4,331568,1,30,20,"F"
"5644",562,1,4,332553,1,30,20,"F"
"5645",703,1,4,334053,1,30,20,"F"
"5646",516,1,4,335974,1,30,20,"F"
"5647",343,1,4,337693,1,30,20,"F"
"5648",375,1,4,339099,1,30,20,"F"
"5649",485,1,4,340318,1,30,20,"F"
"5650",-99,2,-99,342583,1,30,20,"F"
"5651",405,1,4,344506,1,30,20,"F"
"5652",500,1,4,345911,1,30,20,"F"
"5653",452,1,4,347693,1,30,20,"F"
"5654",-99,2,-99,349193,1,30,20,"F"
"5655",467,1,4,350178,1,30,20,"F"
"5656",405,1,4,352553,1,30,20,"F"
"5657",437,1,4,354053,1,30,20,"F"
"5658",329,1,4,356270,1,30,20,"F"
"5659",343,1,4,357943,1,30,20,"F"
"5660",-99,2,-99,359333,1,30,20,"F"
"5661",468,1,4,360381,1,30,20,"F"
"5662",-99,2,-99,361958,1,30,20,"F"
"5663",390,1,4,364178,1,30,20,"F"
"5664",483,1,4,365928,1,30,20,"F"
"5665",438,1,4,367693,1,30,20,"F"
"5666",-99,2,-99,368740,1,30,20,"F"
"5667",470,1,4,370958,1,30,20,"F"
"5668",467,1,4,372678,1,30,20,"F"
"5669",484,1,4,373974,1,30,20,"F"
"5670",407,1,4,375958,1,30,20,"F"
"5671",437,1,4,377428,1,30,20,"F"
"5672",-99,2,-99,378756,1,30,20,"F"
"5673",423,1,4,381145,1,30,20,"F"
"5674",438,1,4,382395,1,30,20,"F"
"5675",329,1,4,383911,1,30,20,"F"
"5676",-99,2,-99,385599,1,30,20,"F"
"5677",359,1,4,386536,1,30,20,"F"
"5678",-99,2,-99,387928,1,30,20,"F"
"5679",343,1,4,389740,1,30,20,"F"
"5680",343,1,4,391490,1,30,20,"F"
"5681",500,1,4,393020,1,30,20,"F"
"5682",361,2,4,394770,1,30,20,"F"
"5683",516,1,4,396849,1,30,20,"F"
"5684",766,1,4,397990,1,30,20,"F"
"5685",1345,1,4,399458,1,30,20,"F"
"5686",-99,1,-99,401193,1,30,20,"F"
"5687",514,1,4,402381,1,30,20,"F"
"5688",516,1,4,404615,1,30,20,"F"
"5689",437,1,4,406053,1,30,20,"F"
"5690",-99,2,-99,408318,1,30,20,"F"
"5691",391,1,4,410458,1,30,20,"F"
"5692",421,1,4,412224,1,30,20,"F"
"5693",391,1,4,414115,1,30,20,"F"
"5694",-99,2,-99,415349,1,30,20,"F"
"5695",375,1,4,416631,1,30,20,"F"
"5696",405,1,4,418756,1,30,20,"F"
"5697",358,1,4,421053,1,30,20,"F"
"5698",-99,2,-99,422786,1,30,20,"F"
"5699",578,1,4,423990,1,30,20,"F"
"5700",514,1,4,425631,1,30,20,"F"
"5701",594,1,4,494474,1,30,20,"F"
"5702",360,1,4,496833,1,30,20,"F"
"5703",344,1,4,498349,1,30,20,"F"
"5704",-99,2,-99,500349,1,30,20,"F"
"5705",298,1,4,502583,1,30,20,"F"
"5706",454,1,4,504645,1,30,20,"F"
"5707",407,1,4,506583,1,30,20,"F"
"5708",375,1,4,508990,1,30,20,"F"
"5709",343,1,4,511381,1,30,20,"F"
"5710",500,1,4,512490,1,30,20,"F"
"5711",405,1,4,513428,1,30,20,"F"
"5712",-99,2,-99,515318,1,30,20,"F"
"5713",469,1,4,517349,1,30,20,"F"
"5714",500,1,4,518349,1,30,20,"F"
"5715",516,1,4,520020,1,30,20,"F"
"5716",-99,2,-99,521708,1,30,20,"F"
"5717",437,1,4,524083,1,30,20,"F"
"5718",390,1,4,526193,1,30,20,"F"
"5719",345,1,4,527583,1,30,20,"F"
"5720",500,1,4,529833,1,30,20,"F"
"5721",406,1,4,531818,1,30,20,"F"
"5722",360,1,4,533333,1,30,20,"F"
"5723",312,1,4,535303,1,30,20,"F"
"5724",-99,2,-99,536833,1,30,20,"F"
"5725",327,1,4,539068,1,30,20,"F"
"5726",343,1,4,540443,1,30,20,"F"
"5727",437,1,4,542631,1,30,20,"F"
"5728",280,1,4,544178,1,30,20,"F"
"5729",375,1,4,545318,1,30,20,"F"
"5730",-99,2,-99,547553,1,30,20,"F"
"5731",312,1,4,549756,1,30,20,"F"
"5732",265,1,4,551568,1,30,20,"F"
"5733",267,1,4,553036,1,30,20,"F"
"5734",-99,2,-99,553958,1,30,20,"F"
"5735",360,1,4,555443,1,30,20,"F"
"5736",281,1,4,557193,1,30,20,"F"
"5737",297,1,4,558318,1,30,20,"F"
"5738",421,1,4,560349,1,30,20,"F"
"5739",343,1,4,561881,1,30,20,"F"
"5740",375,1,4,563020,1,30,20,"F"
"5741",733,1,4,563928,1,30,20,"F"
"5742",-99,2,-99,565349,1,30,20,"F"
"5743",405,1,4,567428,1,30,20,"F"
"5744",-99,2,-99,569349,1,30,20,"F"
"5745",486,1,4,570520,1,30,20,"F"
"5746",-99,2,-99,572474,1,30,20,"F"
"5747",500,1,4,574599,1,30,20,"F"
"5748",484,1,4,576490,1,30,20,"F"
"5749",312,1,4,578083,1,30,20,"F"
"5750",313,1,4,579911,1,30,20,"F"
"5751",360,1,4,581958,1,30,20,"F"
"5752",-99,2,-99,583583,1,30,20,"F"
"5753",405,1,4,584803,1,30,20,"F"
"5754",359,1,4,586756,1,30,20,"F"
"5755",312,1,4,588631,1,30,20,"F"
"5756",452,1,4,589881,1,30,20,"F"
"5757",344,1,4,590974,1,30,20,"F"
"5758",453,1,4,593083,1,30,20,"F"
"5759",329,1,4,594286,1,30,20,"F"
"5760",-99,2,-99,595693,1,30,20,"F"
"5761",282,1,4,598099,1,30,20,"F"
"5762",313,1,4,599068,1,30,20,"F"
"5763",408,1,4,600395,1,30,20,"F"
"5764",-99,2,-99,602428,1,30,20,"F"
"5765",358,1,4,603803,1,30,20,"F"
"5766",250,1,4,605349,1,30,20,"F"
"5767",266,1,4,606770,1,30,20,"F"
"5768",405,1,4,608615,1,30,20,"F"
"5769",360,1,4,610568,1,30,20,"F"
"5770",343,2,4,612068,1,30,20,"F"
"5771",484,1,4,613865,1,30,20,"F"
"5772",452,1,4,615631,1,30,20,"F"
"5773",515,1,4,617693,1,30,20,"F"
"5774",298,1,4,619833,1,30,20,"F"
"5775",375,1,4,622006,1,30,20,"F"
"5776",375,1,4,623583,1,30,20,"F"
"5777",359,1,4,625161,1,30,20,"F"
"5778",-99,2,-99,626240,1,30,20,"F"
"5779",484,1,4,627381,1,30,20,"F"
"5780",329,1,4,628974,1,30,20,"F"
"5781",375,1,4,630036,1,30,20,"F"
"5782",375,1,4,631506,1,30,20,"F"
"5783",358,1,4,633428,1,30,20,"F"
"5784",-99,2,-99,635756,1,30,20,"F"
"5785",468,1,4,636756,1,30,20,"F"
"5786",423,1,4,639020,1,30,20,"F"
"5787",361,1,4,641145,1,30,20,"F"
"5788",454,1,4,642099,1,30,20,"F"
"5789",391,1,4,644349,1,30,20,"F"
"5790",-99,2,-99,646256,1,30,20,"F"
"5791",437,1,4,648303,1,30,20,"F"
"5792",392,1,4,649661,1,30,20,"F"
"5793",407,1,4,651599,1,30,20,"F"
"5794",593,1,4,652943,1,30,20,"F"
"5795",406,1,4,654443,1,30,20,"F"
"5796",-99,2,-99,656395,1,30,20,"F"
"5797",467,1,4,657928,1,30,20,"F"
"5798",454,1,4,660036,1,30,20,"F"
"5799",406,1,4,661693,1,30,20,"F"
"5800",423,1,4,663020,1,30,20,"F"
"5801",579,1,4,47578,1,18,18,"M"
"5802",327,1,4,49110,1,18,18,"M"
"5803",282,1,4,51453,1,18,18,"M"
"5804",234,2,4,53157,1,18,18,"M"
"5805",328,1,4,54375,1,18,18,"M"
"5806",358,1,4,55720,1,18,18,"M"
"5807",359,1,4,56641,1,18,18,"M"
"5808",-99,2,-99,58516,1,18,18,"M"
"5809",283,1,4,60062,1,18,18,"M"
"5810",280,1,4,61407,1,18,18,"M"
"5811",375,1,4,63548,1,18,18,"M"
"5812",390,1,4,64860,1,18,18,"M"
"5813",342,1,4,66970,1,18,18,"M"
"5814",265,1,4,68470,1,18,18,"M"
"5815",266,1,4,70375,1,18,18,"M"
"5816",-99,2,-99,72375,1,18,18,"M"
"5817",360,1,4,74125,1,18,18,"M"
"5818",327,1,4,76110,1,18,18,"M"
"5819",422,1,4,77548,1,18,18,"M"
"5820",281,2,4,79735,1,18,18,"M"
"5821",281,1,4,80735,1,18,18,"M"
"5822",343,1,4,82173,1,18,18,"M"
"5823",312,1,4,83750,1,18,18,"M"
"5824",343,2,4,85485,1,18,18,"M"
"5825",281,1,4,86985,1,18,18,"M"
"5826",296,1,4,88766,1,18,18,"M"
"5827",329,1,4,90016,1,18,18,"M"
"5828",-99,2,-99,91016,1,18,18,"M"
"5829",266,1,4,92141,1,18,18,"M"
"5830",280,1,4,94157,1,18,18,"M"
"5831",297,1,4,95610,1,18,18,"M"
"5832",328,1,4,97907,1,18,18,"M"
"5833",267,1,4,99078,1,18,18,"M"
"5834",360,2,4,101000,1,18,18,"M"
"5835",250,1,4,102282,1,18,18,"M"
"5836",467,1,4,103970,1,18,18,"M"
"5837",297,1,4,106298,1,18,18,"M"
"5838",298,1,4,108375,1,18,18,"M"
"5839",375,1,4,109610,1,18,18,"M"
"5840",375,1,4,111125,1,18,18,"M"
"5841",265,1,4,113470,1,18,18,"M"
"5842",282,2,4,115141,1,18,18,"M"
"5843",280,1,4,117032,1,18,18,"M"
"5844",-99,2,-99,117937,1,18,18,"M"
"5845",267,1,4,119328,1,18,18,"M"
"5846",265,1,4,121470,1,18,18,"M"
"5847",361,1,4,122437,1,18,18,"M"
"5848",280,1,4,124173,1,18,18,"M"
"5849",234,1,4,125407,1,18,18,"M"
"5850",-99,2,-99,126516,1,18,18,"M"
"5851",360,1,4,128250,1,18,18,"M"
"5852",297,1,4,130360,1,18,18,"M"
"5853",312,1,4,131548,1,18,18,"M"
"5854",282,1,4,133328,1,18,18,"M"
"5855",359,1,4,134891,1,18,18,"M"
"5856",312,2,4,136750,1,18,18,"M"
"5857",312,1,4,138250,1,18,18,"M"
"5858",453,1,4,140375,1,18,18,"M"
"5859",421,1,4,141391,1,18,18,"M"
"5860",297,1,4,142828,1,18,18,"M"
"5861",484,1,4,144828,1,18,18,"M"
"5862",-99,2,-99,146453,1,18,18,"M"
"5863",390,1,4,148220,1,18,18,"M"
"5864",343,2,4,149798,1,18,18,"M"
"5865",313,1,4,151110,1,18,18,"M"
"5866",297,1,4,153048,1,18,18,"M"
"5867",328,1,4,155095,1,18,18,"M"
"5868",484,1,4,156782,1,18,18,"M"
"5869",266,1,4,158625,1,18,18,"M"
"5870",-99,2,-99,161032,1,18,18,"M"
"5871",345,1,4,162078,1,18,18,"M"
"5872",359,1,4,164173,1,18,18,"M"
"5873",328,1,4,166125,1,18,18,"M"
"5874",329,2,4,167078,1,18,18,"M"
"5875",-99,1,-99,168016,1,18,18,"M"
"5876",-99,1,-99,169641,1,18,18,"M"
"5877",327,1,4,171298,1,18,18,"M"
"5878",-99,2,-99,173548,1,18,18,"M"
"5879",484,1,4,174703,1,18,18,"M"
"5880",297,2,4,176328,1,18,18,"M"
"5881",437,1,4,177391,1,18,18,"M"
"5882",343,1,4,179157,1,18,18,"M"
"5883",328,1,4,181500,1,18,18,"M"
"5884",312,1,4,182625,1,18,18,"M"
"5885",266,1,4,184266,1,18,18,"M"
"5886",296,2,4,185720,1,18,18,"M"
"5887",296,1,4,187532,1,18,18,"M"
"5888",-99,2,-99,188828,1,18,18,"M"
"5889",375,1,4,191173,1,18,18,"M"
"5890",-99,2,-99,193220,1,18,18,"M"
"5891",361,1,4,195187,1,18,18,"M"
"5892",407,1,4,196641,1,18,18,"M"
"5893",390,1,4,198985,1,18,18,"M"
"5894",577,1,4,199985,1,18,18,"M"
"5895",453,1,4,200970,1,18,18,"M"
"5896",359,2,4,202407,1,18,18,"M"
"5897",296,1,4,203845,1,18,18,"M"
"5898",312,2,4,206095,1,18,18,"M"
"5899",454,1,4,207312,1,18,18,"M"
"5900",-99,2,-99,208845,1,18,18,"M"
"5901",375,1,4,256173,1,18,18,"M"
"5902",313,1,4,258203,1,18,18,"M"
"5903",329,1,4,260391,1,18,18,"M"
"5904",282,1,4,262328,1,18,18,"M"
"5905",516,1,4,263766,1,18,18,"M"
"5906",345,1,4,265875,1,18,18,"M"
"5907",343,1,4,267157,1,18,18,"M"
"5908",343,2,4,268360,1,18,18,"M"
"5909",329,1,4,269812,1,18,18,"M"
"5910",281,1,4,271235,1,18,18,"M"
"5911",312,1,4,272298,1,18,18,"M"
"5912",250,1,4,274423,1,18,18,"M"
"5913",313,1,4,275610,1,18,18,"M"
"5914",-99,2,-99,276985,1,18,18,"M"
"5915",280,1,4,278595,1,18,18,"M"
"5916",391,1,4,279875,1,18,18,"M"
"5917",329,1,4,281828,1,18,18,"M"
"5918",375,1,4,282766,1,18,18,"M"
"5919",408,1,4,284437,1,18,18,"M"
"5920",250,1,4,285985,1,18,18,"M"
"5921",296,1,4,287220,1,18,18,"M"
"5922",375,2,4,289595,1,18,18,"M"
"5923",265,1,4,291735,1,18,18,"M"
"5924",-99,2,-99,293532,1,18,18,"M"
"5925",282,1,4,295953,1,18,18,"M"
"5926",250,1,4,297312,1,18,18,"M"
"5927",470,1,4,298312,1,18,18,"M"
"5928",421,1,4,299720,1,18,18,"M"
"5929",609,1,4,302016,1,18,18,"M"
"5930",282,1,4,303828,1,18,18,"M"
"5931",280,1,4,305845,1,18,18,"M"
"5932",-99,2,-99,307095,1,18,18,"M"
"5933",297,1,4,309203,1,18,18,"M"
"5934",312,1,4,310673,1,18,18,"M"
"5935",484,1,4,311703,1,18,18,"M"
"5936",327,1,4,313798,1,18,18,"M"
"5937",313,1,4,315578,1,18,18,"M"
"5938",312,1,4,316750,1,18,18,"M"
"5939",250,1,4,318250,1,18,18,"M"
"5940",313,2,4,319985,1,18,18,"M"
"5941",234,1,4,321173,1,18,18,"M"
"5942",282,2,4,323000,1,18,18,"M"
"5943",313,1,4,324610,1,18,18,"M"
"5944",264,1,4,326423,1,18,18,"M"
"5945",359,1,4,328532,1,18,18,"M"
"5946",343,2,4,330923,1,18,18,"M"
"5947",264,1,4,332423,1,18,18,"M"
"5948",296,1,4,333766,1,18,18,"M"
"5949",296,1,4,335641,1,18,18,"M"
"5950",236,2,4,337062,1,18,18,"M"
"5951",470,1,4,338000,1,18,18,"M"
"5952",360,1,4,339360,1,18,18,"M"
"5953",329,1,4,340312,1,18,18,"M"
"5954",438,1,4,342110,1,18,18,"M"
"5955",266,1,4,343157,1,18,18,"M"
"5956",343,1,4,344923,1,18,18,"M"
"5957",359,1,4,346266,1,18,18,"M"
"5958",673,2,4,348500,1,18,18,"M"
"5959",468,1,4,349985,1,18,18,"M"
"5960",375,1,4,350985,1,18,18,"M"
"5961",-99,1,-99,352891,1,18,18,"M"
"5962",-99,2,-99,355000,1,18,18,"M"
"5963",281,1,4,356985,1,18,18,"M"
"5964",282,2,4,358703,1,18,18,"M"
"5965",236,1,4,361062,1,18,18,"M"
"5966",452,1,4,362610,1,18,18,"M"
"5967",297,1,4,363923,1,18,18,"M"
"5968",-99,1,-99,365187,1,18,18,"M"
"5969",264,1,4,366548,1,18,18,"M"
"5970",280,2,4,367470,1,18,18,"M"
"5971",329,1,4,369391,1,18,18,"M"
"5972",-99,2,-99,370470,1,18,18,"M"
"5973",312,1,4,372220,1,18,18,"M"
"5974",313,1,4,374610,1,18,18,"M"
"5975",375,1,4,376016,1,18,18,"M"
"5976",361,1,4,377812,1,18,18,"M"
"5977",405,1,4,379173,1,18,18,"M"
"5978",375,1,4,380220,1,18,18,"M"
"5979",407,1,4,382391,1,18,18,"M"
"5980",328,2,4,384032,1,18,18,"M"
"5981",470,1,4,385250,1,18,18,"M"
"5982",32,1,4,387453,1,18,18,"M"
"5983",391,1,4,388625,1,18,18,"M"
"5984",469,1,4,391016,1,18,18,"M"
"5985",406,1,4,392235,1,18,18,"M"
"5986",470,1,4,394625,1,18,18,"M"
"5987",546,1,4,396766,1,18,18,"M"
"5988",-99,2,-99,398953,1,18,18,"M"
"5989",329,1,4,400078,1,18,18,"M"
"5990",-99,2,-99,401860,1,18,18,"M"
"5991",360,1,4,403750,1,18,18,"M"
"5992",375,1,4,405157,1,18,18,"M"
"5993",641,1,4,407407,1,18,18,"M"
"5994",750,1,4,408953,1,18,18,"M"
"5995",453,1,4,410032,1,18,18,"M"
"5996",345,2,4,412000,1,18,18,"M"
"5997",375,1,4,413875,1,18,18,"M"
"5998",296,1,4,416032,1,18,18,"M"
"5999",282,1,4,417703,1,18,18,"M"
"6000",533,1,4,418812,1,18,18,"M"
"6001",593,1,4,471532,1,18,18,"M"
"6002",438,1,4,473828,1,18,18,"M"
"6003",283,1,4,475562,1,18,18,"M"
"6004",327,2,4,477860,1,18,18,"M"
"6005",298,1,4,479312,1,18,18,"M"
"6006",218,1,4,481235,1,18,18,"M"
"6007",313,1,4,482828,1,18,18,"M"
"6008",359,1,4,483953,1,18,18,"M"
"6009",283,1,4,485562,1,18,18,"M"
"6010",313,2,4,486657,1,18,18,"M"
"6011",375,1,4,488953,1,18,18,"M"
"6012",328,1,4,491032,1,18,18,"M"
"6013",264,1,4,492423,1,18,18,"M"
"6014",-99,2,-99,494548,1,18,18,"M"
"6015",283,1,4,495937,1,18,18,"M"
"6016",-99,2,-99,497703,1,18,18,"M"
"6017",313,1,4,499610,1,18,18,"M"
"6018",266,1,4,501750,1,18,18,"M"
"6019",530,1,4,502673,1,18,18,"M"
"6020",343,2,4,504157,1,18,18,"M"
"6021",812,1,4,506220,1,18,18,"M"
"6022",422,1,4,508578,1,18,18,"M"
"6023",313,1,4,509812,1,18,18,"M"
"6024",313,1,4,511812,1,18,18,"M"
"6025",280,1,4,513095,1,18,18,"M"
"6026",-99,2,-99,515345,1,18,18,"M"
"6027",484,1,4,516298,1,18,18,"M"
"6028",250,1,4,517860,1,18,18,"M"
"6029",220,1,4,519000,1,18,18,"M"
"6030",298,2,4,520812,1,18,18,"M"
"6031",313,1,4,522985,1,18,18,"M"
"6032",345,1,4,523953,1,18,18,"M"
"6033",359,1,4,525141,1,18,18,"M"
"6034",266,1,4,526437,1,18,18,"M"
"6035",266,1,4,528312,1,18,18,"M"
"6036",-99,2,-99,529485,1,18,18,"M"
"6037",250,1,4,531250,1,18,18,"M"
"6038",264,1,4,533423,1,18,18,"M"
"6039",266,1,4,535625,1,18,18,"M"
"6040",500,2,4,537110,1,18,18,"M"
"6041",313,1,4,539235,1,18,18,"M"
"6042",625,1,4,540141,1,18,18,"M"
"6043",405,1,4,541282,1,18,18,"M"
"6044",375,1,4,543110,1,18,18,"M"
"6045",391,1,4,544141,1,18,18,"M"
"6046",375,1,4,545750,1,18,18,"M"
"6047",484,1,4,548048,1,18,18,"M"
"6048",328,2,4,549970,1,18,18,"M"
"6049",437,1,4,552345,1,18,18,"M"
"6050",342,1,4,554095,1,18,18,"M"
"6051",422,1,4,555203,1,18,18,"M"
"6052",-99,2,-99,556641,1,18,18,"M"
"6053",358,1,4,557720,1,18,18,"M"
"6054",437,1,4,559548,1,18,18,"M"
"6055",235,1,4,561735,1,18,18,"M"
"6056",250,1,4,563812,1,18,18,"M"
"6057",437,1,4,564923,1,18,18,"M"
"6058",467,1,4,567095,1,18,18,"M"
"6059",296,1,4,569282,1,18,18,"M"
"6060",-99,2,-99,571375,1,18,18,"M"
"6061",297,1,4,573673,1,18,18,"M"
"6062",264,1,4,575798,1,18,18,"M"
"6063",406,1,4,576985,1,18,18,"M"
"6064",-99,2,-99,577907,1,18,18,"M"
"6065",375,1,4,579110,1,18,18,"M"
"6066",328,1,4,581250,1,18,18,"M"
"6067",359,1,4,583328,1,18,18,"M"
"6068",-99,2,-99,585125,1,18,18,"M"
"6069",250,1,4,586828,1,18,18,"M"
"6070",313,1,4,588328,1,18,18,"M"
"6071",312,1,4,589641,1,18,18,"M"
"6072",313,2,4,591735,1,18,18,"M"
"6073",390,1,4,593845,1,18,18,"M"
"6074",1283,1,4,594812,1,18,18,"M"
"6075",157,1,4,596141,1,18,18,"M"
"6076",345,2,4,598187,1,18,18,"M"
"6077",515,1,4,600360,1,18,18,"M"
"6078",421,1,4,602095,1,18,18,"M"
"6079",-99,1,-99,603673,1,18,18,"M"
"6080",453,1,4,605282,1,18,18,"M"
"6081",470,1,4,607625,1,18,18,"M"
"6082",-99,2,-99,609766,1,18,18,"M"
"6083",391,1,4,611141,1,18,18,"M"
"6084",236,1,4,612812,1,18,18,"M"
"6085",233,1,4,614470,1,18,18,"M"
"6086",594,1,4,615391,1,18,18,"M"
"6087",375,1,4,616437,1,18,18,"M"
"6088",-99,2,-99,617735,1,18,18,"M"
"6089",437,1,4,619798,1,18,18,"M"
"6090",296,1,4,621470,1,18,18,"M"
"6091",343,1,4,622423,1,18,18,"M"
"6092",375,2,4,623407,1,18,18,"M"
"6093",266,1,4,624657,1,18,18,"M"
"6094",344,1,4,626766,1,18,18,"M"
"6095",392,1,4,628078,1,18,18,"M"
"6096",-99,2,-99,630423,1,18,18,"M"
"6097",343,1,4,632298,1,18,18,"M"
"6098",468,1,4,634157,1,18,18,"M"
"6099",547,1,4,636203,1,18,18,"M"
"6100",438,1,4,637187,1,18,18,"M"
"6101",375,1,4,37663,1,3,18,"F"
"6102",313,1,4,39975,1,3,18,"F"
"6103",250,1,4,41773,1,3,18,"F"
"6104",234,1,4,43616,1,3,18,"F"
"6105",266,1,4,45350,1,3,18,"F"
"6106",264,1,4,47336,1,3,18,"F"
"6107",283,1,4,49350,1,3,18,"F"
"6108",-99,2,-99,51429,1,3,18,"F"
"6109",408,1,4,52350,1,3,18,"F"
"6110",250,1,4,53804,1,3,18,"F"
