onset	duration	value	response	rt	good	SU	misport_code	misport_port	misport_time	misport_time_error	seq
513.8942	1	10	1	360.3	1	DEYJ_15041983	0	0	0	0	1
515.0109	1	10	1	459.6	1	DEYJ_15041983	0	0	0	0	2
516.4441	1	10	1	434.4	1	DEYJ_15041983	0	0	0	0	3
517.9274	1	10	-99	-99	1	DEYJ_15041983	0	0	0	0	4
519.4607	1	10	1	425.8	1	DEYJ_15041983	0	0	0	0	5
520.9105	1	21	-99	-99	1	DEYJ_15041983	0	0	0	0	0
522.3605	1	10	1	406	1	DEYJ_15041983	0	0	0	0	1
523.4772	1	10	1	569.3	1	DEYJ_15041983	0	0	0	0	2
525.2438	1	10	1	434.6	1	DEYJ_15041983	0	0	0	0	3
526.3603	1	10	1	694.1	1	DEYJ_15041983	0	0	0	0	4
527.477	1	10	1	553.4	1	DEYJ_15041983	0	0	0	0	5
529.0103	1	10	1	428.1	1	DEYJ_15041983	0	0	0	0	6
49.9646	1	10	1	471.7	1	FAPN_12111974	0	0	0	0	1
50.8479	1	10	1	452.3	1	FAPN_12111974	0	0	0	0	2
52.4811	1	10	1	419.2	1	FAPN_12111974	0	0	0	0	3
53.8311	1	10	1	493.2	1	FAPN_12111974	0	0	0	0	4
55.6643	1	10	1	435.9	1	FAPN_12111974	0	0	0	0	5
57.0143	1	10	1	445.9	1	FAPN_12111974	0	0	0	0	6
58.6309	1	10	1	445.3	1	FAPN_12111974	0	0	0	0	7
60.2975	1	21	-99	-99	1	FAPN_12111974	0	0	0	0	0
61.9641	1	10	1	328.1	1	FAPN_12111974	0	0	0	0	1
63.1307	1	10	1	425.5	1	FAPN_12111974	0	0	0	0	2
64.4306	1	10	1	405.6	1	FAPN_12111974	0	0	0	0	3
65.6473	1	10	1	388.9	1	FAPN_12111974	0	0	0	0	4
67.2639	1	10	1	436.3	1	FAPN_12111974	0	0	0	0	5
69.0804	1	10	1	427.7	1	FAPN_12111974	0	0	0	0	6
70.4971	1	10	1	387.1	1	FAPN_12111974	0	0	0	0	7
72.197	1	21	1	415.1	1	FAPN_12111974	0	0	0	0	0
73.8969	1	10	1	539.2	1	FAPN_12111974	0	0	0	0	1
75.2135	1	10	1	534.6	1	FAPN_12111974	0	0	0	0	2
76.4801	1	10	1	436	1	FAPN_12111974	0	0	0	0	3
77.6634	1	21	-99	-99	1	FAPN_12111974	0	0	0	0	0
78.8467	1	10	1	453.4	1	FAPN_12111974	0	0	0	0	1
80.0633	1	21	-99	-99	1	FAPN_12111974	0	0	0	0	0
81.2799	1	10	1	356.2	1	FAPN_12111974	0	0	0	0	1
82.8632	1	10	1	484.8	1	FAPN_12111974	0	0	0	0	2
83.9798	1	10	1	536.2	1	FAPN_12111974	0	0	0	0	3
85.8131	1	10	1	574.9	1	FAPN_12111974	0	0	0	0	4
87.3463	1	10	1	705.7	1	FAPN_12111974	0	0	0	0	5
88.9296	1	21	-99	-99	1	FAPN_12111974	0	0	0	0	0
90.5129	1	10	1	371.1	1	FAPN_12111974	0	0	0	0	1
