onset	duration	value	response	rt	good	acu	seq	subID	subN
461.4589	1	11	3	427.1	1	1	4	NJRA_24051999	45
463.7635	1	11	2	562.6	1	1	5	NJRA_24051999	45
466.1013	1	11	3	416.7	1	1	6	NJRA_24051999	45
468.7044	1	11	2	445.7	1	1	7	NJRA_24051999	45
471.2743	1	11	1	371.8	1	1	8	NJRA_24051999	45
474.6068	1	12	1	751.3	1	1	1	NJRA_24051999	45
477.1933	1	12	2	668.8	1	1	2	NJRA_24051999	45
480.2274	1	12	2	618.7	1	1	3	NJRA_24051999	45
483.3611	1	12	3	765	1	1	4	NJRA_24051999	45
486.1465	1	12	2	643.6	1	1	5	NJRA_24051999	45
488.8159	1	12	3	726.2	1	1	6	NJRA_24051999	45
491.7671	1	12	3	527	1	1	7	NJRA_24051999	45
13.2526	1	11	1	562.6	1	1	1	NPLM_05071997	46
15.1924	1	11	3	414.7	1	1	2	NPLM_05071997	46
17.9447	1	11	3	358.5	1	1	3	NPLM_05071997	46
20.813	1	12	1	586.2	1	1	1	NPLM_05071997	46
24.5767	1	12	1	382.5	1	1	2	NPLM_05071997	46
27.6937	1	12	3	921.5	1	0	3	NPLM_05071997	46
31.0263	1	12	2	764.9	1	1	4	NPLM_05071997	46
33.7122	1	12	2	535	1	1	5	NPLM_05071997	46
37.5919	1	11	1	463.3	1	1	1	NPLM_05071997	46
39.996	1	11	3	507.2	1	1	2	NPLM_05071997	46
43.4612	1	11	1	354	1	1	3	NPLM_05071997	46
47.2249	1	11	2	390.3	1	1	4	NPLM_05071997	46
49.1979	1	12	3	609.3	1	0	1	NPLM_05071997	46
51.8341	1	12	2	949.1	1	0	2	NPLM_05071997	46
55.233	1	12	1	622.2	1	1	3	NPLM_05071997	46
58.0682	1	12	1	387	1	1	4	NPLM_05071997	46
60.3894	1	12	1	441.8	1	1	5	NPLM_05071997	46
63.0256	1	12	1	453.6	1	1	6	NPLM_05071997	46
66.3084	1	11	3	474.8	1	1	1	NPLM_05071997	46
70.0555	1	11	1	375.7	1	1	2	NPLM_05071997	46
72.0948	1	11	2	376.4	1	1	3	NPLM_05071997	46
75.2782	1	11	2	337	1	1	4	NPLM_05071997	46
77.6325	1	11	2	358.7	1	1	5	NPLM_05071997	46
80.1858	1	11	1	373.4	1	1	6	NPLM_05071997	46
83.9992	1	11	3	512	1	0	7	NPLM_05071997	46
86.8178	1	12	1	597.4	1	1	1	NPLM_05071997	46
89.968	1	12	2	663.2	1	1	2	NPLM_05071997	46
92.9192	1	12	2	784	1	1	3	NPLM_05071997	46
94.8425	1	12	1	588.7	1	1	4	NPLM_05071997	46
98.5564	1	12	1	930.8	1	0	5	NPLM_05071997	46
101.889	1	12	3	774.2	1	1	6	NPLM_05071997	46
104.8402	1	12	3	911	1	0	7	NPLM_05071997	46
107.1614	1	12	1	621.8	1	1	8	NPLM_05071997	46
110.7592	1	11	3	552	1	1	1	NPLM_05071997	46
112.7654	1	11	2	425.7	1	1	2	NPLM_05071997	46
115.5674	1	11	2	383.8	1	1	3	NPLM_05071997	46
119.0658	1	11	3	477.4	1	1	4	NPLM_05071997	46
120.9891	1	11	3	394.1	1	1	5	NPLM_05071997	46
123.1279	1	11	1	383.3	1	1	6	NPLM_05071997	46
126.0791	1	12	2	640.1	1	1	1	NPLM_05071997	46
129.9091	1	12	3	762.1	1	1	2	NPLM_05071997	46
133.1754	1	12	2	1031.8	1	0	3	NPLM_05071997	46
136.2095	1	12	2	573.7	1	1	4	NPLM_05071997	46
139.6581	1	11	1	429.1	1	1	1	NPLM_05071997	46
142.7088	1	11	3	338.4	1	1	2	NPLM_05071997	46
146.0911	1	11	1	356.1	1	1	3	NPLM_05071997	46
148.1802	1	11	2	418.9	1	1	4	NPLM_05071997	46
150.0703	1	11	3	400.8	1	1	5	NPLM_05071997	46
153.8008	1	12	2	854.4	1	0	1	NPLM_05071997	46
156.0059	1	12	1	665.3	1	1	2	NPLM_05071997	46
157.9292	1	12	3	806	1	1	3	NPLM_05071997	46
160.9799	1	12	1	675.3	1	1	4	NPLM_05071997	46
164.097	1	12	3	742.2	1	1	5	NPLM_05071997	46
167.7943	1	12	3	452.8	1	1	6	NPLM_05071997	46
169.6844	1	12	1	874.8	1	0	7	NPLM_05071997	46
173.5641	1	12	3	675.1	1	1	8	NPLM_05071997	46
177.1288	1	11	3	462.4	1	1	1	NPLM_05071997	46
180.3785	1	11	3	308.7	1	1	2	NPLM_05071997	46
182.4676	1	11	3	347.6	1	1	3	NPLM_05071997	46
184.4406	1	12	1	646.6	1	1	1	NPLM_05071997	46
187.8892	1	12	3	886	1	0	2	NPLM_05071997	46
191.4871	1	12	1	448.1	1	1	3	NPLM_05071997	46
193.8248	1	12	3	582.4	1	1	4	NPLM_05071997	46
195.8476	1	12	3	423.5	1	1	5	NPLM_05071997	46
198.5833	1	12	2	783.9	1	1	6	NPLM_05071997	46
201.634	1	12	3	709.2	1	1	7	NPLM_05071997	46
203.6733	1	11	2	437.9	1	1	1	NPLM_05071997	46
207.3541	1	11	2	341.1	1	1	2	NPLM_05071997	46
210.6866	1	11	1	400.5	1	1	3	NPLM_05071997	46
212.6596	1	11	1	451.6	1	1	4	NPLM_05071997	46
214.8979	1	11	2	469.2	1	1	5	NPLM_05071997	46
218.7279	1	11	3	391.3	1	1	6	NPLM_05071997	46
221.0657	1	11	3	357.5	1	1	7	NPLM_05071997	46
224.1496	1	12	3	1049.5	1	0	1	NPLM_05071997	46
226.8355	1	12	1	987.7	1	0	2	NPLM_05071997	46
230.2178	1	12	1	477.3	1	1	3	NPLM_05071997	46
233.683	1	11	2	396.2	1	1	1	NPLM_05071997	46
235.9545	1	11	2	348.7	1	1	2	NPLM_05071997	46
238.143	1	11	2	312.1	1	1	3	NPLM_05071997	46
241.2435	1	11	1	379.7	1	1	4	NPLM_05071997	46
243.7802	1	11	2	410.9	1	1	5	NPLM_05071997	46
247.063	1	11	2	336.2	1	1	6	NPLM_05071997	46
249.235	1	12	1	804.1	1	1	1	NPLM_05071997	46
251.8712	1	12	1	575.9	1	1	2	NPLM_05071997	46
254.4577	1	12	1	549.4	1	1	3	NPLM_05071997	46
257.3261	1	12	1	385	1	1	4	NPLM_05071997	46
260.211	1	12	2	684.1	1	1	5	NPLM_05071997	46
262.4327	1	11	3	438.4	1	1	1	NPLM_05071997	46
264.5217	1	11	2	397.4	1	1	2	NPLM_05071997	46
267.8046	1	11	3	362.6	1	1	3	NPLM_05071997	46
269.7278	1	11	2	351.4	1	1	4	NPLM_05071997	46
273.1267	1	11	3	376.4	1	1	5	NPLM_05071997	46
275.0334	1	11	3	357.7	1	1	6	NPLM_05071997	46
278.6976	1	11	1	405.5	1	1	7	NPLM_05071997	46
282.2125	1	11	1	378.6	1	1	8	NPLM_05071997	46
284.5503	1	12	1	672.8	1	0	1	NPLM_05071997	46
286.6726	1	12	1	798.5	1	0	2	NPLM_05071997	46
288.5627	1	12	1	652.4	1	1	3	NPLM_05071997	46
291.1823	1	12	3	896.8	1	0	4	NPLM_05071997	46
293.1885	1	11	2	434.6	1	1	1	NPLM_05071997	46
296.0236	1	11	3	359.5	1	1	2	NPLM_05071997	46
298.7428	1	11	3	392.3	1	1	3	NPLM_05071997	46
301.7106	1	11	1	392.5	1	1	4	NPLM_05071997	46
304.9105	1	12	2	688.6	1	1	1	NPLM_05071997	46
307.2814	1	12	3	725.7	1	1	2	NPLM_05071997	46
310.6637	1	12	2	623.4	1	1	3	NPLM_05071997	46
313.8637	1	11	2	423.4	1	1	1	NPLM_05071997	46
316.4833	1	11	1	411.8	1	1	2	NPLM_05071997	46
319.849	1	11	3	374.1	1	1	3	NPLM_05071997	46
322.2863	1	11	3	400.7	1	1	4	NPLM_05071997	46
325.9836	1	11	2	375.5	1	1	5	NPLM_05071997	46
329.7473	1	11	1	355.9	1	1	6	NPLM_05071997	46
331.8529	1	11	2	418.2	1	1	7	NPLM_05071997	46
335.2021	1	11	3	301	1	1	8	NPLM_05071997	46
338.6839	1	12	1	787.2	1	1	1	NPLM_05071997	46
341.7014	1	12	3	1081.7	1	0	2	NPLM_05071997	46
344.9179	1	12	2	1193.3	1	0	3	NPLM_05071997	46
346.8744	1	12	1	604.7	1	1	4	NPLM_05071997	46
350.4225	1	12	1	848.6	1	0	5	NPLM_05071997	46
353.1748	1	12	1	384.3	1	1	6	NPLM_05071997	46
355.5954	1	12	1	547.7	1	1	7	NPLM_05071997	46
358.4638	1	11	3	463.3	1	0	1	NPLM_05071997	46
362.2274	1	11	1	467.7	1	1	2	NPLM_05071997	46
364.9631	1	11	1	404	1	1	3	NPLM_05071997	46
367.5827	1	11	2	392.4	1	1	4	NPLM_05071997	46
369.7547	1	11	2	372.4	1	1	5	NPLM_05071997	46
373.0375	1	11	3	353.6	1	1	6	NPLM_05071997	46
376.8178	1	12	2	1085.3	1	0	1	NPLM_05071997	46
380.3327	1	12	3	682.4	1	1	2	NPLM_05071997	46
383.3171	1	12	2	802	1	1	3	NPLM_05071997	46
385.688	1	12	2	519.1	1	1	4	NPLM_05071997	46
388.0092	1	12	1	605.9	1	1	5	NPLM_05071997	46
391.375	1	11	2	464.1	1	1	1	NPLM_05071997	46
393.5469	1	11	1	388.2	1	1	2	NPLM_05071997	46
396.3489	1	11	3	482.2	1	1	3	NPLM_05071997	46
399.151	1	11	3	408.1	1	1	4	NPLM_05071997	46
402.782	1	11	3	289.1	1	1	5	NPLM_05071997	46
405.1032	1	11	1	399.9	1	1	6	NPLM_05071997	46
408.701	1	11	3	442.1	1	1	7	NPLM_05071997	46
412.1165	1	12	2	730.6	1	1	1	NPLM_05071997	46
414.8522	1	12	1	594.9	1	1	2	NPLM_05071997	46
417.0241	1	12	1	559	1	1	3	NPLM_05071997	46
418.9474	1	11	2	475.7	1	1	1	NPLM_05071997	46
421.8821	1	11	3	341	1	1	2	NPLM_05071997	46
424.0872	1	11	2	375.9	1	1	3	NPLM_05071997	46
427.0716	1	11	2	311.5	1	1	4	NPLM_05071997	46
430.056	1	12	2	575.1	1	1	1	NPLM_05071997	46
433.2393	1	12	3	631.8	1	1	2	NPLM_05071997	46
435.3118	1	12	2	839.3	1	1	3	NPLM_05071997	46
438.5615	1	12	3	1277.6	1	0	4	NPLM_05071997	46
441.9936	1	12	2	821.5	1	1	5	NPLM_05071997	46
445.4256	1	12	1	381.5	1	1	6	NPLM_05071997	46
448.6919	1	11	1	419.2	1	1	1	NPLM_05071997	46
452.5052	1	11	2	429.9	1	1	2	NPLM_05071997	46
456.2689	1	11	3	298.2	1	1	3	NPLM_05071997	46
458.6233	1	11	3	439.8	1	1	4	NPLM_05071997	46
460.7786	1	11	3	356.5	1	1	5	NPLM_05071997	46
463.0004	1	12	2	790.7	1	1	1	NPLM_05071997	46
466.6645	1	12	2	726.6	1	1	2	NPLM_05071997	46
470.4282	1	12	2	514.9	1	1	3	NPLM_05071997	46
472.3846	1	12	2	854.5	1	0	4	NPLM_05071997	46
474.9379	1	12	1	629.2	1	1	5	NPLM_05071997	46
478.4695	1	12	2	425.6	1	1	6	NPLM_05071997	46
482.2663	1	12	1	604.8	1	1	7	NPLM_05071997	46
484.173	1	12	1	610.1	1	1	8	NPLM_05071997	46
18.1934	1	11	3	717.9	1	1	1	PACP_05022004	47
21.9902	1	11	2	481.1	1	1	2	PACP_05022004	47
24.7259	1	11	2	345.4	1	1	3	PACP_05022004	47
28.5061	1	11	2	405.2	1	1	4	PACP_05022004	47
31.1921	1	11	2	439.2	1	1	5	PACP_05022004	47
34.4418	1	11	2	389.5	1	1	6	PACP_05022004	47
37.5256	1	12	3	625.7	1	1	1	PACP_05022004	47
41.0903	1	12	2	973	1	0	2	PACP_05022004	47
44.5721	1	12	3	1011.2	1	0	3	PACP_05022004	47
47.2746	1	11	2	492.7	1	1	1	PACP_05022004	47
50.5409	1	11	2	426.4	1	1	2	PACP_05022004	47
52.6963	1	11	1	415	1	1	3	PACP_05022004	47
55.4154	1	11	1	463.9	1	1	4	PACP_05022004	47
57.4713	1	11	1	440	1	1	5	PACP_05022004	47
60.6381	1	11	3	433.2	1	1	6	PACP_05022004	47
63.0754	1	11	3	459.9	1	1	7	PACP_05022004	47
66.2919	1	11	1	379.4	1	1	8	PACP_05022004	47
68.4638	1	12	3	855.5	1	0	1	PACP_05022004	47
71.183	1	12	1	680.3	1	1	2	PACP_05022004	47
73.3384	1	12	1	524.9	1	1	3	PACP_05022004	47
77.2015	1	12	3	973.9	1	0	4	PACP_05022004	47
80.3185	1	12	1	552.8	1	1	5	PACP_05022004	47
84.1153	1	12	2	844.1	1	1	6	PACP_05022004	47
86.8013	1	12	2	510.1	1	1	7	PACP_05022004	47
90.0841	1	11	2	507.3	1	1	1	PACP_05022004	47
92.3556	1	11	1	523.7	1	1	2	PACP_05022004	47
95.4228	1	11	2	464.6	1	1	3	PACP_05022004	47
97.5948	1	11	3	540.6	1	1	4	PACP_05022004	47
100.6456	1	11	1	441.8	1	1	5	PACP_05022004	47
103.1491	1	12	3	746.3	1	1	1	PACP_05022004	47
106.9625	1	12	2	772.9	1	1	2	PACP_05022004	47
109.7148	1	12	3	804.6	1	1	3	PACP_05022004	47
112.8484	1	12	3	599	1	1	4	PACP_05022004	47
115.352	1	11	3	559.4	1	1	1	PACP_05022004	47
117.7063	1	11	3	405.1	1	1	2	PACP_05022004	47
120.8565	1	11	3	406.9	1	1	3	PACP_05022004	47
124.0399	1	11	3	479.5	1	1	4	PACP_05022004	47
127.0243	1	11	1	463.1	1	1	5	PACP_05022004	47
129.6107	1	12	2	1036.7	1	0	1	PACP_05022004	47
132.5786	1	12	3	636.8	1	1	2	PACP_05022004	47
135.0656	1	12	3	525.8	1	1	3	PACP_05022004	47
137.9505	1	11	2	480.9	1	1	1	PACP_05022004	47
140.5701	1	11	2	525.3	1	1	2	PACP_05022004	47
143.9027	1	11	3	520.7	1	1	3	PACP_05022004	47
146.6881	1	11	3	343.3	1	1	4	PACP_05022004	47
149.6228	1	11	2	408.6	1	1	5	PACP_05022004	47
152.9885	1	11	1	362.9	1	1	6	PACP_05022004	47
155.575	1	11	3	368.4	1	1	7	PACP_05022004	47
158.8247	1	12	3	806.7	1	1	1	PACP_05022004	47
161.5438	1	12	3	679.6	1	1	2	PACP_05022004	47
165.3074	1	12	3	636	1	1	3	PACP_05022004	47
167.2804	1	12	2	703	1	1	4	PACP_05022004	47
170.928	1	12	1	743.4	1	1	5	PACP_05022004	47
174.6088	1	12	1	510.6	1	0	6	PACP_05022004	47
178.3227	1	11	1	468.7	1	1	1	PACP_05022004	47
181.7879	1	11	2	563.5	1	1	2	PACP_05022004	47
185.2531	1	11	3	450.3	1	1	3	PACP_05022004	47
187.1432	1	11	3	480.2	1	1	4	PACP_05022004	47
190.8571	1	11	2	526.4	1	1	5	PACP_05022004	47
193.3773	1	11	2	558.1	1	1	6	PACP_05022004	47
196.3285	1	11	1	502.9	1	1	7	PACP_05022004	47
198.2684	1	11	2	443	1	1	8	PACP_05022004	47
200.7554	1	12	2	844	1	1	1	PACP_05022004	47
203.4911	1	12	2	532.3	1	1	2	PACP_05022004	47
206.4921	1	12	1	635.3	1	1	3	PACP_05022004	47
210.0733	1	12	1	542.2	1	1	4	PACP_05022004	47
213.7707	1	11	3	572.8	1	1	1	PACP_05022004	47
217.6006	1	11	1	518.9	1	1	2	PACP_05022004	47
219.955	1	11	1	500.4	1	1	3	PACP_05022004	47
222.0772	1	11	2	594.3	1	1	4	PACP_05022004	47
224.9787	1	11	2	476.8	1	1	5	PACP_05022004	47
228.5434	1	11	2	440.1	1	1	6	PACP_05022004	47
232.1413	1	12	1	770.2	1	1	1	PACP_05022004	47
234.3464	1	12	2	717.1	1	1	2	PACP_05022004	47
237.795	1	12	1	612.5	1	1	3	PACP_05022004	47
240.4147	1	12	3	856.8	1	0	4	PACP_05022004	47
243.2498	1	12	3	789.7	1	1	5	PACP_05022004	47
246.1513	1	12	3	680.2	1	1	6	PACP_05022004	47
248.1409	1	12	2	834.6	1	1	7	PACP_05022004	47
250.545	1	11	3	446.5	1	1	1	PACP_05022004	47
253.6621	1	11	2	529.4	1	1	2	PACP_05022004	47
255.9169	1	11	2	434.6	1	1	3	PACP_05022004	47
259.3987	1	11	2	456.8	1	1	4	PACP_05022004	47
261.7862	1	11	3	525.3	1	1	5	PACP_05022004	47
264.9033	1	11	3	480.2	1	1	6	PACP_05022004	47
266.8431	1	11	3	556.4	1	1	7	PACP_05022004	47
270.3581	1	11	3	449.4	1	1	8	PACP_05022004	47
272.2648	1	12	3	678.7	1	1	1	PACP_05022004	47
275.9787	1	12	3	604.8	1	1	2	PACP_05022004	47
278.6978	1	12	1	981.7	1	0	3	PACP_05022004	47
281.9475	1	12	3	1100	1	0	4	PACP_05022004	47
284.8324	1	11	2	639.1	1	1	1	PACP_05022004	47
288.1152	1	11	3	572.3	1	1	2	PACP_05022004	47
291.9286	1	11	2	558.9	1	1	3	PACP_05022004	47
294.2166	1	12	3	710.9	1	1	1	PACP_05022004	47
297.9969	1	12	1	810.6	1	1	2	PACP_05022004	47
301.0808	1	12	3	766.7	1	1	3	PACP_05022004	47
304.8444	1	12	2	1003.1	1	0	4	PACP_05022004	47
307.8288	1	12	2	1186.8	1	0	5	PACP_05022004	47
311.0122	1	11	3	563.3	1	1	1	PACP_05022004	47
313.7147	1	11	3	452.8	1	1	2	PACP_05022004	47
316.3675	1	11	3	464	1	1	3	PACP_05022004	47
320.0814	1	11	1	510.1	1	1	4	PACP_05022004	47
323.7787	1	11	3	452.8	1	1	5	PACP_05022004	47
327.0616	1	12	3	489.9	1	0	1	PACP_05022004	47
329.648	1	12	3	1135.5	1	0	2	PACP_05022004	47
332.5827	1	12	2	808.9	1	1	3	PACP_05022004	47
335.6002	1	12	1	807.3	1	1	4	PACP_05022004	47
339.1981	1	12	3	777.4	1	1	5	PACP_05022004	47
341.9338	1	12	1	825.7	1	1	6	PACP_05022004	47
344.4539	1	12	2	921.6	1	0	7	PACP_05022004	47
348.0186	1	11	1	500.9	1	1	1	PACP_05022004	47
351.5999	1	11	1	527.6	1	1	2	PACP_05022004	47
353.6558	1	11	1	575.8	1	1	3	PACP_05022004	47
356.8558	1	11	2	599.8	1	1	4	PACP_05022004	47
359.7573	1	11	1	514.3	1	1	5	PACP_05022004	47
363.6204	1	11	3	499.2	1	1	6	PACP_05022004	47
365.6763	1	12	1	707.3	1	1	1	PACP_05022004	47
368.4452	1	12	2	1042.4	1	0	2	PACP_05022004	47
370.385	1	12	1	1150.6	1	0	3	PACP_05022004	47
372.6896	1	11	1	590	1	1	1	PACP_05022004	47
374.9611	1	11	2	574.5	1	1	2	PACP_05022004	47
377.2159	1	11	3	447.7	1	1	3	PACP_05022004	47
380.2169	1	11	3	478.7	1	1	4	PACP_05022004	47
382.4718	1	12	2	679.8	1	0	1	PACP_05022004	47
386.0862	1	12	2	881.4	1	0	2	PACP_05022004	47
388.6727	1	12	1	694.9	1	1	3	PACP_05022004	47
390.6789	1	12	2	920.7	1	0	4	PACP_05022004	47
392.9338	1	12	1	745.8	1	1	5	PACP_05022004	47
394.9565	1	12	3	1083.1	1	0	6	PACP_05022004	47
397.7088	1	12	3	1130.8	1	0	7	PACP_05022004	47
400.3284	1	12	3	1175.2	1	0	8	PACP_05022004	47
403.5118	1	11	3	551.8	1	1	1	PACP_05022004	47
407.2423	1	11	2	461.3	1	1	2	PACP_05022004	47
409.6298	1	11	2	361.8	1	1	3	PACP_05022004	47
412.5313	1	11	3	540.3	1	1	4	PACP_05022004	47
416.0462	1	12	1	689.4	1	1	1	PACP_05022004	47
418.268	1	12	3	707.6	1	1	2	PACP_05022004	47
420.7384	1	12	2	893.2	1	0	3	PACP_05022004	47
424.5186	1	12	2	745	1	1	4	PACP_05022004	47
427.503	1	12	1	648.6	1	1	5	PACP_05022004	47
430.3216	1	12	1	798	1	1	6	PACP_05022004	47
433.5049	1	12	2	742.7	1	1	7	PACP_05022004	47
435.9919	1	12	3	783.7	1	1	8	PACP_05022004	47
437.9484	1	11	3	731.2	1	1	1	PACP_05022004	47
440.6675	1	11	2	828.1	1	1	2	PACP_05022004	47
444.4974	1	11	1	510.2	1	1	3	PACP_05022004	47
446.8186	1	11	2	629	1	1	4	PACP_05022004	47
450.6486	1	11	2	559.1	1	1	5	PACP_05022004	47
453.6164	1	11	3	607.2	1	1	6	PACP_05022004	47
455.8713	1	12	1	712.3	1	1	1	PACP_05022004	47
458.4744	1	12	3	589.2	1	0	2	PACP_05022004	47
461.409	1	12	2	806.7	1	1	3	PACP_05022004	47
465.2058	1	12	3	809.8	1	1	4	PACP_05022004	47
468.4721	1	12	1	743.5	1	1	5	PACP_05022004	47
470.9259	1	12	3	809.7	1	1	6	PACP_05022004	47
474.358	1	12	2	729.7	1	1	7	PACP_05022004	47
477.5579	1	11	3	553.7	1	1	1	PACP_05022004	47
479.4978	1	11	2	533.8	1	1	2	PACP_05022004	47
481.8355	1	11	1	452.2	1	1	3	PACP_05022004	47
485.45	1	12	2	717.6	1	1	1	PACP_05022004	47
488.766	1	12	3	817.7	1	1	2	PACP_05022004	47
490.6892	1	12	2	1070.5	1	0	3	PACP_05022004	47
492.5959	1	12	1	747.8	1	1	4	PACP_05022004	47
495.7959	1	12	3	763.8	1	1	5	PACP_05022004	47
15.7396	1	11	3	579.3	1	1	1	PAYO_17041984	48
18.9229	1	11	3	428	1	1	2	PAYO_17041984	48
22.1561	1	11	2	402.8	1	1	3	PAYO_17041984	48
24.5933	1	11	2	349.7	1	1	4	PAYO_17041984	48
27.1632	1	12	1	971.8	1	0	1	PAYO_17041984	48
29.9155	1	12	2	763.5	1	1	2	PAYO_17041984	48
33.7952	1	12	2	747.8	1	1	3	PAYO_17041984	48
35.818	1	12	2	813	1	1	4	PAYO_17041984	48
37.8241	1	12	2	654.9	1	1	5	PAYO_17041984	48
41.0904	1	12	2	572.6	1	1	6	PAYO_17041984	48
43.909	1	12	1	754	1	1	7	PAYO_17041984	48
47.026	1	12	2	749	1	1	8	PAYO_17041984	48
49.5793	1	11	3	731.7	1	1	1	PAYO_17041984	48
52.6964	1	11	2	494.6	1	1	2	PAYO_17041984	48
55.0839	1	11	1	563.1	1	1	3	PAYO_17041984	48
58.4828	1	12	1	644.2	1	1	1	PAYO_17041984	48
61.0195	1	12	1	707.6	1	1	2	PAYO_17041984	48
63.6889	1	12	2	686.1	1	1	3	PAYO_17041984	48
66.7728	1	12	3	1274.3	1	0	4	PAYO_17041984	48
69.6909	1	12	2	636.1	1	1	5	PAYO_17041984	48
73.4545	1	12	2	720.6	1	1	6	PAYO_17041984	48
76.3892	1	11	1	633.9	1	1	1	PAYO_17041984	48
79.7383	1	11	2	452.8	1	1	2	PAYO_17041984	48
82.3414	1	11	2	385.7	1	1	3	PAYO_17041984	48
86.1216	1	11	3	565.5	1	1	4	PAYO_17041984	48
89.4542	1	11	3	424.9	1	1	5	PAYO_17041984	48
91.4272	1	12	3	835.9	1	1	1	PAYO_17041984	48
93.8479	1	12	1	671.2	1	1	2	PAYO_17041984	48
97.3795	1	12	1	755.6	1	1	3	PAYO_17041984	48
99.3359	1	12	3	967.2	1	0	4	PAYO_17041984	48
102.4529	1	12	3	1730.2	1	0	5	PAYO_17041984	48
104.8902	1	12	1	820.9	1	1	6	PAYO_17041984	48
108.571	1	12	1	812.1	1	1	7	PAYO_17041984	48
111.6051	1	11	2	482	1	1	1	PAYO_17041984	48
114.3739	1	11	1	489.3	1	1	2	PAYO_17041984	48
117.7894	1	11	2	465.7	1	1	3	PAYO_17041984	48
120.1438	1	12	3	831.4	1	1	1	PAYO_17041984	48
123.0784	1	12	1	744.8	1	1	2	PAYO_17041984	48
126.4442	1	12	1	714.9	1	1	3	PAYO_17041984	48
128.4669	1	12	1	844.2	1	1	4	PAYO_17041984	48
130.4565	1	12	2	758.7	1	1	5	PAYO_17041984	48
133.4409	1	12	1	1078.3	1	0	6	PAYO_17041984	48
135.4305	1	12	1	824.7	1	1	7	PAYO_17041984	48
139.0118	1	12	3	835.4	1	1	8	PAYO_17041984	48
142.2449	1	11	1	554.3	1	1	1	PAYO_17041984	48
144.8148	1	11	3	608.4	1	1	2	PAYO_17041984	48
147.7992	1	11	2	608	1	1	3	PAYO_17041984	48
151.1484	1	11	1	474.8	1	1	4	PAYO_17041984	48
154.4312	1	11	2	552	1	1	5	PAYO_17041984	48
157.2664	1	11	1	500.8	1	1	6	PAYO_17041984	48
159.5047	1	12	3	846.5	1	0	1	PAYO_17041984	48
163.2352	1	12	3	900	1	0	2	PAYO_17041984	48
166.6672	1	12	2	716	1	1	3	PAYO_17041984	48
170.2485	1	12	2	798.8	1	1	4	PAYO_17041984	48
173.664	1	12	1	919.3	1	0	5	PAYO_17041984	48
176.8805	1	12	3	982.8	1	0	6	PAYO_17041984	48
179.4504	1	12	1	844.8	1	1	7	PAYO_17041984	48
182.0203	1	11	2	579	1	1	1	PAYO_17041984	48
184.2918	1	11	1	515.5	1	1	2	PAYO_17041984	48
187.9725	1	11	2	522.8	1	1	3	PAYO_17041984	48
190.4264	1	11	3	676.9	1	1	4	PAYO_17041984	48
192.6149	1	11	3	640.4	1	1	5	PAYO_17041984	48
196.3786	1	12	1	916.7	1	0	1	PAYO_17041984	48
198.5174	1	12	2	729.9	1	1	2	PAYO_17041984	48
201.3526	1	12	2	838.7	1	1	3	PAYO_17041984	48
203.2427	1	12	3	756.6	1	1	4	PAYO_17041984	48
206.7742	1	11	2	489.1	1	1	1	PAYO_17041984	48
209.1286	1	11	1	494.7	1	1	2	PAYO_17041984	48
211.3337	1	11	2	465.6	1	1	3	PAYO_17041984	48
214.2849	1	11	2	570.4	1	1	4	PAYO_17041984	48
217.6507	1	11	2	476.6	1	1	5	PAYO_17041984	48
219.9719	1	11	2	579.5	1	1	6	PAYO_17041984	48
222.691	1	11	3	540.3	1	1	7	PAYO_17041984	48
225.3272	1	12	2	768.2	1	1	1	PAYO_17041984	48
227.5324	1	12	3	635	1	1	2	PAYO_17041984	48
230.3178	1	12	1	1033.6	1	0	3	PAYO_17041984	48
233.8162	1	12	2	639.2	1	1	4	PAYO_17041984	48
236.4856	1	12	2	1025.8	1	0	5	PAYO_17041984	48
239.5197	1	12	1	719.7	1	1	6	PAYO_17041984	48
241.7248	1	12	3	738.6	1	1	7	PAYO_17041984	48
244.0295	1	12	2	929.9	1	0	8	PAYO_17041984	48
247.6439	1	11	3	563.5	1	1	1	PAYO_17041984	48
249.9154	1	11	3	564	1	1	2	PAYO_17041984	48
251.8386	1	11	3	424.8	1	1	3	PAYO_17041984	48
253.9111	1	11	2	456.3	1	1	4	PAYO_17041984	48
257.0116	1	11	3	499.8	1	1	5	PAYO_17041984	48
260.5099	1	12	1	1153.6	1	0	1	PAYO_17041984	48
262.9804	1	12	3	827.1	1	1	2	PAYO_17041984	48
266.5451	1	12	1	1046.4	1	0	3	PAYO_17041984	48
268.4849	1	11	1	714.5	1	1	1	PAYO_17041984	48
271.8838	1	11	3	555.6	1	1	2	PAYO_17041984	48
274.5698	1	11	3	509.6	1	1	3	PAYO_17041984	48
276.8578	1	11	1	653.7	1	1	4	PAYO_17041984	48
279.0132	1	12	2	1194.3	1	0	1	PAYO_17041984	48
281.7655	1	12	3	1362	1	0	2	PAYO_17041984	48
284.5675	1	12	1	664	1	1	3	PAYO_17041984	48
286.839	1	12	2	656.5	1	1	4	PAYO_17041984	48
290.3042	1	12	2	855.3	1	0	5	PAYO_17041984	48
292.7083	1	12	-99	-99	1	0	6	PAYO_17041984	48
294.814	1	11	2	529.5	1	1	1	PAYO_17041984	48
297.4004	1	11	1	463.1	1	1	2	PAYO_17041984	48
299.3901	1	11	2	417.4	1	1	3	PAYO_17041984	48
302.4905	1	11	3	469	1	1	4	PAYO_17041984	48
