"","rt","est","resp","laten","good","acu","seq","subN","Age","Sex"
"1846",569.1,12,3,759230.4,1,1,1,6,30,"F"
"1847",498.3,12,3,761408.8,1,1,2,6,30,"F"
"1848",655.8,12,1,763670.4,1,1,3,6,30,"F"
"1849",-99,12,-99,766264.5,1,0,4,6,30,"F"
"1850",347.8,12,3,769008.3,1,0,5,6,30,"F"
"1851",906.1,12,2,771802,1,0,6,6,30,"F"
"1852",919.4,12,3,774196.6,1,0,7,6,30,"F"
"1853",-99,12,-99,777821.7,1,0,8,6,30,"F"
"1854",468.7,11,2,781613.1,1,1,1,6,30,"F"
"1855",-99,11,-99,785271.5,1,0,2,6,30,"F"
"1856",-99,11,-99,787566.3,1,0,3,6,30,"F"
"1857",-99,12,-99,790060.7,1,0,1,6,30,"F"
"1858",-99,12,-99,793652.6,1,0,2,6,30,"F"
"1859",-99,12,-99,795997.3,1,0,3,6,30,"F"
"1860",-99,12,-99,797893,1,0,4,6,30,"F"
"1861",-99,12,-99,801285.3,1,0,5,6,30,"F"
"1862",-99,12,-99,804511.3,1,0,6,6,30,"F"
"1863",-99,12,-99,807587.7,1,0,7,6,30,"F"
"1864",465.3,11,1,810298.2,1,1,1,6,30,"F"
"1865",451.4,11,2,813108.6,1,1,2,6,30,"F"
"1866",532.2,12,2,816584,1,0,1,6,30,"F"
"1867",408.9,11,3,18322.9,1,1,1,7,24,"M"
"1868",434.3,11,2,21981.3,1,1,2,7,24,"M"
"1869",396.8,11,1,24824.8,1,1,3,7,24,"M"
"1870",528.3,12,2,27718.3,1,0,1,7,24,"M"
"1871",485,12,1,30761.4,1,1,2,7,24,"M"
"1872",642.8,12,3,34419.8,1,0,3,7,24,"M"
"1873",554.6,12,2,37812.1,1,1,4,7,24,"M"
"1874",639.3,12,2,40389.6,1,1,5,7,24,"M"
"1875",539.7,12,2,42285.4,1,1,6,7,24,"M"
"1876",437,12,2,44896.1,1,1,7,7,24,"M"
"1877",526.4,12,1,48221.9,1,1,8,7,24,"M"
"1878",398.8,11,1,51597.6,1,1,1,7,24,"M"
"1879",427,11,1,54674,1,1,2,7,24,"M"
"1880",412.5,11,2,57068.6,1,1,3,7,24,"M"
"1881",464.1,11,2,59014.2,1,1,4,7,24,"M"
"1882",350.5,11,2,62689.2,1,1,5,7,24,"M"
"1883",380.2,11,3,65433,1,1,6,7,24,"M"
"1884",655.8,12,1,68975,1,1,1,7,24,"M"
"1885",610.2,12,2,72433.8,1,1,2,7,24,"M"
"1886",455.3,12,2,75044.6,1,1,3,7,24,"M"
"1887",451.7,12,1,77655.4,1,1,4,7,24,"M"
"1888",433.8,11,2,80548.8,1,1,1,7,24,"M"
"1889",433.1,11,2,82644.1,1,1,2,7,24,"M"
"1890",344.5,11,2,86285.8,1,1,3,7,24,"M"
"1891",395.6,11,2,88248.1,1,1,4,7,24,"M"
"1892",439.6,11,1,90409.8,1,1,5,7,24,"M"
"1893",423.6,11,1,94184.6,1,1,6,7,24,"M"
"1894",372.9,11,2,96712.3,1,1,7,7,24,"M"
"1895",558,12,3,99123.5,1,1,1,7,24,"M"
"1896",587.7,12,2,102349.5,1,1,2,7,24,"M"
"1897",526.9,12,1,105509,1,1,3,7,24,"M"
"1898",620,12,2,108984.5,1,1,4,7,24,"M"
"1899",663.1,12,1,112310.3,1,0,5,7,24,"M"
"1900",451.8,11,3,114937.7,1,1,1,7,24,"M"
"1901",458.7,11,2,118379.9,1,1,2,7,24,"M"
"1902",435.2,11,2,120791.1,1,1,3,7,24,"M"
"1903",584.2,11,3,124216.7,1,1,4,7,24,"M"
"1904",638.6,12,1,126528.1,1,1,1,7,24,"M"
"1905",470.6,12,1,129554.6,1,1,2,7,24,"M"
"1906",690.2,12,3,133146.5,1,0,3,7,24,"M"
"1907",496.7,12,1,136788.3,1,1,4,7,24,"M"
"1908",809.5,12,3,139532.1,1,1,5,7,24,"M"
"1909",801.9,12,2,142691.6,1,0,6,7,24,"M"
"1910",473.9,11,3,146449.8,1,1,1,7,24,"M"
"1911",506.3,11,2,148844.3,1,1,2,7,24,"M"
"1912",439.1,11,2,152286.6,1,1,3,7,24,"M"
"1913",602,12,1,154947.2,1,1,1,7,24,"M"
"1914",530.5,12,1,157907.2,1,1,2,7,24,"M"
"1915",506.6,12,1,160850.5,1,1,3,7,24,"M"
"1916",598.4,12,3,163727.3,1,1,4,7,24,"M"
"1917",512.9,12,1,166936.8,1,1,5,7,24,"M"
"1918",572.8,11,2,169098.5,1,1,1,7,24,"M"
"1919",477.9,11,2,171443.2,1,1,2,7,24,"M"
"1920",398.7,11,2,174636,1,1,3,7,24,"M"
"1921",407.4,11,2,176614.9,1,1,4,7,24,"M"
"1922",355.2,11,2,178491.3,1,1,5,7,24,"M"
"1923",379.1,11,2,180605.8,1,1,6,7,24,"M"
"1924",419.8,11,1,183133.5,1,1,7,7,24,"M"
"1925",498.7,12,1,185727.6,1,1,1,7,24,"M"
"1926",667.2,12,2,187606.7,1,1,2,7,24,"M"
"1927",596.1,12,2,191431.3,1,1,3,7,24,"M"
"1928",615.5,12,2,193443.5,1,1,4,7,24,"M"
"1929",480.6,12,1,196470,1,1,5,7,24,"M"
"1930",398.7,12,2,199030.8,1,0,6,7,24,"M"
"1931",598.4,12,3,200959.8,1,1,7,7,24,"M"
"1932",683.3,12,2,203687,1,1,8,7,24,"M"
"1933",489.3,11,2,206198,1,1,1,7,24,"M"
"1934",430.6,11,1,209407.4,1,1,2,7,24,"M"
"1935",423.1,11,1,212267.6,1,1,3,7,24,"M"
"1936",404.1,11,1,215327.3,1,1,4,7,24,"M"
"1937",436.5,11,3,217455.8,1,1,5,7,24,"M"
"1938",465.5,12,2,220365.9,1,0,1,7,24,"M"
"1939",536.7,12,2,222494.4,1,1,2,7,24,"M"
"1940",617.3,12,2,225969.9,1,1,3,7,24,"M"
"1941",898.5,12,2,229229.2,1,0,4,7,24,"M"
"1942",701.5,12,2,232089.4,1,1,5,7,24,"M"
"1943",660.6,12,3,234051.6,1,1,6,7,24,"M"
"1944",615,12,3,237809.8,1,1,7,7,24,"M"
"1945",572.7,12,2,240686.6,1,1,8,7,24,"M"
"1946",481.5,11,2,243580.1,1,1,1,7,24,"M"
"1947",457.1,11,2,246190.8,1,1,2,7,24,"M"
"1948",532.9,11,1,248103.2,1,1,3,7,24,"M"
"1949",448.4,11,1,250913.5,1,1,4,7,24,"M"
"1950",443.6,11,3,254339.1,1,1,5,7,24,"M"
"1951",434.5,11,2,257182.6,1,1,6,7,24,"M"
"1952",435.4,11,1,259859.9,1,1,7,7,24,"M"
"1953",510.3,12,2,263584.8,1,1,1,7,24,"M"
"1954",515.1,12,3,266578,1,0,2,7,24,"M"
"1955",590.1,12,2,268806.3,1,1,3,7,24,"M"
"1956",586.3,12,2,270918.2,1,1,4,7,24,"M"
"1957",503.9,11,3,273479.1,1,1,1,7,24,"M"
"1958",469.5,11,2,275890.3,1,1,2,7,24,"M"
"1959",434.9,11,2,279266,1,1,3,7,24,"M"
"1960",646.5,12,3,282808,1,1,1,7,24,"M"
"1961",608.9,12,2,285934.3,1,1,2,7,24,"M"
"1962",561.7,12,3,288295.6,1,1,3,7,24,"M"
"1963",575.6,12,2,291105.9,1,0,4,7,24,"M"
"1964",684.2,12,2,294232.2,1,1,5,7,24,"M"
"1965",492,12,3,297508.1,1,1,6,7,24,"M"
"1966",469.2,11,1,300534.6,1,1,1,7,24,"M"
"1967",426.4,11,1,302962.4,1,1,2,7,24,"M"
"1968",411.7,11,2,306338.1,1,1,3,7,24,"M"
"1969",453.5,11,2,308333.6,1,1,4,7,24,"M"
"1970",542.6,12,3,311260.3,1,1,1,7,24,"M"
"1971",605.9,12,3,315051.7,1,1,2,7,24,"M"
"1972",606.8,12,1,317213.5,1,1,3,7,24,"M"
"1973",443.6,11,2,319724.5,1,1,1,7,24,"M"
"1974",439.5,11,2,321803.1,1,1,2,7,24,"M"
"1975",356.3,11,3,325661.1,1,1,3,7,24,"M"
"1976",404.9,11,2,329469.1,1,1,4,7,24,"M"
"1977",381.5,11,1,332379.2,1,1,5,7,24,"M"
"1978",400.9,11,3,334740.5,1,1,6,7,24,"M"
"1979",588.6,12,3,338249.3,1,0,1,7,24,"M"
"1980",610.3,12,1,340660.5,1,1,2,7,24,"M"
"1981",628.6,12,3,344285.6,1,1,3,7,24,"M"
"1982",470.4,12,3,346364.2,1,1,4,7,24,"M"
"1983",490.8,12,1,349490.5,1,1,5,7,24,"M"
"1984",609.3,12,3,352699.9,1,1,6,7,24,"M"
"1985",461,12,3,356391.6,1,1,7,7,24,"M"
"1986",550.8,11,1,358420.3,1,0,1,7,24,"M"
"1987",492.5,11,2,361845.9,1,1,2,7,24,"M"
"1988",451.2,11,3,364556.4,1,1,3,7,24,"M"
"1989",474.7,11,2,368065.2,1,1,4,7,24,"M"
"1990",428.2,11,1,371657,1,1,5,7,24,"M"
"1991",410.8,11,3,374617,1,1,6,7,24,"M"
"1992",422.6,11,3,378092.5,1,1,7,7,24,"M"
"1993",475.9,11,2,380869.5,1,1,8,7,24,"M"
"1994",577.4,12,3,383812.9,1,0,1,7,24,"M"
"1995",670.2,12,1,386357.1,1,1,2,7,24,"M"
"1996",574,12,3,389367,1,1,3,7,24,"M"
"1997",633.8,12,2,392293.7,1,1,4,7,24,"M"
"1998",587,12,3,395020.9,1,1,5,7,24,"M"
"1999",536.2,11,3,398130.5,1,1,1,7,24,"M"
"2000",362.1,11,3,401589.3,1,1,2,7,24,"M"
"2001",440.7,11,2,403784.4,1,1,3,7,24,"M"
"2002",415.4,11,1,406611.3,1,1,4,7,24,"M"
"2003",474.6,11,3,408490.4,1,1,5,7,24,"M"
"2004",348.6,11,3,412065.6,1,1,6,7,24,"M"
"2005",387.5,11,3,415125.4,1,1,7,7,24,"M"
"2006",437.3,11,2,418085.4,1,1,8,7,24,"M"
"2007",634,12,3,421810.3,1,1,1,7,24,"M"
"2008",581.6,12,3,423706,1,1,2,7,24,"M"
"2009",713,12,2,426183.7,1,1,3,7,24,"M"
"2010",475,11,3,428362.1,1,1,1,7,24,"M"
"2011",375.1,11,3,431305.5,1,1,2,7,24,"M"
"2012",511.9,11,2,435030.4,1,1,3,7,24,"M"
"2013",466.1,11,1,437807.4,1,1,4,7,24,"M"
"2014",524,12,3,439919.3,1,1,1,7,24,"M"
"2015",676.7,12,2,442580,1,1,2,7,24,"M"
"2016",566.8,12,1,445307.1,1,1,3,7,24,"M"
"2017",583.2,12,3,447668.4,1,1,4,7,24,"M"
"2018",650.4,12,2,449713.8,1,1,5,7,24,"M"
"2019",613.4,12,3,452840.1,1,1,6,7,24,"M"
"2020",486,11,1,456165.9,1,1,1,7,24,"M"
"2021",461.8,11,2,458743.4,1,1,2,7,24,"M"
"2022",407.8,11,3,461088.1,1,1,3,7,24,"M"
"2023",415,11,3,463565.8,1,1,4,7,24,"M"
"2024",403.6,11,3,467423.8,1,1,5,7,24,"M"
"2025",454.5,11,3,469419.3,1,1,6,7,24,"M"
"2026",510.3,11,2,471946.9,1,1,7,7,24,"M"
"2027",773.1,12,2,474092,1,1,1,7,24,"M"
"2028",531.2,12,2,476453.3,1,1,2,7,24,"M"
"2029",841.8,12,2,479779.2,1,1,3,7,24,"M"
"2030",897,12,3,482373.3,1,0,4,7,24,"M"
"2031",543.7,12,1,485699.1,1,1,5,7,24,"M"
"2032",422.1,11,1,488526,1,1,1,7,24,"M"
"2033",469.4,11,2,491635.7,1,1,2,7,24,"M"
"2034",460.5,11,3,494828.4,1,1,3,7,24,"M"
"2035",406.4,11,3,497805,1,1,4,7,24,"M"
"2036",418.8,11,1,500499,1,1,5,7,24,"M"
"2037",459.1,11,2,503109.7,1,1,6,7,24,"M"
"2038",502.2,11,1,505022.1,1,1,7,7,24,"M"
"2039",772.2,12,3,507100.7,1,1,1,7,24,"M"
"2040",492.8,12,1,509811.2,1,1,2,7,24,"M"
"2041",539.4,12,3,512338.9,1,1,3,7,24,"M"
"2042",630.5,12,2,514716.8,1,1,4,7,24,"M"
"2043",452.6,11,3,516861.9,1,1,1,7,24,"M"
"2044",450.5,11,2,519323.1,1,1,2,7,24,"M"
"2045",429.1,11,3,521684.4,1,1,3,7,24,"M"
"2046",408,11,2,523979.2,1,1,4,7,24,"M"
"2047",404.3,11,3,526207.5,1,1,5,7,24,"M"
"2048",403.8,11,2,528685.2,1,1,6,7,24,"M"
"2049",406.2,11,3,531429,1,1,7,7,24,"M"
"2050",432,11,1,533590.8,1,1,8,7,24,"M"
"2051",562.8,12,2,536633.9,1,1,1,7,24,"M"
"2052",564.9,12,1,539361.1,1,1,2,7,24,"M"
"2053",489.7,12,3,542370.9,1,0,3,7,24,"M"
"2054",533.9,12,1,545480.5,1,1,4,7,24,"M"
"2055",496.4,12,1,547542.6,1,1,5,7,24,"M"
"2056",640.1,12,2,550918.2,1,1,6,7,24,"M"
"2057",373.9,11,3,554460.2,1,1,1,7,24,"M"
"2058",442.8,11,2,557470.1,1,1,2,7,24,"M"
"2059",401.9,11,3,561294.8,1,1,3,7,24,"M"
"2060",554.9,12,1,564903.3,1,1,1,7,24,"M"
"2061",562.6,12,1,568678.1,1,1,2,7,24,"M"
"2062",503.4,12,1,572037.2,1,0,3,7,24,"M"
"2063",521.7,12,1,574332,1,1,4,7,24,"M"
"2064",727,12,2,576676.7,1,0,5,7,24,"M"
"2065",471.6,11,2,580418.2,1,1,1,7,24,"M"
"2066",471.6,11,2,583477.9,1,1,2,7,24,"M"
"2067",462,11,3,587202.9,1,1,3,7,24,"M"
"2068",381.6,11,2,590927.8,1,1,4,7,24,"M"
"2069",458.2,11,2,593654.9,1,1,5,7,24,"M"
"2070",621.4,12,1,597196.9,1,1,1,7,24,"M"
"2071",428.4,12,1,600389.7,1,1,2,7,24,"M"
"2072",828.8,12,2,603881.8,1,1,3,7,24,"M"
"2073",507.5,12,1,607357.3,1,1,4,7,24,"M"
"2074",758.3,12,3,610450.3,1,1,5,7,24,"M"
"2075",547.1,12,1,613260.6,1,1,6,7,24,"M"
"2076",577.1,12,3,615206.2,1,1,7,7,24,"M"
"2077",542.9,12,1,617584.1,1,1,8,7,24,"M"
"2078",416.7,11,1,620943.2,1,1,1,7,24,"M"
"2079",436.6,11,2,623271.3,1,1,2,7,24,"M"
"2080",433.9,11,2,626647,1,1,3,7,24,"M"
"2081",426.4,11,2,628792.1,1,1,4,7,24,"M"
"2082",673.6,12,3,631336.4,1,1,1,7,24,"M"
"2083",670.6,12,3,633548,1,1,2,7,24,"M"
"2084",578.4,12,3,636857.2,1,1,3,7,24,"M"
"2085",501.8,12,3,639384.8,1,1,4,7,24,"M"
"2086",529.8,12,1,642876.9,1,1,5,7,24,"M"
"2087",495.8,12,1,646485.4,1,1,6,7,24,"M"
"2088",458.5,11,2,648480.9,1,1,1,7,24,"M"
"2089",446.3,11,3,650809,1,1,2,7,24,"M"
"2090",457.4,11,1,653320,1,1,3,7,24,"M"
"2091",385.3,11,3,656895.2,1,1,4,7,24,"M"
"2092",472.7,11,2,659539.2,1,1,5,7,24,"M"
"2093",409.8,11,1,662865.1,1,1,6,7,24,"M"
"2094",408.3,11,3,666323.9,1,1,7,7,24,"M"
"2095",483.7,12,1,668635.3,1,0,1,7,24,"M"
"2096",594.9,12,2,670597.6,1,1,2,7,24,"M"
"2097",835.1,12,3,673823.6,1,1,3,7,24,"M"
"2098",444.8,11,2,675952.1,1,1,1,7,24,"M"
"2099",418.9,11,3,678596.1,1,1,2,7,24,"M"
"2100",354.4,11,3,681639.3,1,1,3,7,24,"M"
"2101",442.7,11,1,684349.8,1,1,4,7,24,"M"
"2102",486.8,12,2,688157.8,1,0,1,7,24,"M"
"2103",612,12,1,690203.2,1,1,2,7,24,"M"
"2104",674,12,3,692531.3,1,1,3,7,24,"M"
"2105",681.1,12,2,695807.2,1,1,4,7,24,"M"
"2106",560.4,12,1,699615.3,1,1,5,7,24,"M"
"2107",522.3,12,1,702542,1,1,6,7,24,"M"
"2108",696.7,12,3,705019.7,1,1,7,7,24,"M"
"2109",594.9,12,1,708478.5,1,1,8,7,24,"M"
"2110",458,11,2,711421.9,1,1,1,7,24,"M"
"2111",414.2,11,2,713600.3,1,1,2,7,24,"M"
"2112",440.7,11,1,716127.9,1,1,3,7,24,"M"
"2113",649.6,12,1,719087.9,1,1,1,7,24,"M"
"2114",894.9,12,3,721299.6,1,0,2,7,24,"M"
"2115",875.8,12,3,723976.8,1,0,3,7,24,"M"
"2116",507.6,12,1,726454.6,1,1,4,7,24,"M"
"2117",451.7,12,1,729564.2,1,0,5,7,24,"M"
"2118",461.6,11,1,731942.1,1,1,1,7,24,"M"
"2119",454.5,11,1,734702.6,1,1,2,7,24,"M"
"2120",468.8,11,3,737213.6,1,1,3,7,24,"M"
"2121",440.8,11,2,739890.8,1,1,4,7,24,"M"
"2122",456.8,11,2,742451.7,1,1,5,7,24,"M"
"2123",398.5,11,3,745195.5,1,1,6,7,24,"M"
"2124",607.1,12,2,748704.2,1,1,1,7,24,"M"
"2125",483,12,2,751082.2,1,1,2,7,24,"M"
"2126",504,12,3,753194.1,1,1,3,7,24,"M"
"2127",786.3,12,2,755588.7,1,1,4,7,24,"M"
"2128",710.3,12,3,759413.3,1,1,5,7,24,"M"
"2129",579.4,12,2,762955.3,1,1,6,7,24,"M"
"2130",740.8,12,3,765466.3,1,1,7,7,24,"M"
"2131",433.2,11,3,768609.2,1,1,1,7,24,"M"
"2132",438.2,11,1,770870.8,1,1,2,7,24,"M"
"2133",463.1,11,3,772982.6,1,1,3,7,24,"M"
"2134",451.7,12,2,776707.6,1,0,1,7,24,"M"
"2135",690,12,1,778836.1,1,1,2,7,24,"M"
"2136",667.6,12,2,781962.3,1,1,3,7,24,"M"
"2137",567.1,12,1,785138.5,1,1,4,7,24,"M"
"2138",641.6,12,1,788347.9,1,1,5,7,24,"M"
"2139",606.5,12,3,791573.9,1,1,6,7,24,"M"
"2140",576,12,2,794567.2,1,1,7,7,24,"M"
"2141",543,12,1,796778.8,1,1,8,7,24,"M"
"2142",463.6,11,1,800304.2,1,1,1,7,24,"M"
"2143",453.1,11,3,803896.1,1,1,2,7,24,"M"
"2144",481,11,2,806007.9,1,1,3,7,24,"M"
"2145",392.2,11,1,809516.7,1,1,4,7,24,"M"
"2146",490.5,11,3,811678.5,1,1,5,7,24,"M"
"2147",598.5,12,1,814405.6,1,1,1,7,24,"M"
"2148",611.8,12,1,816584,1,1,2,7,24,"M"
"2149",750.2,12,3,819361.1,1,1,3,7,24,"M"
"2150",617.1,12,3,822936.3,1,1,4,7,24,"M"
"2151",702.8,12,2,826445.1,1,1,5,7,24,"M"
"2152",795.6,12,2,829870.6,1,1,6,7,24,"M"
"2153",466.5,11,2,832564.6,1,1,1,7,24,"M"
"2154",438.6,11,1,835158.7,1,1,2,7,24,"M"
"2155",395.5,11,1,837370.4,1,1,3,7,24,"M"
"2156",437.1,11,2,840762.7,1,1,4,7,24,"M"
"2157",459.3,11,3,843772.5,1,1,5,7,24,"M"
"2158",437.6,11,1,847447.6,1,1,6,7,24,"M"
"2159",419.4,11,1,849359.9,1,1,7,7,24,"M"
"2160",453.4,12,2,852286.6,1,1,1,7,24,"M"
"2161",669.3,12,2,855662.3,1,1,2,7,24,"M"
"2162",831.1,12,2,858722.1,1,0,3,7,24,"M"
"2163",621.8,12,2,860917.1,1,1,4,7,24,"M"
"2164",497,11,1,17375,1,1,1,8,22,"F"
"2165",430.7,11,2,20601.1,1,1,2,8,22,"F"
"2166",332.5,11,3,24425.8,1,1,3,8,22,"F"
"2167",376.8,11,1,26903.5,1,1,4,8,22,"F"
"2168",352.9,11,2,29497.6,1,1,5,8,22,"F"
"2169",339,11,3,32091.7,1,1,6,8,22,"F"
"2170",427.9,11,2,34719.1,1,1,7,8,22,"F"
"2171",668.3,12,3,38161.4,1,0,1,8,22,"F"
"2172",732.6,12,3,41919.5,1,1,2,8,22,"F"
"2173",699.5,12,3,44480.4,1,1,3,8,22,"F"
"2174",926.9,12,2,47324,1,0,4,8,22,"F"
"2175",764.6,12,1,49951.3,1,1,5,8,22,"F"
"2176",503,11,3,53343.7,1,1,1,8,22,"F"
"2177",494.7,11,3,56652.9,1,1,2,8,22,"F"
"2178",390.3,11,3,58897.8,1,1,3,8,22,"F"
"2179",390.6,11,3,61841.1,1,1,4,8,22,"F"
"2180",468.3,11,1,64451.9,1,1,5,8,22,"F"
"2181",486.9,11,1,67112.5,1,1,6,8,22,"F"
"2182",307,11,3,70355.2,1,1,7,8,22,"F"
"2183",484,11,1,73448.2,1,1,8,8,22,"F"
"2184",790.3,12,1,76724.1,1,1,1,8,22,"F"
"2185",701.5,12,1,80565.4,1,1,2,8,22,"F"
"2186",726.2,12,1,83608.6,1,1,3,8,22,"F"
"2187",501,11,3,86252.6,1,1,1,8,22,"F"
"2188",416.7,11,1,89761.3,1,1,2,8,22,"F"
"2189",512.4,11,1,91706.9,1,1,3,8,22,"F"
"2190",528.8,11,2,95115.9,1,1,4,8,22,"F"
"2191",480.3,11,2,97044.8,1,1,5,8,22,"F"
"2192",463.1,11,3,99306.4,1,1,6,8,22,"F"
"2193",725.2,12,3,101252,1,1,1,8,22,"F"
"2194",733.2,12,2,104744.1,1,1,2,8,22,"F"
"2195",906,12,1,106772.8,1,0,3,8,22,"F"
"2196",731.4,12,3,108784.9,1,1,4,8,22,"F"
"2197",445.9,11,1,110730.5,1,1,1,8,22,"F"
"2198",410.5,11,3,112809.2,1,1,2,8,22,"F"
"2199",835.5,12,2,114954.3,1,1,1,8,22,"F"
"2200",977.2,12,1,117531.8,1,0,2,8,22,"F"
"2201",1041,12,3,120275.6,1,0,3,8,22,"F"
"2202",682.6,12,3,123501.7,1,1,4,8,22,"F"
"2203",513.8,11,1,127143.4,1,1,1,8,22,"F"
"2204",475,11,2,130968.1,1,1,2,8,22,"F"
"2205",524.7,11,1,133678.6,1,1,3,8,22,"F"
"2206",514.5,11,2,136688.5,1,1,4,8,22,"F"
"2207",370,11,3,139349.1,1,1,5,8,22,"F"
"2208",707.5,12,3,141577.4,1,1,1,8,22,"F"
"2209",717.4,12,1,144953.1,1,1,2,8,22,"F"
"2210",638.1,12,1,148445.2,1,1,3,8,22,"F"
"2211",467.7,11,3,151155.8,1,1,1,8,22,"F"
"2212",405.3,11,2,153600.2,1,1,2,8,22,"F"
"2213",981.7,12,2,155678.9,1,0,1,8,22,"F"
"2214",781.9,12,3,158372.8,1,0,2,8,22,"F"
"2215",879.6,12,3,161881.5,1,0,3,8,22,"F"
"2216",684.1,12,1,163960.1,1,1,4,8,22,"F"
"2217",674.2,12,1,166554.3,1,1,5,8,22,"F"
"2218",723.6,12,1,169381.2,1,1,6,8,22,"F"
"2219",758.8,12,3,172823.4,1,1,7,8,22,"F"
"2220",624,12,1,175849.9,1,1,8,8,22,"F"
"2221",1020.8,11,1,179192.4,1,0,1,8,22,"F"
"2222",600.5,11,1,182052.6,1,1,2,8,22,"F"
"2223",579.6,11,1,185278.6,1,1,3,8,22,"F"
"2224",867.1,11,2,187889.4,1,0,4,8,22,"F"
"2225",697.4,11,3,190250.7,1,1,5,8,22,"F"
"2226",607.5,11,2,193959,1,1,6,8,22,"F"
"2227",558.7,12,3,196985.5,1,1,1,8,22,"F"
"2228",527.7,12,3,199363.4,1,1,2,8,22,"F"
"2229",464.3,12,3,202922,1,1,3,8,22,"F"
"2230",695.3,12,1,206696.8,1,1,4,8,22,"F"
"2231",483.6,12,3,209773.2,1,1,5,8,22,"F"
"2232",1106.1,12,2,212317.4,1,0,6,8,22,"F"
"2233",644.2,12,1,216092.2,1,1,7,8,22,"F"
"2234",419.9,11,1,219185.2,1,1,1,8,22,"F"
"2235",560.5,11,2,222511,1,1,2,8,22,"F"
"2236",365.4,11,3,225554.2,1,1,3,8,22,"F"
"2237",427.4,11,3,227715.9,1,1,4,8,22,"F"
"2238",351.4,11,1,231041.8,1,1,5,8,22,"F"
"2239",319.1,11,1,233236.8,1,1,6,8,22,"F"
"2240",613.2,12,3,235132.5,1,0,1,8,22,"F"
"2241",655.6,12,2,238508.2,1,1,2,8,22,"F"
"2242",678.4,12,1,241867.3,1,1,3,8,22,"F"
"2243",470.5,11,2,245409.3,1,1,1,8,22,"F"
"2244",420.9,11,1,247936.9,1,1,2,8,22,"F"
"2245",437,11,2,250398,1,1,3,8,22,"F"
"2246",354,11,3,252692.8,1,1,4,8,22,"F"
"2247",454.8,11,2,255619.5,1,1,5,8,22,"F"
"2248",399,11,2,258014.1,1,1,6,8,22,"F"
"2249",398,11,1,260308.9,1,1,7,8,22,"F"
"2250",630.4,12,3,263668,1,1,1,8,22,"F"
"2251",681.7,12,2,267376.2,1,1,2,8,22,"F"
"2252",724.3,12,3,269321.8,1,1,3,8,22,"F"
"2253",633.5,12,1,273146.5,1,0,4,8,22,"F"
"2254",599,11,2,276871.4,1,1,1,8,22,"F"
"2255",560.5,11,2,278850.3,1,1,2,8,22,"F"
"2256",445.5,11,1,281760.4,1,1,3,8,22,"F"
"2257",401,11,1,284670.5,1,1,4,8,22,"F"
"2258",431.5,11,1,287830,1,1,5,8,22,"F"
"2259",713.6,12,1,290540.5,1,1,1,8,22,"F"
"2260",786.2,12,1,293716.7,1,0,2,8,22,"F"
"2261",456.5,11,1,295828.5,1,1,1,8,22,"F"
"2262",452,11,2,297973.7,1,1,2,8,22,"F"
"2263",370.3,11,2,300883.8,1,1,3,8,22,"F"
"2264",414.6,11,2,303727.3,1,1,4,8,22,"F"
"2265",334.8,11,2,306138.6,1,1,5,8,22,"F"
"2266",454.6,11,1,309397.9,1,1,6,8,22,"F"
"2267",396,11,1,312856.7,1,1,7,8,22,"F"
"2268",370.4,11,1,316481.8,1,1,8,8,22,"F"
"2269",895.3,12,2,318494,1,0,1,8,22,"F"
"2270",651.6,12,3,321320.9,1,1,2,8,22,"F"
"2271",721.6,12,1,324347.4,1,0,3,8,22,"F"
"2272",717.2,12,1,326608.9,1,1,4,8,22,"F"
"2273",738.9,12,2,328571.2,1,0,5,8,22,"F"
"2274",766.5,12,2,331398.1,1,1,6,8,22,"F"
"2275",791.1,12,3,333493.4,1,1,7,8,22,"F"
"2276",957.3,11,3,337367.9,1,0,1,8,22,"F"
"2277",499.6,11,3,340760.3,1,1,2,8,22,"F"
"2278",475.7,11,2,344169.2,1,1,3,8,22,"F"
"2279",365.1,11,1,347894.1,1,1,4,8,22,"F"
"2280",431.5,11,1,350538.1,1,1,5,8,22,"F"
"2281",1135,12,3,353963.7,1,0,1,8,22,"F"
"2282",1365.9,12,2,355992.5,1,0,2,8,22,"F"
"2283",673,12,2,358370.4,1,1,3,8,22,"F"
"2284",606.6,12,1,361330.4,1,1,4,8,22,"F"
"2285",767.2,12,2,363475.5,1,1,5,8,22,"F"
"2286",618.4,12,2,367017.5,1,1,6,8,22,"F"
"2287",428.5,11,3,370825.6,1,1,1,8,22,"F"
"2288",491.5,11,3,374134.8,1,1,2,8,22,"F"
"2289",373.8,11,3,377510.5,1,1,3,8,22,"F"
"2290",686,12,1,381202.1,1,1,1,8,22,"F"
"2291",544.9,12,3,384943.6,1,1,2,8,22,"F"
"2292",465.3,11,3,388053.3,1,1,1,8,22,"F"
"2293",421.3,11,3,390614.2,1,1,2,8,22,"F"
"2294",349.4,11,2,393391.2,1,1,3,8,22,"F"
"2295",438.4,11,1,395602.9,1,1,4,8,22,"F"
"2296",639.6,12,1,399045.1,1,0,1,8,22,"F"
"2297",755.9,12,2,401472.9,1,1,2,8,22,"F"
"2298",655.4,12,3,404898.5,1,1,3,8,22,"F"
"2299",818.8,12,2,408407.3,1,1,4,8,22,"F"
"2300",522.5,12,3,410702.1,1,1,5,8,22,"F"
"2301",575.4,12,3,413445.9,1,1,6,8,22,"F"
