"","onset","duration","value","response","rt","good","acu","seq","subN"
"5846",219.2253,1,11,3,572.1,1,1,5,36
"5847",221.3641,1,11,3,329.3,1,1,6,36
"5848",223.4531,1,11,1,352.3,1,1,7,36
"5849",227.1505,1,11,3,414.9,1,1,8,36
"5850",229.3059,1,12,1,387.5,1,0,1,36
"5851",232.3234,1,12,1,338,1,0,2,36
"5852",236.1368,1,12,1,380.6,1,0,3,36
"5853",238.4912,1,12,1,394.3,1,0,4,36
"5854",242.1885,1,12,1,368.9,1,0,5,36
"5855",245.7366,1,11,1,420.8,1,1,1,36
"5856",249.2681,1,11,1,369.3,1,1,2,36
"5857",251.2411,1,11,3,404.3,1,1,3,36
"5858",253.4297,1,11,1,487.7,1,1,4,36
"5859",255.4027,1,12,2,538.7,1,0,1,36
"5860",257.7571,1,12,2,624.4,1,0,2,36
"5861",260.2938,1,12,3,551.6,1,0,3,36
"5862",262.2336,1,12,3,627.8,1,0,4,36
"5863",265.3838,1,12,3,653.6,1,0,5,36
"5864",268.0532,1,12,1,672.2,1,0,6,36
"5865",271.4687,1,11,3,384.7,1,1,1,36
"5866",274.221,1,11,2,416.4,1,1,2,36
"5867",277.5369,1,11,2,444.5,1,1,3,36
"5868",279.8415,1,12,3,435.9,1,0,1,36
"5869",281.798,1,12,3,735.4,1,0,2,36
"5870",283.9368,1,12,3,812.6,1,0,3,36
"5871",287.0372,1,12,2,512.2,1,0,4,36
"5872",288.9605,1,12,1,716.9,1,0,5,36
"5873",290.9004,1,12,2,721,1,0,6,36
"5874",293.8848,1,12,3,560.6,1,0,7,36
"5875",297.4992,1,11,1,378.3,1,1,1,36
"5876",300.8318,1,11,2,453.6,1,1,2,36
"5877",304.0151,1,11,3,414.3,1,1,3,36
"5878",307.8617,1,11,2,511.7,1,1,4,36
"5879",311.4595,1,12,2,561.9,1,0,1,36
"5880",314.6594,1,12,3,578,1,0,2,36
"5881",317.8925,1,12,2,576.9,1,0,3,36
"5882",319.9484,1,12,1,793,1,0,4,36
"5883",323.5629,1,12,1,690.5,1,0,5,36
"5884",326.1162,1,11,2,561.2,1,1,1,36
"5885",329.5482,1,11,1,433.2,1,1,2,36
"5886",332.8145,1,11,3,398.9,1,1,3,36
"5887",336.6113,1,11,2,506.1,1,1,4,36
"5888",338.5014,1,11,3,568,1,1,5,36
"5889",341.5024,1,11,3,447,1,1,6,36
"5890",344.2547,1,12,2,702.7,1,0,1,36
"5891",347.1396,1,12,1,729.8,1,0,2,36
"5892",349.6597,1,12,2,569.7,1,0,3,36
"5893",351.6161,1,12,2,653.3,1,0,4,36
"5894",354.2523,1,12,3,681.1,1,0,5,36
"5895",356.2751,1,12,3,658.3,1,0,6,36
"5896",359.044,1,12,1,577.4,1,0,7,36
"5897",362.5755,1,11,2,541.9,1,1,1,36
"5898",364.9298,1,11,1,427.6,1,1,2,36
"5899",368.4116,1,11,2,409.8,1,1,3,36
"5900",371.2634,1,11,1,478,1,1,4,36
"5901",373.3359,1,11,1,381.5,1,1,5,36
"5902",375.6571,1,11,1,508.3,1,1,6,36
"5903",379.5202,1,11,3,509.2,1,1,7,36
"5904",382.3885,1,11,1,416.9,1,1,8,36
"5905",385.9532,1,12,1,684.2,1,0,1,36
"5906",389.634,1,12,1,467.4,1,0,2,36
"5907",393.4308,1,12,1,486.6,1,0,3,36
"5908",396.4317,1,11,3,549.7,1,1,1,36
"5909",399.3332,1,11,1,448.2,1,1,2,36
"5910",401.986,1,11,3,419.4,1,1,3,36
"5911",404.1248,1,12,3,608.6,1,0,1,36
"5912",407.5569,1,12,3,440.5,1,0,2,36
"5913",410.1268,1,12,3,678.6,1,0,3,36
"5914",412.7796,1,12,2,705.8,1,0,4,36
"5915",415.5318,1,12,2,625.6,1,0,5,36
"5916",417.7204,1,12,3,653,1,0,6,36
"5917",420.3234,1,12,1,458,1,0,7,36
"5918",422.8104,1,11,2,547,1,1,1,36
"5919",424.7669,1,11,3,718.5,1,1,2,36
"5920",427.3202,1,11,2,477.2,1,1,3,36
"5921",430.0891,1,11,3,428.3,1,1,4,36
"5922",432.0621,1,11,2,415.2,1,1,5,36
"5923",434.433,1,11,2,428.4,1,1,6,36
"5924",437.5998,1,11,3,661.6,1,1,7,36
"5925",441.2805,1,11,1,364.9,1,1,8,36
"5926",443.237,1,12,1,936.4,1,0,1,36
"5927",445.7737,1,12,3,623.7,1,0,2,36
"5928",448.0949,1,12,1,518.5,1,0,3,36
"5929",451.2616,1,12,2,479.8,1,0,4,36
"5930",454.5942,1,12,3,587.2,1,0,5,36
"5931",458.0594,1,12,3,474,1,0,6,36
"5932",459.9661,1,11,2,463.3,1,1,1,36
"5933",463.4147,1,11,1,382.7,1,1,2,36
"5934",467.2281,1,11,2,449.3,1,1,3,36
"5935",469.3669,1,11,2,494.5,1,1,4,36
"5936",471.456,1,11,3,517.4,1,1,5,36
"5937",474.9378,1,12,1,443.6,1,0,1,36
"5938",478.0548,1,12,2,494.6,1,0,2,36
"5939",481.089,1,12,3,732.4,1,0,3,36
"5940",483.7915,1,12,3,733.9,1,0,4,36
"5941",13.3023,1,11,2,1265.3,1,0,1,37
"5942",15.8722,1,11,2,39.4,1,0,2,37
"5943",17.812,1,11,2,827.6,1,1,3,37
"5944",21.3933,1,12,3,1558.4,1,0,1,37
"5945",23.7145,1,12,1,981.1,1,0,2,37
"5946",25.7041,1,12,1,1319.5,1,0,3,37
"5947",27.76,1,12,1,1367.7,1,0,4,37
"5948",30.4128,1,12,3,1306.8,1,0,5,37
"5949",33.1651,1,12,3,1010.6,1,0,6,37
"5950",35.8511,1,12,2,852.5,1,0,7,37
"5951",39.2334,1,12,2,950.2,1,0,8,37
"5952",42.7317,1,11,3,1579.9,1,0,1,37
"5953",45.9648,1,11,2,690.9,1,1,2,37
"5954",48.8332,1,11,2,1158.5,1,0,3,37
"5955",51.1212,1,11,2,462.4,1,1,4,37
"5956",54.4538,1,11,2,577.9,1,1,5,37
"5957",57.5045,1,11,2,703.2,1,1,6,37
"5958",61.3511,1,12,2,944.6,1,0,1,37
"5959",64.0204,1,12,1,1043.3,1,0,2,37
"5960",66.01,1,12,1,829.7,1,1,3,37
"5961",69.4089,1,12,2,774.8,1,1,4,37
"5962",72.8078,1,12,3,935.9,1,0,5,37
"5963",75.0295,1,12,2,778.2,1,1,6,37
"5964",78.7434,1,12,3,864.3,1,0,7,37
"5965",81.8273,1,11,3,1028.4,1,0,1,37
"5966",84.049,1,11,2,662.7,1,1,2,37
"5967",86.9174,1,11,1,554.3,1,1,3,37
"5968",88.8406,1,11,2,487.1,1,1,4,37
"5969",92.4219,1,12,1,833.8,1,1,1,37
"5970",94.5607,1,12,2,999,1,0,2,37
"5971",96.4342,1,12,2,1757.5,1,0,3,37
"5972",99.9989,1,12,3,1008.8,1,0,4,37
"5973",103.5636,1,12,3,900.1,1,0,5,37
"5974",107.1283,1,11,3,991.4,1,0,1,37
"5975",110.3283,1,11,1,1055.4,1,0,2,37
"5976",114.1914,1,11,1,592.3,1,1,3,37
"5977",116.9768,1,11,2,614.9,1,1,4,37
"5978",119.2317,1,11,2,496,1,1,5,37
"5979",122.4482,1,11,2,679.5,1,1,6,37
"5980",124.4047,1,11,1,883,1,0,7,37
"5981",126.7093,1,12,1,746.4,1,1,1,37
"5982",130.4232,1,12,1,1168.6,1,0,2,37
"5983",132.6283,1,12,1,707.4,1,1,3,37
"5984",135.1153,1,12,1,692.4,1,1,4,37
"5985",137.6023,1,12,2,701.5,1,1,5,37
"5986",139.7577,1,12,3,882,1,0,6,37
"5987",141.7307,1,11,2,573,1,1,1,37
"5988",144.1017,1,11,3,786.1,1,1,2,37
"5989",146.8871,1,11,2,520.6,1,1,3,37
"5990",150.087,1,11,1,696.7,1,1,4,37
"5991",152.6072,1,11,2,560.6,1,1,5,37
"5992",156.0227,1,12,2,1105.1,1,0,1,37
"5993",159.8195,1,12,1,1100.3,1,0,2,37
"5994",163.3178,1,12,3,1114,1,0,3,37
"5995",165.208,1,11,2,847.7,1,0,1,37
"5996",168.5405,1,11,3,987.2,1,0,2,37
"5997",171.757,1,11,3,754.7,1,1,3,37
"5998",173.6471,1,11,1,576.6,1,1,4,37
"5999",177.0295,1,11,2,666.3,1,1,5,37
"6000",179.0191,1,11,3,836.6,1,1,6,37
"6001",182.5672,1,11,2,872.6,1,0,7,37
"6002",184.9878,1,11,1,532,1,1,8,37
"6003",188.536,1,12,3,831.6,1,1,1,37
"6004",192.3991,1,12,2,936.7,1,0,2,37
"6005",195.6985,1,12,2,1053.3,1,0,3,37
"6006",198.1192,1,12,1,776.6,1,1,4,37
"6007",201.0041,1,11,2,963.7,1,0,1,37
"6008",204.4693,1,11,1,586.5,1,1,2,37
"6009",207.8848,1,11,3,659,1,1,3,37
"6010",210.3552,1,11,1,844.6,1,1,4,37
"6011",212.2785,1,11,1,649.3,1,1,5,37
"6012",214.7489,1,11,2,562.9,1,1,6,37
"6013",218.297,1,12,1,1126.8,1,0,1,37
"6014",220.3198,1,12,1,984,1,0,2,37
"6015",222.757,1,12,3,1090.8,1,0,3,37
"6016",224.6471,1,11,3,704.7,1,1,1,37
"6017",226.6201,1,11,2,475.7,1,1,2,37
"6018",229.6874,1,11,2,432.4,1,1,3,37
"6019",233.4511,1,11,1,516.7,1,1,4,37
"6020",235.5567,1,11,3,499.1,1,1,5,37
"6021",237.5795,1,12,1,884.3,1,0,1,37
"6022",239.5359,1,12,1,943.9,1,0,2,37
"6023",243.3493,1,12,2,722.5,1,0,3,37
"6024",247.0632,1,12,3,1112.6,1,0,4,37
"6025",249.1192,1,12,2,1312.6,1,0,5,37
"6026",251.4404,1,12,2,1239.4,1,0,6,37
"6027",255.2869,1,12,3,824.9,1,1,7,37
"6028",257.9065,1,11,1,629.3,1,1,1,37
"6029",260.6754,1,11,3,924.4,1,0,2,37
"6030",263.6266,1,11,2,589.2,1,1,3,37
"6031",265.981,1,11,2,610.8,1,1,4,37
"6032",269.7281,1,11,1,543.7,1,1,5,37
"6033",273.3093,1,11,2,578.5,1,1,6,37
"6034",275.4647,1,11,3,1711.1,1,0,7,37
"6035",277.504,1,11,1,887.8,1,0,8,37
"6036",280.4553,1,12,1,880.5,1,0,1,37
"6037",283.191,1,12,2,1200.8,1,0,2,37
"6038",286.8717,1,12,2,1168.2,1,0,3,37
"6039",288.8613,1,12,3,1154.6,1,0,4,37
"6040",292.6582,1,11,2,949.7,1,0,1,37
"6041",294.6312,1,11,2,504.6,1,1,2,37
"6042",298.2124,1,11,3,867.4,1,0,3,37
"6043",300.3347,1,11,3,609.1,1,1,4,37
"6044",302.9211,1,11,2,662.7,1,1,5,37
"6045",306.3864,1,11,2,717.4,1,1,6,37
"6046",309.2713,1,11,2,576.6,1,1,7,37
"6047",311.4764,1,11,2,323.4,1,1,8,37
"6048",315.0743,1,12,2,1285.6,1,0,1,37
"6049",318.4566,1,12,1,911.3,1,0,2,37
"6050",321.4244,1,12,1,623.4,1,1,3,37
"6051",324.1933,1,12,3,886.5,1,0,4,37
"6052",326.2326,1,12,1,847.2,1,0,5,37
"6053",330.046,1,12,2,793.9,1,1,6,37
"6054",332.5496,1,11,2,826.3,1,0,1,37
"6055",334.9039,1,11,2,736,1,1,2,37
"6056",337.3909,1,11,2,593,1,1,3,37
"6057",340.6406,1,11,1,1175.3,1,0,4,37
"6058",344.1389,1,11,2,565,1,1,5,37
"6059",347.3057,1,11,3,774.2,1,1,6,37
"6060",350.1077,1,11,3,644.2,1,1,7,37
"6061",352.6942,1,12,2,977.7,1,0,1,37
"6062",354.9988,1,12,1,1041.1,1,0,2,37
"6063",357.7014,1,12,1,762.5,1,1,3,37
"6064",360.52,1,12,2,871.9,1,0,4,37
"6065",363.7365,1,11,1,607.4,1,1,1,37
"6066",367.583,1,11,2,960.9,1,0,2,37
"6067",369.8379,1,11,1,794,1,1,3,37
"6068",372.3415,1,11,1,882.4,1,0,4,37
"6069",376.0886,1,11,1,463.3,1,1,5,37
"6070",379.7196,1,12,1,728.3,1,1,1,37
"6071",381.6097,1,12,2,702.2,1,1,2,37
"6072",383.8811,1,12,3,838.8,1,1,3,37
"6073",385.8707,1,11,1,561.2,1,1,1,37
"6074",389.7172,1,11,1,506.7,1,1,2,37
"6075",393.2156,1,11,3,600.3,1,1,3,37
"6076",396.1669,1,11,2,577,1,1,4,37
"6077",398.4715,1,11,3,640.4,1,1,5,37
"6078",400.3782,1,12,2,1413.7,1,0,1,37
"6079",403.9263,1,12,1,809.6,1,1,2,37
"6080",407.2257,1,12,1,990.2,1,0,3,37
"6081",411.0723,1,12,3,863.6,1,0,4,37
"6082",413.095,1,11,1,616.9,1,1,1,37
"6083",416.6431,1,11,3,692.8,1,1,2,37
"6084",419.9426,1,11,1,553.3,1,1,3,37
"6085",423.7394,1,11,2,556.6,1,1,4,37
"6086",426.2927,1,11,3,595.2,1,1,5,37
"6087",428.9289,1,11,3,639.1,1,1,6,37
"6088",431.6646,1,12,2,1199.4,1,0,1,37
"6089",433.8697,1,12,3,738.2,1,1,2,37
"6090",435.9754,1,12,2,920.5,1,0,3,37
"6091",437.9981,1,11,2,985.8,1,0,1,37
"6092",441.6126,1,11,2,475.3,1,1,2,37
"6093",445.3099,1,11,3,570,1,1,3,37
"6094",448.8746,1,11,1,509.3,1,1,4,37
"6095",451.6434,1,11,1,532.5,1,1,5,37
"6096",453.5501,1,11,2,673.8,1,1,6,37
"6097",457.2972,1,11,3,878.8,1,0,7,37
"6098",460.7127,1,11,3,751.3,1,1,8,37
"6099",464.2774,1,12,3,898.6,1,0,1,37
"6100",466.2504,1,12,1,733.6,1,1,2,37
"6101",468.555,1,12,1,925,1,0,3,37
"6102",471.8047,1,12,1,803.3,1,1,4,37
"6103",475.2533,1,12,2,1210.7,1,0,5,37
"6104",477.7072,1,12,2,668.8,1,1,6,37
"6105",480.2605,1,12,2,411.5,1,1,7,37
"6106",12.722,1,11,-99,-99,1,0,1,38
"6107",15.9883,1,11,2,225.3,1,1,2,38
"6108",18.8069,1,11,3,326.7,1,1,3,38
"6109",20.7467,1,11,2,346.9,1,1,4,38
"6110",23.6648,1,12,2,436.8,1,1,1,38
"6111",25.6544,1,12,1,831.1,1,0,2,38
"6112",29.3849,1,12,3,508.7,1,0,3,38
"6113",31.7061,1,12,1,339.5,1,0,4,38
"6114",33.7288,1,12,1,508.8,1,0,5,38
"6115",35.6687,1,11,3,344.9,1,1,1,38
"6116",37.7412,1,11,2,328.4,1,1,2,38
"6117",39.996,1,11,1,321.6,1,1,3,38
"6118",42.1183,1,11,1,359.3,1,1,4,38
"6119",44.5555,1,11,1,402.1,1,1,5,38
"6120",46.943,1,11,2,254.6,1,1,6,38
"6121",49.944,1,12,1,389.6,1,0,1,38
"6122",52.6631,1,12,3,350.5,1,0,2,38
"6123",56.2278,1,12,2,297.8,1,0,3,38
"6124",59.8422,1,12,1,379.4,1,0,4,38
"6125",62.9261,1,12,1,447.5,1,0,5,38
"6126",66.2089,1,12,3,660.7,1,0,6,38
"6127",69.9063,1,12,2,355.3,1,0,7,38
"6128",73.272,1,12,3,325.6,1,0,8,38
"6129",75.245,1,11,2,424.6,1,1,1,38
"6130",77.7983,1,11,3,335.3,1,1,2,38
"6131",81.5785,1,11,3,347.1,1,1,3,38
"6132",84.2645,1,12,1,325.1,1,0,1,38
"6133",87.7795,1,12,2,338.1,1,0,2,38
"6134",90.0177,1,12,2,419.8,1,1,3,38
"6135",93.3669,1,12,3,334.7,1,0,4,38
"6136",96.7492,1,12,1,320.4,1,0,5,38
"6137",98.8383,1,12,2,511.3,1,0,6,38
"6138",102.5356,1,12,1,350,1,0,7,38
"6139",105.1055,1,11,3,348.1,1,1,1,38
"6140",107.2112,1,11,1,330.4,1,1,2,38
"6141",110.9748,1,11,3,310.8,1,1,3,38
"6142",113.3955,1,11,2,338.1,1,1,4,38
"6143",116.8773,1,12,1,368.3,1,0,1,38
"6144",118.8337,1,12,1,419.8,1,0,2,38
"6145",121.4202,1,12,3,321.4,1,0,3,38
"6146",125.0015,1,12,1,364.1,1,0,4,38
"6147",128.1351,1,12,2,374.5,1,0,5,38
"6148",131.5837,1,12,2,429.9,1,0,6,38
"6149",134.8002,1,11,2,445.4,1,1,1,38
"6150",138.4312,1,11,2,334.4,1,1,2,38
"6151",141.8301,1,11,3,279.5,1,1,3,38
"6152",145.5772,1,12,3,620.4,1,0,1,38
"6153",147.6994,1,12,1,346.2,1,0,2,38
"6154",150.319,1,12,2,398.6,1,0,3,38
"6155",153.9169,1,12,1,344.7,1,0,4,38
"6156",156.0723,1,12,2,301.3,1,1,5,38
"6157",159.5872,1,12,3,306.4,1,0,6,38
"6158",161.8753,1,12,1,330.3,1,0,7,38
"6159",164.5778,1,12,3,323.8,1,1,8,38
"6160",167.5622,1,11,1,379.4,1,1,1,38
"6161",169.9497,1,11,1,351.9,1,1,2,38
"6162",172.5859,1,11,1,395.7,1,1,3,38
"6163",175.5869,1,11,3,298.7,1,1,4,38
"6164",178.2728,1,11,3,412.8,1,1,5,38
"6165",181.108,1,11,3,329.6,1,1,6,38
"6166",184.8717,1,11,2,421.8,1,1,7,38
"6167",187.3918,1,12,2,389.8,1,0,1,38
"6168",190.7741,1,12,2,479.5,1,0,2,38
"6169",194.3886,1,12,3,329,1,0,3,38
"6170",197.4558,1,12,2,429.8,1,0,4,38
"6171",201.1698,1,12,2,451.8,1,0,5,38
"6172",203.7396,1,11,3,330,1,1,1,38
"6173",206.8401,1,11,1,413.4,1,1,2,38
"6174",208.8463,1,11,2,407.2,1,1,3,38
"6175",212.0794,1,11,3,302.2,1,1,4,38
"6176",214.7985,1,11,2,375.1,1,1,5,38
"6177",218.4792,1,11,1,390.4,1,1,6,38
"6178",221.4139,1,12,1,447.7,1,0,1,38
"6179",224.6304,1,12,3,343.2,1,0,2,38
"6180",226.62,1,12,3,465.6,1,0,3,38
"6181",229.1899,1,12,2,359.7,1,0,4,38
"6182",231.7929,1,12,2,452.7,1,0,5,38
"6183",234.5286,1,12,2,389,1,0,6,38
"6184",236.883,1,12,3,394.6,1,0,7,38
"6185",240.2819,1,12,3,331.7,1,0,8,38
"6186",242.9181,1,11,1,359.5,1,1,1,38
"6187",244.9408,1,11,1,336.8,1,1,2,38
"6188",247.4444,1,11,3,305.2,1,1,3,38
"6189",250.6941,1,12,1,343.5,1,0,1,38
"6190",252.866,1,12,3,291.6,1,0,2,38
"6191",254.9551,1,12,2,282.4,1,0,3,38
"6192",256.8452,1,12,2,464.4,1,0,4,38
"6193",260.3933,1,12,2,404.3,1,0,5,38
"6194",263.2451,1,12,2,408.4,1,0,6,38
"6195",266.4616,1,12,3,328,1,1,7,38
"6196",269.0149,1,11,2,318.7,1,1,1,38
"6197",272.3807,1,11,1,408.8,1,1,2,38
"6198",274.6687,1,11,2,288.9,1,1,3,38
"6199",277.7857,1,11,3,347.9,1,1,4,38
"6200",281.0354,1,11,2,370.2,1,1,5,38
"6201",284.4343,1,12,2,571.3,1,0,1,38
"6202",286.4736,1,12,1,403.9,1,0,2,38
"6203",289.6238,1,12,3,405.8,1,0,3,38
"6204",292.89,1,12,1,387.6,1,0,4,38
"6205",296.3884,1,11,2,361.2,1,1,1,38
"6206",298.7262,1,11,2,423.3,1,1,2,38
"6207",302.0422,1,11,2,315.4,1,1,3,38
"6208",304.3136,1,11,1,412,1,1,4,38
"6209",306.2535,1,12,2,400,1,0,1,38
"6210",309.3374,1,12,3,420.1,1,0,2,38
"6211",312.2057,1,12,2,383.9,1,0,3,38
"6212",314.759,1,12,1,310.5,1,0,4,38
"6213",317.9755,1,12,3,358,1,0,5,38
"6214",321.1589,1,12,1,390.6,1,0,6,38
"6215",323.994,1,12,2,515.6,1,1,7,38
"6216",327.0613,1,11,2,376.2,1,1,1,38
"6217",329.3162,1,11,2,273.4,1,1,2,38
"6218",332.4167,1,11,2,364.9,1,1,3,38
"6219",336.2798,1,11,2,365.8,1,1,4,38
"6220",338.717,1,11,2,368.5,1,1,5,38
"6221",341.9667,1,12,1,462.8,1,0,1,38
"6222",344.3376,1,12,3,363.9,1,0,2,38
"6223",346.5428,1,12,2,406.7,1,0,3,38
"6224",349.3779,1,12,3,403.6,1,0,4,38
"6225",352.8266,1,12,1,466.9,1,0,5,38
"6226",356.1923,1,12,3,421.2,1,0,6,38
"6227",359.9394,1,12,1,402.1,1,0,7,38
"6228",363.1725,1,12,3,393.1,1,0,8,38
"6229",366.4221,1,11,3,327.4,1,1,1,38
"6230",369.2573,1,11,3,308.2,1,1,2,38
"6231",373.021,1,11,3,376.6,1,1,3,38
"6232",376.6686,1,12,1,337,1,0,1,38
"6233",379.4872,1,12,2,406.3,1,0,2,38
"6234",382.8197,1,12,1,401.8,1,0,3,38
"6235",385.9699,1,12,1,475.6,1,0,4,38
"6236",389.2196,1,12,1,361.9,1,1,5,38
"6237",392.1376,1,12,1,355.9,1,0,6,38
"6238",395.006,1,11,3,343.5,1,1,1,38
"6239",398.2059,1,11,3,511.6,1,1,2,38
"6240",401.9032,1,11,2,334.4,1,1,3,38
"6241",405.6669,1,11,3,306.7,1,1,4,38
"6242",408.386,1,12,2,419.5,1,0,1,38
"6243",411.1383,1,12,3,299.3,1,1,2,38
"6244",413.5258,1,12,3,495.7,1,0,3,38
"6245",415.9299,1,12,3,371.6,1,0,4,38
"6246",418.5329,1,12,-99,-99,1,0,5,38
"6247",420.821,1,11,1,424.5,1,1,1,38
"6248",424.4686,1,11,1,360.9,1,1,2,38
"6249",427.6851,1,11,1,552.4,1,1,3,38
"6250",430.255,1,11,3,302.5,1,1,4,38
"6251",434.1015,1,11,3,360,1,1,5,38
"6252",436.1574,1,11,1,512.1,1,1,6,38
"6253",438.8765,1,11,3,345,1,1,7,38
"6254",442.4744,1,12,2,347.1,1,0,1,38
"6255",444.8785,1,12,3,327.1,1,0,2,38
"6256",446.7852,1,12,2,364.3,1,0,3,38
"6257",449.7198,1,11,3,381.7,1,1,1,38
"6258",452.9695,1,11,1,340.1,1,1,2,38
"6259",456.6668,1,11,1,410.7,1,1,3,38
"6260",459.9496,1,11,1,351.9,1,1,4,38
"6261",462.9506,1,11,1,326.9,1,1,5,38
"6262",465.0065,1,11,1,423,1,1,6,38
"6263",467.9246,1,11,3,297,1,1,7,38
"6264",470.6271,1,11,2,330.4,1,1,8,38
"6265",473.6944,1,12,1,327.1,1,0,1,38
"6266",476.3472,1,12,3,362.3,1,0,2,38
"6267",479.8787,1,12,1,374.9,1,0,3,38
"6268",482.515,1,12,3,490.5,1,1,4,38
"6269",484.8859,1,12,2,439.6,1,0,5,38
"6270",488.318,1,12,1,399.5,1,0,6,38
"6271",16.5188,1,11,2,552.9,1,1,1,39
"6272",20.3488,1,11,1,322.9,1,1,2,39
"6273",22.8192,1,11,1,316.6,1,1,3,39
"6274",25.4223,1,12,3,457.4,1,1,1,39
"6275",28.2077,1,12,1,296,1,0,2,39
"6276",30.1807,1,12,3,571.1,1,1,3,39
"6277",32.4356,1,12,2,540.1,1,0,4,39
"6278",35.2376,1,11,3,330.1,1,1,1,39
"6279",39.0676,1,11,3,372.1,1,1,2,39
"6280",42.6157,1,11,2,400,1,1,3,39
"6281",44.9037,1,11,2,368.1,1,1,4,39
"6282",47.7223,1,11,2,333.4,1,1,5,39
"6283",50.1264,1,11,2,353.4,1,1,6,39
"6284",53.3595,1,11,3,344.3,1,1,7,39
"6285",56.261,1,11,2,362.8,1,1,8,39
"6286",59.378,1,12,2,461.8,1,1,1,39
"6287",61.6163,1,12,1,615.5,1,1,2,39
"6288",63.5894,1,12,2,554.4,1,1,3,39
"6289",65.8608,1,12,3,459,1,1,4,39
"6290",69.1271,1,12,1,768.7,1,1,5,39
"6291",72.9902,1,11,3,345.6,1,1,1,39
"6292",75.1787,1,11,3,421,1,1,2,39
"6293",78.7434,1,11,2,424.4,1,1,3,39
"6294",81.6118,1,11,3,340,1,1,4,39
"6295",83.5848,1,11,1,439,1,1,5,39
"6296",85.6738,1,11,3,382,1,1,6,39
"6297",88.4759,1,12,3,595.9,1,1,1,39
"6298",91.4603,1,12,3,435.5,1,0,2,39
"6299",94.3452,1,12,1,454.6,1,0,3,39
"6300",96.2353,1,12,3,660.5,1,1,4,39
"6301",98.8549,1,12,2,504.9,1,0,5,39
"6302",101.7399,1,12,2,595.9,1,1,6,39
"6303",103.7626,1,12,3,597.2,1,1,7,39
"6304",107.4599,1,11,2,387.9,1,1,1,39
"6305",110.2785,1,11,1,393.3,1,1,2,39
"6306",113.18,1,11,1,395.8,1,1,3,39
"6307",115.866,1,12,3,445.8,1,1,1,39
"6308",117.9219,1,12,1,605.9,1,1,2,39
"6309",120.5581,1,12,1,601.7,1,1,3,39
"6310",123.6917,1,12,2,588.1,1,1,4,39
"6311",127.4719,1,12,3,447.9,1,1,5,39
"6312",130.4066,1,12,1,537.2,1,1,6,39
"6313",132.7278,1,12,1,496,1,1,7,39
"6314",135.8449,1,11,3,354.9,1,1,1,39
"6315",138.9619,1,11,1,341.9,1,1,2,39
"6316",142.7255,1,11,3,330.3,1,1,3,39
"6317",144.9141,1,11,1,501.7,1,1,4,39
"6318",148.2632,1,11,1,376.6,1,1,5,39
"6319",151.0487,1,11,3,343.2,1,1,6,39
"6320",154.9118,1,12,3,448,1,1,1,39
"6321",158.3273,1,12,3,352.5,1,0,2,39
"6322",160.2008,1,12,2,727.1,1,1,3,39
"6323",162.8702,1,12,2,569.7,1,1,4,39
"6324",165.523,1,11,2,460.8,1,1,1,39
"6325",167.6618,1,11,1,362.1,1,1,2,39
"6326",170.3478,1,11,1,404,1,1,3,39
"6327",173.8296,1,11,3,346.3,1,1,4,39
"6328",175.9021,1,11,3,457.7,1,1,5,39
"6329",178.8533,1,11,1,402.5,1,1,6,39
"6330",181.3071,1,11,3,356.8,1,1,7,39
"6331",183.5786,1,11,1,461.3,1,1,8,39
"6332",186.8448,1,12,3,547.1,1,0,1,39
"6333",189.7795,1,12,1,844.3,1,1,2,39
"6334",192.8965,1,12,2,615.4,1,1,3,39
"6335",195.5659,1,12,3,402,1,1,4,39
"6336",197.9037,1,12,2,704.2,1,1,5,39
"6337",201.6176,1,11,1,374.3,1,1,1,39
"6338",205.3812,1,11,1,378.7,1,1,2,39
"6339",208.0506,1,11,3,421.3,1,1,3,39
"6340",210.206,1,12,2,801.9,1,0,1,39
"6341",212.5604,1,12,2,791.5,1,1,2,39
"6342",215.2463,1,12,3,489.6,1,1,3,39
"6343",218.3799,1,12,1,612,1,1,4,39
"6344",221.8286,1,12,1,507.3,1,1,5,39
"6345",225.5922,1,12,3,431.7,1,0,6,39
"6346",228.2616,1,12,2,802.3,1,1,7,39
"6347",231.3123,1,12,1,615.6,1,1,8,39
"6348",233.5672,1,11,1,400.6,1,1,1,39
"6349",236.9993,1,11,3,392.6,1,1,2,39
"6350",239.8344,1,11,1,405.4,1,1,3,39
"6351",243.4488,1,11,3,335.1,1,1,4,39
"6352",246.8643,1,11,2,351.6,1,1,5,39
"6353",250.429,1,11,2,378.9,1,1,6,39
"6354",252.7502,1,12,3,433.7,1,1,1,39
"6355",254.889,1,12,2,606.9,1,1,2,39
"6356",257.4258,1,12,3,582.1,1,1,3,39
"6357",260.5428,1,12,1,593.1,1,1,4,39
"6358",263.6598,1,12,1,444.1,1,1,5,39
"6359",267.1416,1,11,2,402.3,1,1,1,39
"6360",271.0048,1,11,3,403.1,1,1,2,39
"6361",274.3539,1,11,1,358,1,1,3,39
"6362",277.1725,1,11,3,363.5,1,1,4,39
"6363",279.6595,1,12,1,660.4,1,0,1,39
"6364",282.3289,1,12,3,487,1,1,2,39
"6365",284.3848,1,12,2,583.1,1,1,3,39
"6366",286.706,1,12,1,501.9,1,1,4,39
"6367",289.8562,1,12,2,607.8,1,1,5,39
