 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 394.8	 11	 2	 180726.8	 1	 1	 6	 LPLC_08111999	 23
 333	 11	 2	 184092.6	 1	 1	 7	 LPLC_08111999	 23
 353.6	 11	 2	 187624.1	 1	 1	 8	 LPLC_08111999	 23
 590.6	 12	 3	 191139	 1	 1	 1	 LPLC_08111999	 23
 456.5	 12	 3	 194057.1	 1	 1	 2	 LPLC_08111999	 23
 512.6	 12	 2	 196113	 1	 0	 3	 LPLC_08111999	 23
 600.5	 12	 1	 198401.1	 1	 1	 4	 LPLC_08111999	 23
 411.7	 11	 2	 202197.9	 1	 1	 1	 LPLC_08111999	 23
 422.9	 11	 2	 204850.7	 1	 1	 2	 LPLC_08111999	 23
 351	 11	 1	 206906.6	 1	 1	 3	 LPLC_08111999	 23
 385.9	 11	 1	 210255.8	 1	 1	 4	 LPLC_08111999	 23
 399	 11	 2	 213538.6	 1	 1	 5	 LPLC_08111999	 23
 334.5	 11	 2	 215611.1	 1	 1	 6	 LPLC_08111999	 23
 407.5	 11	 1	 218098.1	 1	 1	 7	 LPLC_08111999	 23
 443.1	 12	 3	 220054.5	 1	 0	 1	 LPLC_08111999	 23
 -99	 12	 -99	 223320.8	 1	 0	 2	 LPLC_08111999	 23
 618.7	 12	 3	 225326.9	 1	 1	 3	 LPLC_08111999	 23
 409.8	 12	 3	 228095.8	 1	 0	 4	 LPLC_08111999	 23
 811.5	 12	 2	 231478.1	 1	 1	 5	 LPLC_08111999	 23
 399.4	 12	 1	 235026.2	 1	 0	 6	 LPLC_08111999	 23
 469.1	 12	 1	 238292.5	 1	 0	 7	 LPLC_08111999	 23
 664.5	 12	 3	 240713.2	 1	 1	 8	 LPLC_08111999	 23
 644.3	 11	 3	 243349.4	 1	 1	 1	 LPLC_08111999	 23
 420.2	 11	 1	 246781.4	 1	 1	 2	 LPLC_08111999	 23
 425.2	 11	 3	 250528.5	 1	 1	 3	 LPLC_08111999	 23
 545.6	 12	 1	 254176.1	 1	 1	 1	 LPLC_08111999	 23
 419.7	 12	 1	 256629.9	 1	 0	 2	 LPLC_08111999	 23
 541.9	 12	 2	 259083.8	 1	 1	 3	 LPLC_08111999	 23
 520.4	 12	 3	 261985.3	 1	 0	 4	 LPLC_08111999	 23
 535.8	 11	 3	 264289.9	 1	 1	 1	 LPLC_08111999	 23
 457.4	 11	 2	 266760.3	 1	 1	 2	 LPLC_08111999	 23
 386	 11	 3	 269943.7	 1	 1	 3	 LPLC_08111999	 23
 319.9	 11	 3	 272977.8	 1	 1	 4	 LPLC_08111999	 23
 339.9	 11	 3	 276293.8	 1	 1	 5	 LPLC_08111999	 23
 350	 11	 1	 278979.7	 1	 1	 6	 LPLC_08111999	 23
 695.7	 12	 1	 282362	 1	 1	 1	 LPLC_08111999	 23
 422	 12	 2	 284467.7	 1	 0	 2	 LPLC_08111999	 23
 446.9	 12	 3	 287186.8	 1	 1	 3	 LPLC_08111999	 23
 496.5	 12	 2	 289657.2	 1	 0	 4	 LPLC_08111999	 23
 486.7	 12	 3	 293139	 1	 1	 5	 LPLC_08111999	 23
 374.2	 11	 1	 296355.5	 1	 1	 1	 LPLC_08111999	 23
 376.6	 11	 3	 298345.1	 1	 1	 2	 LPLC_08111999	 23
 402.3	 11	 2	 300583.4	 1	 1	 3	 LPLC_08111999	 23
 312.9	 11	 3	 304280.8	 1	 1	 4	 LPLC_08111999	 23
 357.8	 11	 2	 307115.9	 1	 1	 5	 LPLC_08111999	 23
 343.9	 11	 3	 309569.8	 1	 1	 6	 LPLC_08111999	 23
 404.9	 11	 1	 312172.8	 1	 1	 7	 LPLC_08111999	 23
 487.8	 12	 3	 315289.9	 1	 1	 1	 LPLC_08111999	 23
 503.4	 12	 3	 317362.3	 1	 1	 2	 LPLC_08111999	 23
 468.1	 12	 3	 319285.6	 1	 1	 3	 LPLC_08111999	 23
 637.2	 12	 1	 321540.5	 1	 0	 4	 LPLC_08111999	 23
 424.6	 12	 1	 323729.1	 1	 0	 5	 LPLC_08111999	 23
 366.7	 12	 2	 326299	 1	 0	 6	 LPLC_08111999	 23
 356.9	 11	 1	 329780.8	 1	 1	 1	 LPLC_08111999	 23
 417.9	 11	 2	 333527.8	 1	 1	 2	 LPLC_08111999	 23
 388.4	 11	 2	 336429.3	 1	 1	 3	 LPLC_08111999	 23
 345.3	 11	 2	 339032.4	 1	 1	 4	 LPLC_08111999	 23
 375.1	 11	 1	 341154.6	 1	 1	 5	 LPLC_08111999	 23
 513.7	 12	 2	 343824	 1	 0	 1	 LPLC_08111999	 23
 497.1	 12	 2	 346128.6	 1	 1	 2	 LPLC_08111999	 23
 554.9	 12	 2	 349278.8	 1	 1	 3	 LPLC_08111999	 23
 528.7	 12	 3	 351401	 1	 1	 4	 LPLC_08111999	 23
 421.8	 11	 3	 353772	 1	 1	 1	 LPLC_08111999	 23
 391.5	 11	 2	 356922.2	 1	 1	 2	 LPLC_08111999	 23
 376.1	 11	 3	 360337.6	 1	 1	 3	 LPLC_08111999	 23
 470.8	 12	 3	 364035	 1	 0	 1	 LPLC_08111999	 23
 564.2	 12	 2	 366853.6	 1	 1	 2	 LPLC_08111999	 23
 565.1	 12	 2	 370716.7	 1	 0	 3	 LPLC_08111999	 23
 522.1	 12	 2	 374231.7	 1	 1	 4	 LPLC_08111999	 23
 521.3	 12	 3	 377000.5	 1	 1	 5	 LPLC_08111999	 23
 694.5	 12	 3	 379139.3	 1	 0	 6	 LPLC_08111999	 23
 550.7	 12	 3	 382107.1	 1	 1	 7	 LPLC_08111999	 23
 479.6	 12	 3	 384594.1	 1	 0	 8	 LPLC_08111999	 23
 550.3	 11	 1	 387147.5	 1	 1	 1	 LPLC_08111999	 23
 465.3	 11	 1	 390264.5	 1	 1	 2	 LPLC_08111999	 23
 457.3	 11	 2	 392552.5	 1	 1	 3	 LPLC_08111999	 23
 389	 11	 2	 395420.8	 1	 1	 4	 LPLC_08111999	 23
 327.8	 11	 2	 398770	 1	 1	 5	 LPLC_08111999	 23
 692.9	 12	 1	 401140.9	 1	 0	 1	 LPLC_08111999	 23
 565.9	 12	 3	 403627.9	 1	 0	 2	 LPLC_08111999	 23
 790.6	 12	 1	 406579.2	 1	 1	 3	 LPLC_08111999	 23
 689	 12	 2	 409712.8	 1	 1	 4	 LPLC_08111999	 23
 910.5	 12	 2	 412299.3	 1	 1	 5	 LPLC_08111999	 23
 513.4	 12	 1	 415648.4	 1	 1	 6	 LPLC_08111999	 23
 487.1	 12	 1	 417770.7	 1	 0	 7	 LPLC_08111999	 23
 882.5	 12	 2	 420191.3	 1	 1	 8	 LPLC_08111999	 23
 436.5	 11	 1	 424021.3	 1	 1	 1	 LPLC_08111999	 23
 645	 11	 3	 426292.8	 1	 1	 2	 LPLC_08111999	 23
 364.5	 11	 3	 429509.3	 1	 1	 3	 LPLC_08111999	 23
 408.2	 11	 2	 432377.6	 1	 1	 4	 LPLC_08111999	 23
 426.6	 11	 2	 435511.2	 1	 1	 5	 LPLC_08111999	 23
 335.6	 11	 2	 437882.2	 1	 1	 6	 LPLC_08111999	 23
 301.8	 11	 2	 440452	 1	 1	 7	 LPLC_08111999	 23
 567.9	 12	 2	 444049.9	 1	 0	 1	 LPLC_08111999	 23
 673.3	 12	 3	 447896.5	 1	 1	 2	 LPLC_08111999	 23
 507	 12	 3	 451278.8	 1	 1	 3	 LPLC_08111999	 23
 386	 11	 1	 453367.8	 1	 1	 1	 LPLC_08111999	 23
 407.8	 11	 2	 456402	 1	 1	 2	 LPLC_08111999	 23
 393.7	 11	 1	 459320.1	 1	 1	 3	 LPLC_08111999	 23
 390.1	 11	 3	 463083.7	 1	 1	 4	 LPLC_08111999	 23
 384.6	 11	 2	 466217.3	 1	 1	 5	 LPLC_08111999	 23
 434.9	 11	 1	 468206.9	 1	 1	 6	 LPLC_08111999	 23
 644.5	 12	 2	 470677.3	 1	 1	 1	 LPLC_08111999	 23
 501.7	 12	 2	 473844.1	 1	 1	 2	 LPLC_08111999	 23
 408.2	 12	 1	 476745.6	 1	 0	 3	 LPLC_08111999	 23
 572.8	 12	 2	 478901	 1	 0	 4	 LPLC_08111999	 23
 533	 11	 1	 17414.1	 1	 1	 1	 LTGS_17051996	 24
 453.5	 11	 3	 20829.6	 1	 1	 2	 LTGS_17051996	 24
 449.4	 11	 3	 24377.7	 1	 1	 3	 LTGS_17051996	 24
 440.8	 11	 1	 26682.3	 1	 1	 4	 LTGS_17051996	 24
 369.1	 11	 1	 30562	 1	 1	 5	 LTGS_17051996	 24
 349.5	 11	 3	 33181.6	 1	 1	 6	 LTGS_17051996	 24
 391	 11	 3	 36796.1	 1	 1	 7	 LTGS_17051996	 24
 368.9	 12	 1	 39946.2	 1	 1	 1	 LTGS_17051996	 24
 735.7	 12	 1	 42267.4	 1	 0	 2	 LTGS_17051996	 24
 781.5	 12	 1	 45301.6	 1	 0	 3	 LTGS_17051996	 24
 535.9	 11	 3	 47291.2	 1	 1	 1	 LTGS_17051996	 24
 473.6	 11	 1	 49529.5	 1	 1	 2	 LTGS_17051996	 24
 442.1	 11	 1	 53177	 1	 1	 3	 LTGS_17051996	 24
 529.5	 11	 2	 56393.6	 1	 1	 4	 LTGS_17051996	 24
 463.2	 11	 3	 59891.9	 1	 1	 5	 LTGS_17051996	 24
 494	 11	 1	 62213.1	 1	 1	 6	 LTGS_17051996	 24
 473.3	 12	 3	 64633.8	 1	 0	 1	 LTGS_17051996	 24
 477.7	 12	 3	 68397.4	 1	 0	 2	 LTGS_17051996	 24
 596	 12	 1	 70503.1	 1	 0	 3	 LTGS_17051996	 24
 508.9	 12	 3	 74366.2	 1	 0	 4	 LTGS_17051996	 24
 607.3	 12	 3	 77499.8	 1	 0	 5	 LTGS_17051996	 24
 516.3	 11	 1	 81014.8	 1	 1	 1	 LTGS_17051996	 24
 572.3	 11	 2	 83302.8	 1	 1	 2	 LTGS_17051996	 24
 462.2	 11	 1	 85988.8	 1	 1	 3	 LTGS_17051996	 24
 409.8	 11	 2	 87945.2	 1	 1	 4	 LTGS_17051996	 24
 425.8	 11	 1	 90233.2	 1	 1	 5	 LTGS_17051996	 24
 455.5	 11	 1	 93731.6	 1	 1	 6	 LTGS_17051996	 24
 526.6	 11	 2	 96500.4	 1	 1	 7	 LTGS_17051996	 24
 447.5	 11	 3	 100131.5	 1	 1	 8	 LTGS_17051996	 24
 832.8	 12	 3	 103298.2	 1	 0	 1	 LTGS_17051996	 24
 513.2	 12	 1	 105801.8	 1	 0	 2	 LTGS_17051996	 24
 581.4	 12	 1	 108885.7	 1	 0	 3	 LTGS_17051996	 24
 827.7	 12	 1	 110991.3	 1	 0	 4	 LTGS_17051996	 24
 568.2	 11	 2	 113378.8	 1	 1	 1	 LTGS_17051996	 24
 434.9	 11	 3	 115816.1	 1	 1	 2	 LTGS_17051996	 24
 444.6	 11	 3	 118054.4	 1	 1	 3	 LTGS_17051996	 24
 407.8	 11	 3	 121851.2	 1	 1	 4	 LTGS_17051996	 24
 456.2	 11	 2	 124586.9	 1	 1	 5	 LTGS_17051996	 24
 481.9	 12	 1	 127737.1	 1	 0	 1	 LTGS_17051996	 24
 551.2	 12	 2	 130787.8	 1	 0	 2	 LTGS_17051996	 24
 444.9	 12	 3	 133142.1	 1	 0	 3	 LTGS_17051996	 24
 448.5	 11	 1	 136010.5	 1	 1	 1	 LTGS_17051996	 24
 457	 11	 1	 139658	 1	 1	 2	 LTGS_17051996	 24
 483.9	 11	 2	 141631.1	 1	 1	 3	 LTGS_17051996	 24
 406.4	 11	 2	 143620.6	 1	 1	 4	 LTGS_17051996	 24
 425.1	 11	 2	 147201.9	 1	 1	 5	 LTGS_17051996	 24
 459	 11	 1	 150120	 1	 1	 6	 LTGS_17051996	 24
 461.4	 11	 3	 153253.6	 1	 1	 7	 LTGS_17051996	 24
 495.2	 12	 2	 156403.8	 1	 0	 1	 LTGS_17051996	 24
 500.4	 12	 2	 158542.6	 1	 0	 2	 LTGS_17051996	 24
 640.9	 12	 3	 162074.1	 1	 0	 3	 LTGS_17051996	 24
 489.3	 12	 2	 164577.7	 1	 0	 4	 LTGS_17051996	 24
 484.4	 11	 1	 167462.6	 1	 1	 1	 LTGS_17051996	 24
 431.9	 11	 3	 170563.1	 1	 1	 2	 LTGS_17051996	 24
 462.9	 11	 3	 172652.1	 1	 1	 3	 LTGS_17051996	 24
 445.2	 11	 1	 174757.8	 1	 1	 4	 LTGS_17051996	 24
 437.9	 11	 2	 176797.1	 1	 1	 5	 LTGS_17051996	 24
 448.1	 11	 2	 179250.9	 1	 1	 6	 LTGS_17051996	 24
 446.3	 11	 1	 182732.7	 1	 1	 7	 LTGS_17051996	 24
 394.6	 11	 3	 186496.4	 1	 1	 8	 LTGS_17051996	 24
 635.9	 12	 3	 188519.1	 1	 0	 1	 LTGS_17051996	 24
 475.8	 12	 2	 191951.2	 1	 0	 2	 LTGS_17051996	 24
 409.2	 12	 2	 194769.8	 1	 0	 3	 LTGS_17051996	 24
 815.3	 12	 2	 198483.7	 1	 0	 4	 LTGS_17051996	 24
 397.1	 12	 2	 201749.9	 1	 0	 5	 LTGS_17051996	 24
 448.4	 12	 3	 205314.6	 1	 0	 6	 LTGS_17051996	 24
 529.6	 11	 3	 207337.4	 1	 1	 1	 LTGS_17051996	 24
 404.8	 11	 2	 209990.2	 1	 1	 2	 LTGS_17051996	 24
 394.6	 11	 3	 212112.4	 1	 1	 3	 LTGS_17051996	 24
 421	 11	 3	 215246	 1	 1	 4	 LTGS_17051996	 24
 392.7	 11	 2	 218114.3	 1	 1	 5	 LTGS_17051996	 24
 463.1	 11	 2	 221131.9	 1	 1	 6	 LTGS_17051996	 24
 413.9	 11	 2	 223221	 1	 1	 7	 LTGS_17051996	 24
 725.3	 12	 1	 225525.6	 1	 0	 1	 LTGS_17051996	 24
 492.4	 12	 2	 227614.6	 1	 0	 2	 LTGS_17051996	 24
 477.9	 12	 3	 230085.1	 1	 0	 3	 LTGS_17051996	 24
 668.3	 12	 3	 232190.7	 1	 0	 4	 LTGS_17051996	 24
 496.3	 12	 2	 234362.7	 1	 0	 5	 LTGS_17051996	 24
 698.7	 12	 2	 236352.3	 1	 0	 6	 LTGS_17051996	 24
 434.5	 11	 1	 240016.4	 1	 1	 1	 LTGS_17051996	 24
 462.7	 11	 3	 241956.3	 1	 1	 2	 LTGS_17051996	 24
 415.6	 11	 2	 244443.3	 1	 1	 3	 LTGS_17051996	 24
 428	 11	 1	 248206.9	 1	 1	 4	 LTGS_17051996	 24
 459.9	 11	 1	 250495	 1	 1	 5	 LTGS_17051996	 24
 422.1	 11	 1	 252948.8	 1	 1	 6	 LTGS_17051996	 24
 402.1	 11	 1	 255120.8	 1	 1	 7	 LTGS_17051996	 24
 412.9	 11	 2	 258702	 1	 1	 8	 LTGS_17051996	 24
 559.7	 12	 1	 261139.3	 1	 0	 1	 LTGS_17051996	 24
 435.7	 12	 3	 264223.2	 1	 0	 2	 LTGS_17051996	 24
 394.6	 12	 2	 266544.4	 1	 0	 3	 LTGS_17051996	 24
 448.3	 11	 1	 268666.6	 1	 1	 1	 LTGS_17051996	 24
 426.9	 11	 3	 272480	 1	 1	 2	 LTGS_17051996	 24
 444	 11	 1	 275878.9	 1	 1	 3	 LTGS_17051996	 24
 403	 11	 2	 277967.9	 1	 1	 4	 LTGS_17051996	 24
 402.5	 11	 3	 281184.4	 1	 1	 5	 LTGS_17051996	 24
 497.7	 12	 2	 284865.2	 1	 0	 1	 LTGS_17051996	 24
 690.1	 12	 3	 288512.8	 1	 0	 2	 LTGS_17051996	 24
 446	 12	 1	 292060.9	 1	 0	 3	 LTGS_17051996	 24
 393.9	 12	 3	 295609	 1	 0	 4	 LTGS_17051996	 24
 382.8	 11	 1	 299356.1	 1	 1	 1	 LTGS_17051996	 24
 439.6	 11	 1	 302307.3	 1	 1	 2	 LTGS_17051996	 24
 334.9	 11	 3	 304844	 1	 1	 3	 LTGS_17051996	 24
 411.2	 11	 1	 307463.7	 1	 1	 4	 LTGS_17051996	 24
 543.8	 12	 2	 310763.1	 1	 0	 1	 LTGS_17051996	 24
 510.5	 12	 3	 314460.4	 1	 0	 2	 LTGS_17051996	 24
 617.8	 12	 1	 316881.1	 1	 0	 3	 LTGS_17051996	 24
 426.5	 11	 3	 320064.4	 1	 1	 1	 LTGS_17051996	 24
 419.2	 11	 2	 322103.7	 1	 1	 2	 LTGS_17051996	 24
 444	 11	 2	 325966.9	 1	 1	 3	 LTGS_17051996	 24
 474.9	 11	 1	 329200	 1	 1	 4	 LTGS_17051996	 24
 470.1	 11	 3	 331852.8	 1	 1	 5	 LTGS_17051996	 24
 513.7	 11	 1	 333809.2	 1	 1	 6	 LTGS_17051996	 24
 391.6	 11	 3	 336843.3	 1	 1	 7	 LTGS_17051996	 24
 393.1	 11	 2	 339545.8	 1	 1	 8	 LTGS_17051996	 24
 544.1	 12	 1	 342546.8	 1	 0	 1	 LTGS_17051996	 24
 370.4	 12	 3	 344768.5	 1	 0	 2	 LTGS_17051996	 24
 543.3	 12	 3	 348515.6	 1	 0	 3	 LTGS_17051996	 24
 566.7	 12	 2	 351964.2	 1	 0	 4	 LTGS_17051996	 24
 439.1	 12	 1	 354467.8	 1	 0	 5	 LTGS_17051996	 24
 433	 12	 2	 357385.9	 1	 0	 6	 LTGS_17051996	 24
 484.8	 11	 1	 361166.1	 1	 1	 1	 LTGS_17051996	 24
 482.7	 11	 1	 363968.1	 1	 1	 2	 LTGS_17051996	 24
 462.6	 11	 1	 367516.2	 1	 1	 3	 LTGS_17051996	 24
 458.6	 11	 3	 369688.2	 1	 1	 4	 LTGS_17051996	 24
 519.4	 11	 3	 372523.4	 1	 1	 5	 LTGS_17051996	 24
 836.8	 12	 3	 374430	 1	 0	 1	 LTGS_17051996	 24
 456.9	 12	 2	 376602	 1	 0	 2	 LTGS_17051996	 24
 417.3	 12	 2	 378873.5	 1	 0	 3	 LTGS_17051996	 24
 442.2	 12	 3	 382736.6	 1	 0	 4	 LTGS_17051996	 24
 679.2	 12	 1	 385339.6	 1	 0	 5	 LTGS_17051996	 24
 501.8	 12	 3	 389037	 1	 0	 6	 LTGS_17051996	 24
 411.1	 12	 1	 392087.7	 1	 0	 7	 LTGS_17051996	 24
 414.4	 11	 1	 395652.4	 1	 1	 1	 LTGS_17051996	 24
 432.6	 11	 1	 399250.2	 1	 1	 2	 LTGS_17051996	 24
 445	 11	 3	 401869.9	 1	 1	 3	 LTGS_17051996	 24
 414.6	 11	 2	 404108.1	 1	 1	 4	 LTGS_17051996	 24
 394.3	 11	 1	 406976.5	 1	 1	 5	 LTGS_17051996	 24
 409.7	 11	 1	 409281.1	 1	 1	 6	 LTGS_17051996	 24
 340.7	 11	 1	 412398.1	 1	 1	 7	 LTGS_17051996	 24
 440.7	 12	 2	 415714.1	 1	 0	 1	 LTGS_17051996	 24
 391.3	 12	 1	 418499.5	 1	 0	 2	 LTGS_17051996	 24
 378.1	 12	 2	 421848.7	 1	 0	 3	 LTGS_17051996	 24
 412.7	 11	 2	 425662.1	 1	 1	 1	 LTGS_17051996	 24
 470.8	 11	 3	 428348	 1	 1	 2	 LTGS_17051996	 24
 474.5	 11	 1	 432128.3	 1	 1	 3	 LTGS_17051996	 24
 401	 11	 2	 434913.7	 1	 1	 4	 LTGS_17051996	 24
 399.8	 11	 2	 438611	 1	 1	 5	 LTGS_17051996	 24
 438.5	 11	 1	 441164.3	 1	 1	 6	 LTGS_17051996	 24
 652.6	 12	 1	 444878.2	 1	 0	 1	 LTGS_17051996	 24
 464.8	 12	 2	 447730	 1	 0	 2	 LTGS_17051996	 24
 540.2	 12	 1	 451062.6	 1	 0	 3	 LTGS_17051996	 24
 446.4	 12	 1	 454660.4	 1	 0	 4	 LTGS_17051996	 24
 353.6	 12	 1	 457313.2	 1	 0	 5	 LTGS_17051996	 24
 668.3	 12	 3	 460894.5	 1	 0	 6	 LTGS_17051996	 24
 536.3	 12	 1	 463298.5	 1	 0	 7	 LTGS_17051996	 24
 587.1	 12	 3	 466647.7	 1	 0	 8	 LTGS_17051996	 24
 583.7	 11	 3	 468803.1	 1	 1	 1	 LTGS_17051996	 24
 523.2	 11	 1	 471903.6	 1	 1	 2	 LTGS_17051996	 24
 449.5	 11	 2	 475385.3	 1	 1	 3	 LTGS_17051996	 24
 481.4	 11	 1	 478817.4	 1	 1	 4	 LTGS_17051996	 24
 716.7	 12	 1	 482382.1	 1	 0	 1	 LTGS_17051996	 24
 582.9	 12	 3	 484835.9	 1	 0	 2	 LTGS_17051996	 24
 498.9	 12	 3	 488151.9	 1	 0	 3	 LTGS_17051996	 24
 590.4	 12	 2	 490340.4	 1	 0	 4	 LTGS_17051996	 24
 425.1	 12	 1	 493689.6	 1	 0	 5	 LTGS_17051996	 24
 920.4	 11	 2	 14015.2	 1	 1	 1	 MAAP_30072004	 25
 328.6	 11	 1	 16751	 1	 1	 2	 MAAP_30072004	 25
 280.5	 11	 2	 20415.1	 1	 0	 3	 MAAP_30072004	 25
 348.8	 11	 1	 23034.8	 1	 1	 4	 MAAP_30072004	 25
 227.9	 11	 2	 26035.7	 1	 1	 5	 MAAP_30072004	 25
 356.5	 11	 3	 28075.1	 1	 1	 6	 MAAP_30072004	 25
 338.6	 11	 3	 30645	 1	 1	 7	 MAAP_30072004	 25
 471.7	 12	 2	 34159.9	 1	 0	 1	 MAAP_30072004	 25
 464.7	 12	 1	 37790.9	 1	 0	 2	 MAAP_30072004	 25
 408.3	 12	 2	 40775.3	 1	 0	 3	 MAAP_30072004	 25
 471.8	 12	 1	 43991.8	 1	 1	 4	 MAAP_30072004	 25
 440.2	 12	 2	 47639.4	 1	 0	 5	 MAAP_30072004	 25
 431.4	 11	 1	 51320.2	 1	 1	 1	 MAAP_30072004	 25
 404.1	 11	 3	 53243.5	 1	 1	 2	 MAAP_30072004	 25
 375.7	 11	 3	 56343.9	 1	 1	 3	 MAAP_30072004	 25
 364	 11	 3	 60107.6	 1	 1	 4	 MAAP_30072004	 25
 663.3	 12	 3	 63672.3	 1	 1	 1	 MAAP_30072004	 25
 499.7	 12	 3	 67435.9	 1	 1	 2	 MAAP_30072004	 25
 574	 12	 3	 70801.6	 1	 1	 3	 MAAP_30072004	 25
 527.4	 12	 2	 74648.2	 1	 0	 4	 MAAP_30072004	 25
 415.7	 12	 1	 77383.9	 1	 1	 5	 MAAP_30072004	 25
 783.1	 12	 2	 79688.5	 1	 1	 6	 MAAP_30072004	 25
 375.7	 11	 1	 81727.9	 1	 1	 1	 MAAP_30072004	 25
 332.3	 11	 3	 85259.4	 1	 1	 2	 MAAP_30072004	 25
 322.9	 11	 2	 87812.7	 1	 1	 3	 MAAP_30072004	 25
 351.8	 11	 1	 91559.8	 1	 1	 4	 MAAP_30072004	 25
 370.2	 11	 2	 94925.5	 1	 1	 5	 MAAP_30072004	 25
 412.1	 11	 2	 98755.5	 1	 1	 6	 MAAP_30072004	 25
 372.1	 11	 1	 102419.6	 1	 1	 7	 MAAP_30072004	 25
 384.2	 11	 2	 105271.4	 1	 1	 8	 MAAP_30072004	 25
 426.5	 12	 2	 108637.1	 1	 0	 1	 MAAP_30072004	 25
 379.3	 12	 3	 111588.4	 1	 0	 2	 MAAP_30072004	 25
 529	 12	 2	 114854.6	 1	 0	 3	 MAAP_30072004	 25
 334	 11	 3	 118369.6	 1	 1	 1	 MAAP_30072004	 25
 393.9	 11	 1	 121005.8	 1	 1	 2	 MAAP_30072004	 25
 305.4	 11	 1	 123990.2	 1	 1	 3	 MAAP_30072004	 25
 449.3	 11	 2	 126510.3	 1	 1	 4	 MAAP_30072004	 25
 348.7	 11	 1	 128698.9	 1	 1	 5	 MAAP_30072004	 25
 456.8	 12	 2	 132014.9	 1	 0	 1	 MAAP_30072004	 25
 678.9	 12	 1	 135728.8	 1	 1	 2	 MAAP_30072004	 25
 550.4	 12	 1	 138945.3	 1	 1	 3	 MAAP_30072004	 25
 527.5	 12	 1	 141200.2	 1	 1	 4	 MAAP_30072004	 25
 376.5	 11	 1	 144831.2	 1	 1	 1	 MAAP_30072004	 25
 532	 11	 3	 147931.7	 1	 1	 2	 MAAP_30072004	 25
 388.3	 11	 3	 150667.4	 1	 1	 3	 MAAP_30072004	 25
 269.2	 11	 3	 153386.5	 1	 1	 4	 MAAP_30072004	 25
 428.9	 11	 2	 156138.8	 1	 1	 5	 MAAP_30072004	 25
 315.8	 11	 1	 158459.9	 1	 1	 6	 MAAP_30072004	 25
 396.6	 12	 2	 161179.1	 1	 0	 1	 MAAP_30072004	 25
 540.7	 12	 1	 164379	 1	 0	 2	 MAAP_30072004	 25
 554.9	 12	 1	 166716.8	 1	 1	 3	 MAAP_30072004	 25
 657.1	 12	 3	 169054.6	 1	 1	 4	 MAAP_30072004	 25
 388.5	 12	 1	 171475.2	 1	 0	 5	 MAAP_30072004	 25
 467.7	 12	 1	 175156	 1	 1	 6	 MAAP_30072004	 25
 512.2	 12	 3	 178687.5	 1	 0	 7	 MAAP_30072004	 25
 463.7	 11	 1	 181904	 1	 1	 1	 MAAP_30072004	 25
 354.7	 11	 2	 183877	 1	 1	 2	 MAAP_30072004	 25
 362	 11	 1	 187325.7	 1	 1	 3	 MAAP_30072004	 25
 322	 11	 2	 190757.7	 1	 1	 4	 MAAP_30072004	 25
 374	 11	 2	 192929.7	 1	 1	 5	 MAAP_30072004	 25
 375.2	 11	 2	 196096.5	 1	 1	 6	 MAAP_30072004	 25
 341.9	 11	 2	 198649.8	 1	 1	 7	 MAAP_30072004	 25
 314.5	 11	 2	 200805.2	 1	 1	 8	 MAAP_30072004	 25
 610	 12	 3	 204021.7	 1	 1	 1	 MAAP_30072004	 25
 552.7	 12	 1	 207719	 1	 1	 2	 MAAP_30072004	 25
 467.3	 12	 2	 210388.4	 1	 1	 3	 MAAP_30072004	 25
 388.1	 11	 1	 213339.6	 1	 1	 1	 MAAP_30072004	 25
 385.3	 11	 2	 216390.4	 1	 1	 2	 MAAP_30072004	 25
 338.4	 11	 1	 219789.3	 1	 1	 3	 MAAP_30072004	 25
 334.8	 11	 1	 222408.9	 1	 1	 4	 MAAP_30072004	 25
 295.2	 11	 1	 226056.5	 1	 1	 5	 MAAP_30072004	 25
 369.5	 11	 1	 228278.2	 1	 1	 6	 MAAP_30072004	 25
 310.1	 11	 1	 230433.6	 1	 1	 7	 MAAP_30072004	 25
 434.6	 12	 1	 233965.1	 1	 1	 1	 MAAP_30072004	 25
 577.4	 12	 2	 236286.3	 1	 0	 2	 MAAP_30072004	 25
 451.1	 12	 1	 238524.6	 1	 1	 3	 MAAP_30072004	 25
 382.6	 12	 1	 240481.1	 1	 0	 4	 MAAP_30072004	 25
 422.5	 12	 1	 243001.2	 1	 1	 5	 MAAP_30072004	 25
 359.5	 11	 1	 245488.2	 1	 1	 1	 MAAP_30072004	 25
 299.1	 11	 3	 248588.7	 1	 1	 2	 MAAP_30072004	 25
 312.6	 11	 3	 252319.1	 1	 1	 3	 MAAP_30072004	 25
 373.8	 11	 2	 255369.9	 1	 1	 4	 MAAP_30072004	 25
 309	 11	 3	 258138.7	 1	 1	 5	 MAAP_30072004	 25
 352.7	 11	 1	 261919	 1	 1	 6	 MAAP_30072004	 25
 395.1	 11	 3	 264140.7	 1	 0	 7	 MAAP_30072004	 25
 451.7	 11	 2	 266180	 1	 1	 8	 MAAP_30072004	 25
 558.3	 12	 1	 268849.4	 1	 1	 1	 MAAP_30072004	 25
 462.3	 12	 1	 271137.4	 1	 1	 2	 MAAP_30072004	 25
 456.7	 12	 3	 274271	 1	 1	 3	 MAAP_30072004	 25
 380.6	 11	 1	 276675.1	 1	 1	 1	 MAAP_30072004	 25
